Date,SushiSwap ($),Curve ($),PancakeSwap ($),Balancer ($),Bancor ($),Trader Joe ($),Aerodrome ($),ParaSwap ($),SpookySwap ($),Velodrome ($),ApeSwap ($),Uniswap ($),Tokenlon ($),Beethoven X ($),DODO ($),KyberSwap ($),1inch ($),DFX Finance ($),Zyberswap ($),Ramses Exchange ($)
2/5/2023,10331.18,533729.83,1245670.38,116782.49,60.32,2795.26,0,319.93,27391.03,101232.02,9769.04,0,67.45,8391.66,13932.14,0,1309.96,81.68,37873.26,0
2/6/2023,22353.01,476814.17,1242439.33,80996.47,11.01,6206.7,0,137.56,21480.17,162858.21,9424.64,0,339279.07,5904.62,9042.51,0,1030.78,0.97,172385.18,0
2/7/2023,97019.77,518507.84,1289181.08,90062.39,0,3726.18,0,96.7,23708.55,95531.78,9958.1,0,1.16,6496.19,4687.63,2.61,1184.31,0,316499.83,0
2/8/2023,32468.12,576843.6,1322556.46,88631.88,207.81,5486.62,0,1799.65,19707.74,239425.31,11357.3,0,44.78,10851.15,3500.63,0,1164.42,0,750966.27,0
2/9/2023,11361.48,651609.74,1179246.54,351956.91,71.49,2296.92,0,2058.95,16313.88,96140.65,9790.29,0,0,6278.92,3104.76,0.02,1737.53,0,240633.75,0
2/10/2023,8929.98,495754.03,1161511.75,124082.29,751.11,2325.36,0,1170.35,16478.45,153386.77,9691.09,0,294.98,10091.34,3893.13,0,297.68,0,500673.95,0
2/11/2023,14034,471246.7,1188848.53,116566.61,128.65,4565.2,0,19.23,17559.21,94876.24,9329.42,0,69.56,7292.49,1079.79,0,275.44,0,469674.55,0
2/12/2023,18555.08,470717.36,1180466.78,85798.66,50.05,1781.68,0,61.95,15146.32,143347.39,10378.54,0,16.81,7102.18,1310.27,0,527.48,0,333320.72,0
2/13/2023,33651.62,508940.74,1116883.52,63705.34,40.43,2473.8,0,148.24,16237.33,151985.69,12465.04,0,1263.34,6851.31,37858.09,0,246.27,0,933571.96,0
2/14/2023,13720.18,451841.64,1117911.81,102216.43,66.65,1994.51,0,17.98,16626.69,107208.71,9072.03,0,28.36,7814.81,1824.08,0,988.31,6.87,206054.38,0
2/15/2023,32719.11,574840.63,1196719.6,98735.45,648.46,4810.33,0,240.78,18606.1,223849.27,10245.69,0,0,9079.49,5049.62,0,235.2,239.95,196953.14,0
2/16/2023,20839.75,823489.09,1127714.86,385917.52,3044.1,2993.92,0,0.15,17539.54,181100.82,10440.55,110.57,347.65,8974.18,14056.94,0,1303.21,79.37,213176.62,0
2/17/2023,11844.98,617188.49,1174301.41,107529.68,83.24,2819.26,0,288.71,17385.29,257239.57,8702.14,0,24.04,17394.32,6229.72,333.88,436.71,1700.99,310096.92,0
2/18/2023,12393.82,665025.8,1184488.06,117605.71,0,3542.43,0,66.03,15698.24,152996.21,10249.55,0,257.02,6871.86,4134.8,0,1253.04,611.95,390522.98,0
2/19/2023,19615.02,559348.44,1177291.33,108700.91,1194.44,2683.82,0,445.77,18469.84,171497.22,9346.97,0,44.11,8725.99,414.57,0,735.06,3450.97,370957.73,0
2/20/2023,29217.84,628674.11,1183951.29,98379.59,1022.71,3592.84,0,52.81,28028.48,336926.25,11824.42,0,10.96,4786.13,22773.61,0,537.22,2960.79,384377.61,0
2/21/2023,69532.57,523908.1,1167155.88,78091.93,94.31,4274.4,0,0.45,18679.07,192809.9,9814.09,0,37.53,8507.85,18708.78,0,1274.21,4317.44,252862.61,0
2/22/2023,61693.12,534019.85,1165686.17,71325.79,0,3178.23,0,44.45,17312.38,306661.43,8082.41,33538.32,0,5983.27,6520.29,0,962.7,1715.23,230934.73,0
2/23/2023,40958.03,722271.64,1152666.94,437884.55,621.97,2544.79,0,78.75,15548.62,326535.95,9835,0,801.9,10671.98,7450.49,0,346.52,10012.3,220132.47,0
2/24/2023,6695.35,524489.14,1118636.73,72401.27,131518.83,2723.91,0,0,14385.3,404288.27,8705.11,0,0,5184.22,1935.62,0,156.43,1061.25,146426.7,0
2/25/2023,24941.09,469580.52,1129673.48,121941.29,74.88,2257.7,0,136.88,15291.38,160293.04,10306.05,0,494.95,3216.85,4011.33,0,545.73,1333.74,135989.97,0
2/26/2023,17822.39,461055.08,1144843.55,66268.08,756.9,2526.65,0,605.06,15250.7,246158.79,7322.26,0,0,4915.34,6667.84,0,577.49,5244.64,185108.21,0
2/27/2023,7266.17,476682.17,1130543.44,214289.36,173.7,2250.35,0,98317.18,15030.32,246045.86,7521.16,0,314.78,5158.37,7367.45,37.82,718.44,7393.13,185309.33,0
2/28/2023,8896.55,488153.75,1107063.96,91417.81,107.94,2364.49,0,10914.79,14438.4,272862.41,8149.79,0,0,7169.29,33198.23,0,1822.6,6064.16,139290.16,0
3/1/2023,12967.98,494437.69,1114070.79,134132.12,407.57,5757.04,0,1804.27,16206.74,250780.62,7946.95,0,0.49,12763.92,10945.67,0,201.1,2222.83,105442.44,0
3/2/2023,6381.1,719763.08,1103730.64,357886.05,241.04,2305.68,0,1757.42,11784.31,263024.32,7387.49,0,0,5844.34,22698.74,0,1195.84,1171.98,86975.32,0
3/3/2023,13319.39,432491.93,1062865.53,138109.65,0,2147.21,0,539.02,28581.99,209941.56,137174.97,0,0.57,16352.07,1974.77,0,696.57,209.53,80248.46,0
3/4/2023,4882.8,422436.97,1069994.29,104468.22,610.45,7536.9,0,60.92,12134.5,124168.38,7775.6,0,0,3291.23,7118.41,0,1219.32,3555.35,96927.64,0
3/5/2023,13436.14,420558.17,1063540.15,90494.47,0,1710.34,0,1878.05,11776.36,214322.4,7118.24,0,0,8353.79,5886.93,0,225.08,3504.16,123922.64,0
3/6/2023,6348,445156.81,1065654.82,62747.82,0,2238.76,0,599.25,13973.98,240070.73,10645.11,0,0,2820.57,2353.18,0,122.01,759.56,94890.4,0
3/7/2023,7179.79,501577.22,1057707.2,104496.56,0.98,3976.84,0,40.29,11205.88,169714.05,7447.02,0,18.14,6827.6,2859.18,1423.92,454.63,1367.65,95767.64,0
3/8/2023,6535.48,401369.73,1046486.21,122859.2,59.15,6108.81,0,318.95,11020.46,347005.66,10244.45,0,2.85,2565.3,5402.46,27197.95,651.7,9854.86,56033.7,0
3/9/2023,10137.33,564111,1012558.76,324354.08,152.86,1980.19,0,209.18,9862.74,172561.91,6247.45,0,0,8090.27,7950.78,0,460.88,3586.66,66044.02,0
3/10/2023,34185.41,461908.99,1007633.02,50662.7,0,2532.49,0,307.7,10353.7,226240.99,6315.31,0,0,1954.92,3753.7,0,342.34,1399.99,68941.96,0
3/11/2023,30988.28,429846.4,993569.16,73000.49,103.2,3449.61,0,140.28,10926.11,116385.7,8176.95,0,0,6804.53,22811.94,0,2737.49,3199.19,53531.75,0
3/12/2023,8285.63,502814.65,1036293.66,104640.17,416.1,1755.33,0,472.26,13298.47,139842.27,7622.67,0,86.47,1947.96,3419.92,4948.58,836.6,5446.69,47074.77,0
3/13/2023,14781.77,513222.54,1077812.89,99890.97,391.43,1927.72,0,280.26,14546.29,231829.28,9224.49,0,0.83,9462.6,1139.56,0,507.18,11523.49,59219.7,0
3/14/2023,14950.68,436369.85,1073490.86,76690.88,66.06,4184.44,0,37.56,14630.01,221166.32,7955.41,0,1299.6,3531.12,5690.8,0,387.14,3284.27,45229.7,0
3/15/2023,6419.38,546903.41,1047946.85,92723.12,264.57,1925.56,0,350.93,12833.45,258125.89,7171.57,0,0,6481.44,13828.56,0,916.92,2118.66,51346.79,397394.76
3/16/2023,8054.11,824147.65,1079107.3,410348.73,165.02,2098.8,0,733.62,16412.07,367679.17,8074.94,0,44.21,2747.47,4011.97,16334.46,208.45,1568.09,120780.12,0
3/17/2023,5736.62,485165.07,1093589.05,78867.72,19.1,2440.17,0,88.94,17798.49,348521,7589.06,0,26510.08,7417.51,2193.24,41.74,468.28,3870.95,93272.05,0
3/18/2023,15868.91,529206.41,1068590.5,96125.02,23.86,5230.06,0,534.46,15062.49,194720.14,10358.38,0,991.81,6620.98,11464.16,60.31,451.66,10211.76,127342.83,0
3/19/2023,12939.3,472591.63,1083273.2,107969.4,40.46,3026.11,0,177.76,17997.25,196470.11,6755.88,0,701.55,8894.35,2912.64,30.23,461.39,2517.26,126041.5,0
3/20/2023,7110.93,509500.05,1068521.83,124680.57,141.7,3210.79,0,118.69,24308.45,189646.62,8359.84,0,1.19,3178.19,16750.17,0,6883.57,1270.02,120317.25,0
3/21/2023,6839.34,520329.9,1081821.35,74187.91,155.49,4978.71,0,574.52,14546.14,183149.9,90428.11,0,1546.09,6204.1,9695.93,11396.71,810.61,1631.09,106460.12,0
3/22/2023,16025.05,454504.86,1054178.9,92507.87,485.39,3414.98,0,958.6,11782.31,197645.89,9250.77,0,162.19,3393.19,3089.83,568.57,468.14,1062.44,73402.91,0
3/23/2023,7085.98,649476.95,1064458.47,375687.7,0,4706.87,0,377.03,16883.81,171142.31,6183.99,0,0,17652.54,5433.85,128899.2,1844.22,6707.31,84282.87,842706.1
3/24/2023,23340.27,418066.57,1045805.07,99285.26,396.41,3898.64,0,91.22,13607.39,206190.67,6855.86,0,0,2529.39,1667.56,191.04,300.85,5047.13,52224.62,0
3/25/2023,5069.07,478813.88,1046577.53,104978.15,33.5,2555.74,0,215.38,13667.1,94940.78,5931.02,0,0,6992.66,2811.62,0,495.36,762.24,48796.09,0
3/26/2023,4433.59,490795.63,1063893.13,101659.88,62.44,5124.66,0,180.77,14184.76,150615.02,9970.68,0,27.83,2952.42,2334.05,0,788.6,1105.46,63164.97,0
3/27/2023,6144.8,364959.21,1012789.11,112346.14,0,6051.97,0,36559.28,13730.5,121358.39,7971.68,0,0,7618.21,2195.05,76.61,259.76,1340.75,49758.34,0
3/28/2023,17003.69,444650.59,1023078.82,82259.88,0,5165.56,0,7544.18,12212.98,137212.4,5043.81,0,0,2000.19,1239.83,13378.2,181.88,5347.08,56036.97,0
3/29/2023,7186.92,470305.02,1034643.89,69656.39,348.96,4945.54,0,2621.23,14321.96,204637.13,5700.58,0,0,6412.35,8732.95,0,75.05,2011.93,59470.71,0
3/30/2023,4718.83,606946.72,1038517.15,374258.31,0,11713.97,0,1685.67,14661.86,140801.58,6137,0,0.16,2690.56,4114.18,0,238.69,2770.69,52977.02,454740.14
3/31/2023,25701.24,516473.86,1052012.07,119096.88,635.31,5718.62,0,2785.84,15805.12,382625.93,8048.95,2.07,0,6946.8,17919.43,0,23844.91,1736.81,58360.1,0
4/1/2023,11967.85,471668.13,1047426.81,91300.86,0,6744.19,0,1341.38,12657.66,160299.13,10904.53,12.72,4.16,4638.06,2289.03,0,408.77,9459.4,71717.5,0
4/2/2023,6637.52,431849.94,1054845.39,98801.19,648.56,4055.12,0,2088.73,13550.15,178423.67,6226.3,0,0,16966.11,1458.34,57.82,890.52,1878.9,37177.1,0
4/3/2023,16092.1,418653.78,1017840.48,52873.63,405.96,4271.89,0,1418.9,12311.08,156739.84,7256.89,0,0,1837.58,1463.69,73.86,1668.59,295.53,54079.72,0
4/4/2023,2736.09,568818.84,978763.39,79277.34,1900.61,2995.46,0,396.91,12446.28,142285.74,105667.09,0,53.54,5747.41,10914.55,0,25.64,1706.04,33158.47,0
4/5/2023,7949,475016.05,997741.77,101737.49,948.81,2776.12,0,71.54,13775.19,193863.52,7402.49,0,0,3344.55,4900.66,444.06,7162.06,4582.27,26285.53,0
4/6/2023,4468.75,718420.39,988714.2,321355.34,0,2903.77,0,27.29,11687.38,233718.21,8275.11,0,0,5994.67,1316.91,0,128.41,1059.76,24986.41,331178.69
4/7/2023,21704.29,507299.71,969019.2,106614.28,6.69,2620.05,0,752.86,12193.01,142260.92,5182.01,0,0,3109.17,3416.87,0,697.65,2350.61,19588.7,0
4/8/2023,9584.51,481403.93,962529.27,89476.2,186.29,2207.56,0,172.99,13751.68,120691.52,5510.81,0,0,5306.36,7699.05,0,23.44,219.55,10629.85,0
4/9/2023,18556.86,489028.49,966465,111307.82,79.23,3213.2,0,40.18,12308.87,103634.76,5208.9,0,0,2004.98,7822.29,0,253.81,11799.75,12791.77,0
4/10/2023,34805.63,469753.76,976821.55,105315.74,949.76,2696.29,0,35.73,13280.78,167190.24,5145.84,0,25.98,8127.66,10817.2,53024,509.87,1544.56,20363.44,0
4/11/2023,6684.4,474391.61,957938.75,75304.84,1.86,2777.94,0,55.46,14624.2,122079.43,5910.39,0,0,2486.5,2739.19,0,626.23,897.72,25826.25,0
4/12/2023,6155.51,508110.73,941365.92,186177.27,244.77,3938.48,0,226.86,13679.68,160157.01,5479.16,0,0,5975.7,1750.63,0,84.1,3137.05,10456.24,0
4/13/2023,12516.81,857266.38,947537.63,237779.08,136.56,3785.27,0,48.7,12239.91,234153.66,8182.64,0,0,4320.7,8112.52,0,34.73,4714.89,29768.04,321999.18
4/14/2023,8255.94,467648.59,940207.08,86942.13,62.81,3494.49,0,298.14,16181.95,361767.05,5307.24,0,0,6654.27,19266.87,84.4,1107.68,7281.74,18080.31,0
4/15/2023,4156.79,558520.64,942778.58,87757.89,1035.23,5277.54,0,728.54,14985.42,279619.04,5198.26,0,0,4261.02,1348.49,0,1722.86,70.46,19304.72,0
4/16/2023,6602.41,492315.89,946873.75,99257.2,36.49,2999.25,0,405.28,14179.39,202859.59,5844.08,0,239.91,4871.98,4604.83,0,198.36,1813.08,20552.32,0
4/17/2023,13154.01,472465.19,926262.2,81117.75,362.53,4318.97,0,40.9,13415.65,215910.48,6326.33,0,0,3969.33,3510.71,3.04,38.16,271.33,18283.69,0
4/18/2023,6174.37,422513.77,938614.55,46731.68,123.69,7135.13,0,0.9,10799.6,269431.25,42267.6,0,0,6665.34,18648.54,0,14.35,400.55,25244.71,0
4/19/2023,12841.91,374076.37,885379.9,43007.95,462.66,2860.78,0,137.29,9512.63,201382.11,4467.51,0,159738.95,2233.3,1174.65,0,3562.59,1925.2,15380.21,0
4/20/2023,13557.61,830255.39,868953.84,212067.36,0,2112.26,0,7.86,18648.54,185927.88,3584.52,0,0,4846.35,935.31,1148.75,47.58,305.25,13293.57,439317.76
4/21/2023,10374.34,539159.55,868369.74,117434.92,0,1270.37,0,0,8262.62,230186,4633.33,0,70.57,4139.9,3428.14,0,146.11,3938.41,11561.05,0
4/22/2023,6102.13,349204.1,882153.64,65790.18,0,1375.55,0,33.12,9369.81,155486.92,5013.11,0,1.66,4512.88,2401,0,173.36,1613.52,11648.26,0
4/23/2023,5330.75,473895.67,866033.73,59334.32,0,921.96,0,31.16,9527.18,104189.45,4247.27,0,0,1198.17,1424.58,83.22,86.35,21.01,11205.89,0
4/24/2023,6513.88,414806.74,746056.97,93013.87,566,1433.97,0,3432.53,8872.22,124989.62,5317.34,0,0,2347.44,5398.51,0,16.48,1073.52,14398.85,0
4/25/2023,6355.8,422066.26,716507.67,56157.28,0,926.74,0,4972.71,9237.37,140182.62,4612.29,0,0,2320.6,3023.94,170129.21,23.36,46.9,9827.82,0
4/26/2023,3445.78,444718.75,674411.42,143135.14,13192.43,1108.78,0,1925.72,11289.46,227287.94,4022.05,0,0,3497.19,9852.23,0,48.78,5666.59,10701.79,0
4/27/2023,6102.34,835741.71,682345.74,176463.08,243.41,1979.15,0,509.21,9138.85,189777.1,4282.45,0,116.28,1807.04,4596.68,0,352.16,1092.31,8618.17,309509.26
4/28/2023,4950.96,418509.46,587067.27,115103.81,0,1037.63,0,123.88,8997.11,277803.57,4354.25,0,36420.38,4220.28,7560.8,0,122.68,431.03,8947.19,0
4/29/2023,3283.72,454240.46,425261.24,71307.58,579.19,2709.21,0,595.99,10302.25,121743.62,4342.92,0,0,1524.63,1166.54,0,197.48,1094.22,10249.66,0
4/30/2023,5154.8,385780.81,422005.02,90167.49,123.24,1633.56,0,212.33,10294.6,151218.51,5412.26,0,2280.39,4218.49,1147.56,0,17.62,2884.53,7145.92,0
5/1/2023,32418.46,371335.84,400893.36,6997.31,0,1579.54,0,22.26,10133.95,137449.53,3772.28,0,1010.12,2148.82,16077.77,0,174.2,254.61,6409.44,0
5/2/2023,6845.54,261201.72,395397.03,44575.03,0,1127.05,0,378.84,10027.01,122003.48,4340.22,0,16.03,3504.47,1013,0,0.03,586.99,7493.14,0
5/3/2023,7301.2,441629.14,394398.52,124773.8,81.86,1100.15,0,868.68,9471.33,150131.51,3920.47,0,0,2392.44,328.48,0,165.5,901.65,9609.46,0
5/4/2023,3449.67,866876.64,390742.86,179559.79,109.37,873.04,0,580.24,8924.15,207582.81,3302.76,0,5.05,3210.78,4280.65,0,45.89,21.83,7376.46,214411.38
5/5/2023,6296.17,318821.25,379236.6,0,0,1276.21,0,16.9,9669.03,168053.74,73925.45,0,154.47,2547.38,588.47,0,10.29,138.3,4873.04,0
5/6/2023,5947.12,388032.5,341648.87,104425.45,325.68,721.16,0,34.97,8363.89,87653.27,3229.15,0,11.72,3376.92,3916.55,0,4.09,21.88,4200.27,0
5/7/2023,5790.81,354492.75,317488.85,4650.02,0,901.19,0,680.99,8757.49,97308.63,3103.54,0,3.49,1546.95,664.28,0,669.21,78.95,6909.76,0
5/8/2023,11082.79,450161.77,285779.1,212839.08,0,683.81,0,0,7793.81,127867.47,3869.82,0,0,2696.01,2184.19,0,8.3,457.55,8400.65,0
5/9/2023,16723.66,474297.48,287562.22,125345.76,0,465.79,0,250.45,7808.55,163606.56,2124.07,0,0,1868.43,847.04,0,0.28,6926.26,3724.72,0
5/10/2023,5754.34,417160.93,289644.48,77276.79,0,507.27,0,111.47,8950.56,105309.06,2696.37,0,0,3227.45,5319.64,0,56.22,2151.75,5671.29,0
5/11/2023,7063.42,235595.98,279667.79,145845.25,0,494.1,0,33.01,7791.64,111122.01,2611.9,0,696.04,1164.97,7535.79,0,1.49,5.71,6745.29,182920.63
5/12/2023,15757.8,1155847.29,271912.96,111235.76,0,554.24,0,252.34,8171.15,120936.36,2683.29,0,0,3791.82,2872.3,49474.57,84.71,980.88,4416.56,0
5/13/2023,16064.32,417691.91,278482.78,90993.75,0,234.53,0,67.16,7040.26,52909.7,2647.76,0,0,699.55,1426.35,0,741.37,3096.03,3919.97,0
5/14/2023,3409.52,370624.41,279332.12,179315.4,311.84,152.18,0,381.44,8089.76,91843.23,2305.08,0,0,2579.95,5121.65,0,48.79,258.97,3414.03,0
5/15/2023,4391.62,296612.22,280398.27,61580.52,0,345.03,0,251.79,8845.4,91458.97,41501.08,0,0,997.01,1714.24,0,57.92,1636.92,4815.02,0
5/16/2023,3842.61,365328.48,279667.2,36083.23,0,200.09,0,0.76,9169.12,115302.92,3422.96,0,0,2743,1674.64,0,59.47,4.17,3147.44,0
5/17/2023,30574.15,447852.05,281856.04,63383.71,138.05,592.89,0,3.99,8701.17,144252.26,2751.02,0,0,1143.18,5539.41,0,12.13,1937.16,3726.69,0
5/18/2023,7951.66,683588.6,277586.32,210697.78,49.81,382.44,0,80.46,8438.32,126870.16,2800.36,0,0,2879.71,1046.58,0,1.45,1980.56,5898.34,190125.97
5/19/2023,2119.04,472079.82,275266.61,101857.55,0,154.07,0,27.33,7790.9,112862.12,2425.03,0,1.74,2802.78,2117.36,0,55.19,121.48,7347.83,0
5/20/2023,8581.35,424845.4,277149.52,78132.5,393.92,239.91,0,340.96,15277.96,73777.77,2554.46,0,0.73,3103.72,3359.42,0,67.37,8354.28,6744.31,0
5/21/2023,5854.01,384475.91,271914.65,76371.08,0,306.6,0,81.07,8250.6,60289.07,2989.3,0,786.64,1918.63,13901.26,0,144.04,1013.77,3017.31,0
5/22/2023,8990.82,322738.73,269667.89,64049.98,288.2,335.31,0,8180.2,8009.35,97561.78,29338.7,0,28.02,1526.96,1756.94,4127.41,135.84,599.6,4814.53,0
5/23/2023,32572.92,416222.87,266039.2,42674.29,505.52,4583.4,0,7787.56,6851.6,84815.14,3980.78,0,0,1169.93,284.9,0,21.27,61.33,2908.58,0
5/24/2023,25279.92,460873.87,242476.44,122436.36,0,259.93,0,3948.27,9721.06,92471.45,3398.11,0,4.18,3991.89,7442.31,0,127.84,65.71,1465.71,0
5/25/2023,2458.57,673774.3,227411.29,197002.28,0,1937.57,0,1530.99,7128.25,125633.15,4477.57,0,0,1482.9,12772.79,0,0,51.72,1741.11,158638.95
5/26/2023,5728.36,457507.23,230106.14,67610.73,0,199.07,0,479.28,9232.28,81689.13,4907.48,0,0,2156.77,4814.24,202.65,9.53,250.95,2401.41,0
5/27/2023,5005.07,424342.32,229364.89,61005.64,112.69,502.49,0,437.51,8060.16,74303.9,2669.04,0,0,969.95,1027.49,22.71,172.52,415.24,3030.94,0
5/28/2023,6697.72,355023.38,232364.24,66986.12,43.87,409.26,0,1533.85,6792.91,90878.59,2585.85,0,0,1632.04,606.52,0,69.83,2744.07,2162.8,0
5/29/2023,4359.35,437311.95,227935.08,87887.84,0,1849.2,0,1206.36,8340.33,97238.31,48752.22,0,0,854.67,1011.99,0,8.3,639.56,2992.13,0
5/30/2023,8872.54,335918.48,229953.38,50994.44,0,510.51,0,0,6042.6,72784,2455.42,0,54795.16,1443.89,3010.89,0,40.09,311.88,3964.12,0
5/31/2023,6216.87,428345.13,217228.61,119757.16,8.77,2102.27,0,922.44,8400.08,205013.04,3279.85,0,178.33,546.82,4537.02,0,54.38,1165.14,1343.63,0
6/1/2023,5828.99,571010.72,220486.58,113195.97,0,364.64,0,761.41,18506.16,100891.6,5308.62,0,0,1986.81,285.93,0,35.2,578.8,2164.33,121171.28
6/2/2023,14078.29,562197.08,231656.56,68284.53,0,12284.17,0,379.96,6229.7,134575.26,2260.38,0,0,407.92,3653.35,0,234.87,1053.21,3230.02,0
6/3/2023,2948.38,424916.22,230391.12,70692.7,0,364.6,0,432.25,6127.72,94126.22,2955.15,0,0,1396.6,1419.51,0,43.49,662.83,1467.25,0
6/4/2023,9680.05,366956.8,228582.84,118991.92,0,920.68,0,156.91,6454.11,87326.65,2253.74,0,1110.85,534.88,137.47,0,24.42,10723.65,2338.61,0
6/5/2023,3583.28,335579.31,205245.35,57393.13,717.07,2324.45,0,429.41,5874.44,126471.59,25259.89,0,0,1040.6,1789.33,0,13.72,136.46,2187.57,0
6/6/2023,9959.85,392990.66,214430.62,74077.65,604.4,5534.88,0,589.06,5499.46,86557.53,2067.31,0,0,404.55,4359.93,0,1.29,79.1,1466.02,0
6/7/2023,12979.63,353996.2,201807.51,54846.86,441.46,262.97,0,0,6835.16,220089.51,1860.41,0,0,1293.17,7731.89,0,24.99,617.25,3261.23,0
6/8/2023,10319.37,645671.52,205341.21,260000.33,0,194.2,0,246.7,5460.48,147768.8,1944.82,0,874.85,787.29,190.49,0,55.21,178.77,885.69,147474.89
6/9/2023,4138.39,366035.31,204648.56,37237.38,273.48,169.71,0,36.55,6690.27,104990.67,1913.84,0,42326.31,1258.84,3106.5,0,105.56,2397.2,702.78,0
6/10/2023,3569.29,309317.24,187145.33,72408.04,24.04,185.75,0,228.52,4922.52,119569.6,1597.09,0,102.11,1031.5,4709.19,20.01,93.03,1158.89,3352.58,0
6/11/2023,3620.29,328876.72,184365.62,100337.48,0,117.84,0,447.87,4543.78,74295.82,2847.12,0,264.95,952.76,32729.54,0,35.35,387.14,948.8,0
6/12/2023,6795.58,328099.81,176235.37,70601.32,0,139.58,0,1077.52,4641.61,99018.29,20654.6,55.54,0,806.52,2039.33,0,47.6,939.55,1310.35,0
6/13/2023,8516.75,293768.05,183805.92,47020.87,142.02,186.65,0,316.14,5129.95,79367.66,2195.52,0,0,1434.5,1305.55,0,14.93,1209.11,1002.53,0
6/14/2023,3177.15,230546.67,178496.95,56469.21,67.29,168.34,0,135.08,5532.02,127497.59,1935.4,0,2.57,229.44,554.43,0,28.2,211.8,976.14,0
6/15/2023,5799.45,568300.06,176974.36,110137.34,0,169.42,0,719.89,5111.2,106376.75,1212.8,0,35.09,1664.42,5299.42,0,114.48,8.17,2291.33,111005.47
6/16/2023,3137.04,296698.82,182529.7,46180.41,40.88,99.87,0,28.66,4374.04,73529.34,970.65,0,0,365.69,5956.07,0,16.43,27.1,671.38,0
6/17/2023,1629.31,335878.31,186050.58,67459.51,0,157.07,0,0,5580.42,132537.5,1158.56,0,0,1112.53,1668.12,0,49.86,9325.62,1127.84,0
6/18/2023,3364.55,273795.04,183435.16,61461.48,0,107.74,0,753.6,6079.33,72685.91,1431.63,0,1.1,379.4,281.1,0,61.78,590.68,1018.01,0
6/19/2023,3190.42,316923.09,181587.76,75101.2,404,126.56,0,10436.66,5320.52,79519.92,29590.2,0,0,887.84,940.6,0,21.15,388.1,1271.78,0
6/20/2023,1623.49,300835.75,184524.5,67678.97,1089.38,502.17,0,3844.63,5684.3,98052.12,1207.43,0,0,1048.9,1672.95,0,48.97,1669.28,1745.95,0
6/21/2023,13621.86,311077,187046.63,65484.76,0,215.51,0,1594.08,7117.6,218352.26,1136.64,0,0,1551.53,6004.65,0,0,1302.63,2384.56,0
6/22/2023,4193.75,548984.49,184271,131995.47,9.94,891.1,0,2042.33,5895.22,133334.35,1224.52,0,0,1158.53,6352.99,0,40.53,40.61,1517.06,87229.65
6/23/2023,5792.29,332103.76,187373.27,59032.37,3181.76,417.54,0,165.96,5951.42,107549.43,1035.74,0,0,1554.78,3556.67,0,14.01,203.34,1106.99,0
6/24/2023,9293.54,335714.7,185487.83,86169.79,0,79.5,0,552.49,9462.06,117282.28,1185.54,0,0,757.86,258.45,0,63.58,2014.06,1003.91,0
6/25/2023,5131.87,347625.86,210299.67,60749.19,111.7,1127.24,0,766.2,6224.37,104233.34,922.42,0,0,1593.79,6934.48,0,0.04,1511.12,959.26,0
6/26/2023,5762.04,327772.81,199738.37,153166.86,1357.99,141.27,0,414.43,6127.72,136752.26,33336.98,0,0,429.72,13715.67,0,40.75,91.31,1843,0
6/27/2023,6422.02,364218.52,201464.76,46514.29,0,916.34,0,1370.45,5755.86,193311.89,1099.67,0,172084.12,1252.43,1147.5,0,274.98,258.14,1743.35,0
6/28/2023,1614.48,274606.93,190196.05,52292.74,0,229.57,0,53.5,4998.12,224580.83,1428.75,0,0,419.93,2600.59,3079.86,19.07,6565.93,621.43,0
6/29/2023,1110.98,512653.51,186354.49,132053.47,0,203.27,0,236.6,5266.72,208607.31,1163.01,0,308.26,1546.06,2743.16,0,2.17,216.08,3458.27,94533.18
6/30/2023,9611.77,457758.93,178761.42,59104.76,18.3,255.04,0,136.71,5837.46,165175.72,1200.23,0,9.36,618.89,4342.03,0,46.9,1823.69,1566.31,0
7/1/2023,3961.13,409402.07,183498.47,102928.78,38.37,422.38,0,1023.43,6187.53,135138.67,1003.62,0,0.71,1288.91,957.21,0,2.75,2609.69,1099.6,0
7/2/2023,9160.21,350763.37,181649.94,81584.45,0,166.62,0,153.52,5674.85,139176.89,1165.47,0,0,897.7,1551.9,0,20.19,390.72,1175.82,0
7/3/2023,3665.19,413965.28,182877.67,65475.31,0,261.34,0,21.56,8729.56,197221.97,54787.85,0,0,2328.33,4586.81,0,56.87,863.79,685.59,0
7/4/2023,11791.85,271790.79,178546.5,37557.92,24.68,2087.46,0,390.71,5430.67,196935.53,949.33,0,4424.02,355.81,538.31,84661.79,12.91,41.41,1722.29,0
7/5/2023,19771.05,325036.97,173075.62,27241.33,461.57,315.35,0,0,0,181135.69,1371.68,0,0,0,3377.75,0,78.21,0.81,743.38,0
7/6/2023,3172.53,598888.32,166869.15,167588.59,43.7,210.33,0,116.25,0,226684.65,1526.72,0,0,0,6671.71,0,0,30.89,944.43,101453.09
7/7/2023,817.94,378486.06,168903.28,61849.18,0,96.57,0,62.67,0,146824.28,23023.99,0,2147.68,0,3972.74,0,13.67,558.09,1145.25,0
7/8/2023,4177.13,493526.23,167893.11,111719.63,79.04,112.36,0,431.73,6865.39,146136.4,1329.91,0,0,1260.34,1171.72,0,0,5955.94,1261.74,0
7/9/2023,2363.1,372799.23,166597.13,62082.39,62.7,296.3,0,138,4327.4,132648.13,778.86,0,0,1718.49,104.83,0,160.52,1019.96,2904.63,0
