Date,Livepeer (#),Chainlink (#),Worldcoin (#),The Graph (#),Ethereum Name Service (#),Gitcoin (#),Render Network (#),UMA (#),Aragon (#),Kleros (#),Tornado Cash (#),Bounce Finance (#),Arkham (#),Instadapp (#)
2021-09-09,2531667.00,589730.00,,78542.00,,18335.00,4961.00,15780.00,10564.00,9027.00,7010.00,2233.00,,3669.00
2021-09-10,2531627.00,590449.00,,78701.00,,18337.00,4962.00,15802.00,10581.00,9025.00,7009.00,2235.00,,3664.00
2021-09-11,2531576.00,590812.00,,78794.00,,18326.00,4985.00,15790.00,10582.00,9011.00,7026.00,2240.00,,3676.00
2021-09-12,2531546.00,589425.00,,78933.00,,18324.00,4980.00,15784.00,10600.00,9009.00,7024.00,2242.00,,3675.00
2021-09-13,2531518.00,589884.00,,79074.00,,18305.00,4979.00,15795.00,10613.00,9002.00,7030.00,2240.00,,3676.00
2021-09-14,2531478.00,590392.00,,79211.00,,18442.00,4973.00,15811.00,10622.00,9000.00,7071.00,2260.00,,3696.00
2021-09-15,2531439.00,591167.00,,79397.00,,18582.00,4970.00,15803.00,10628.00,8997.00,7079.00,2242.00,,3715.00
2021-09-16,2531425.00,591763.00,,79604.00,,18579.00,4971.00,15816.00,10635.00,9000.00,7087.00,2244.00,,3756.00
2021-09-17,2531400.00,592306.00,,79800.00,,18572.00,4978.00,15819.00,10650.00,8996.00,7097.00,2238.00,,3758.00
2021-09-18,2531341.00,592501.00,,79884.00,,18573.00,4978.00,15829.00,10661.00,8992.00,7112.00,2245.00,,3760.00
2021-09-19,2531296.00,592872.00,,79972.00,,18505.00,4975.00,15834.00,10670.00,8988.00,7120.00,2249.00,,3778.00
2021-09-20,2531285.00,593396.00,,80039.00,,18529.00,4960.00,15845.00,10673.00,8984.00,7119.00,2243.00,,3770.00
2021-09-21,2531269.00,586108.00,,80132.00,,18527.00,4953.00,15852.00,10688.00,8978.00,7119.00,2248.00,,3789.00
2021-09-22,2531253.00,586505.00,,80235.00,,18526.00,4944.00,15851.00,10695.00,8981.00,7118.00,2245.00,,3801.00
2021-09-23,2531206.00,587032.00,,80347.00,,18525.00,4949.00,15873.00,10699.00,8980.00,7128.00,2252.00,,3804.00
2021-09-24,2531193.00,587626.00,,80430.00,,18524.00,4966.00,15889.00,10704.00,8978.00,7130.00,2247.00,,3806.00
2021-09-25,2531127.00,587973.00,,80510.00,,18525.00,4968.00,15896.00,10714.00,8972.00,7137.00,2258.00,,3809.00
2021-09-26,2531099.00,588316.00,,80667.00,,18533.00,5040.00,15900.00,10750.00,8968.00,7155.00,2254.00,,3822.00
2021-09-27,2531072.00,589048.00,,80792.00,,18533.00,5057.00,15909.00,10759.00,8967.00,7158.00,2254.00,,3824.00
2021-09-28,2531060.00,589692.00,,78869.00,,18532.00,5063.00,15914.00,10771.00,8965.00,7163.00,2266.00,,3816.00
2021-09-29,2531037.00,590092.00,,78989.00,,18568.00,5066.00,15913.00,10785.00,8964.00,7158.00,2265.00,,3819.00
2021-09-30,2531018.00,590652.00,,79069.00,,18573.00,5073.00,15928.00,10795.00,8895.00,7169.00,2269.00,,3823.00
2021-10-01,2531007.00,591291.00,,79183.00,,18571.00,5078.00,15952.00,10805.00,8898.00,7178.00,2269.00,,3837.00
2021-10-02,2530957.00,591717.00,,79256.00,,18589.00,5084.00,15953.00,10817.00,8900.00,7166.00,2277.00,,3843.00
2021-10-03,2530932.00,592052.00,,79304.00,,18581.00,5082.00,15968.00,10821.00,8894.00,7178.00,2271.00,,3844.00
2021-10-04,2530938.00,592935.00,,79403.00,,18599.00,5080.00,15988.00,10836.00,8891.00,7181.00,2271.00,,3846.00
2021-10-05,2530928.00,593422.00,,79510.00,,18579.00,5074.00,15998.00,10841.00,8897.00,7185.00,2274.00,,3844.00
2021-10-06,2530909.00,594292.00,,79640.00,,18577.00,5082.00,16012.00,10851.00,8895.00,7192.00,2281.00,,3846.00
2021-10-07,2530903.00,594977.00,,79740.00,,18568.00,5103.00,16018.00,10854.00,8894.00,7196.00,2277.00,,3847.00
2021-10-08,2530890.00,595484.00,,79824.00,,18576.00,5104.00,16035.00,10874.00,8896.00,7186.00,2280.00,,3861.00
2021-10-09,2530876.00,595692.00,,79940.00,,18567.00,5099.00,16046.00,10887.00,8889.00,7190.00,2285.00,,3877.00
2021-10-10,2530850.00,596178.00,,80013.00,,18556.00,5097.00,16061.00,10894.00,8889.00,7208.00,2286.00,,3883.00
2021-10-11,2530842.00,596477.00,,80096.00,,18551.00,5100.00,16079.00,10902.00,8889.00,7214.00,2287.00,,3893.00
2021-10-12,2530834.00,596940.00,,80221.00,,18555.00,5102.00,16090.00,10910.00,8884.00,7213.00,2298.00,,3888.00
2021-10-13,2530836.00,597268.00,,80315.00,,18576.00,5105.00,16096.00,10931.00,8885.00,7210.00,2301.00,,3894.00
2021-10-14,2530830.00,597821.00,,80410.00,,18585.00,5106.00,16114.00,10937.00,8888.00,7212.00,2302.00,,3906.00
2021-10-15,2530810.00,598347.00,,80547.00,,18586.00,5096.00,16133.00,10936.00,8891.00,7214.00,2301.00,,3908.00
2021-10-16,2530790.00,598695.00,,80666.00,,18586.00,5102.00,16144.00,10948.00,8893.00,7226.00,2308.00,,3908.00
2021-10-17,2530749.00,599124.00,,80771.00,,18572.00,5114.00,16150.00,10965.00,8891.00,7234.00,2299.00,,3908.00
2021-10-18,2530729.00,599681.00,,80869.00,,18562.00,5124.00,16153.00,10971.00,8892.00,7242.00,2318.00,,3904.00
2021-10-19,2530643.00,600350.00,,80972.00,,18557.00,5143.00,16204.00,10977.00,8894.00,7247.00,2338.00,,3908.00
2021-10-20,2530593.00,601161.00,,81150.00,,18557.00,5149.00,16234.00,10983.00,8903.00,7250.00,2341.00,,3909.00
2021-10-21,2530556.00,602065.00,,81291.00,,18553.00,5178.00,16250.00,10994.00,8909.00,7248.00,2432.00,,3918.00
2021-10-22,2530499.00,602279.00,,81440.00,,18541.00,5198.00,16262.00,11006.00,8908.00,7258.00,1956.00,,3923.00
2021-10-23,2530439.00,602752.00,,81538.00,,18526.00,5208.00,16287.00,11010.00,8905.00,7271.00,2012.00,,3920.00
2021-10-24,2530385.00,603340.00,,81658.00,,18516.00,5212.00,16302.00,11023.00,8909.00,7273.00,2068.00,,3924.00
2021-10-25,2530366.00,604337.00,,81933.00,,18513.00,5211.00,16340.00,11032.00,8914.00,7283.00,2097.00,,3923.00
2021-10-26,2530359.00,605227.00,,82225.00,,18508.00,5218.00,16426.00,11049.00,8913.00,7288.00,2149.00,,3927.00
2021-10-27,2530351.00,606424.00,,82444.00,,18514.00,5214.00,16456.00,11060.00,8915.00,7344.00,2182.00,,3929.00
2021-10-28,2530361.00,607417.00,,82662.00,,18519.00,5220.00,16479.00,11079.00,8914.00,7352.00,2225.00,,3931.00
2021-10-29,2530361.00,608198.00,,82888.00,,18519.00,5232.00,16508.00,11093.00,8926.00,7351.00,2291.00,,3929.00
2021-10-30,2530339.00,609067.00,,82920.00,,18519.00,5250.00,16530.00,11099.00,8918.00,7352.00,2335.00,,3921.00
2021-10-31,2530308.00,609776.00,,83132.00,,18520.00,5265.00,16558.00,11108.00,8916.00,7351.00,2371.00,,3928.00
2021-11-01,2530288.00,610610.00,,83280.00,3.00,18521.00,5280.00,16575.00,11116.00,8915.00,7354.00,2422.00,,3928.00
2021-11-02,2530288.00,611403.00,,83452.00,4.00,18517.00,5349.00,16621.00,11129.00,8916.00,7358.00,2465.00,,3934.00
2021-11-03,2530257.00,612281.00,,83563.00,3.00,18515.00,5360.00,16652.00,11132.00,8917.00,7365.00,2544.00,,3930.00
2021-11-04,2530280.00,612707.00,,84047.00,3.00,18513.00,5372.00,16668.00,11146.00,8912.00,7373.00,2549.00,,3918.00
2021-11-05,2530252.00,613274.00,,84297.00,3.00,18511.00,5385.00,16674.00,11147.00,8908.00,7376.00,2575.00,,3912.00
2021-11-06,2530154.00,613617.00,,84471.00,3.00,18504.00,5401.00,16677.00,11150.00,8903.00,7374.00,2591.00,,3912.00
2021-11-07,2530088.00,614169.00,,84663.00,3.00,18499.00,5494.00,16673.00,11150.00,8897.00,7402.00,2630.00,,3926.00
2021-11-08,2530008.00,615174.00,,84864.00,45.00,18492.00,5590.00,16723.00,11165.00,8890.00,7402.00,2653.00,,3924.00
2021-11-09,2529356.00,616112.00,,85174.00,40033.00,18492.00,5630.00,16758.00,11177.00,8885.00,7403.00,2677.00,,3924.00
2021-11-10,2529021.00,617045.00,,85381.00,52670.00,18483.00,5678.00,16762.00,11189.00,8881.00,7402.00,2703.00,,3913.00
2021-11-11,2528846.00,617891.00,,85602.00,53062.00,18475.00,5853.00,16837.00,11197.00,8883.00,7404.00,2719.00,,3931.00
2021-11-12,2527874.00,618692.00,,85764.00,54254.00,18476.00,6012.00,16859.00,11209.00,8877.00,7401.00,2733.00,,3927.00
2021-11-13,2527537.00,619156.00,,85925.00,55502.00,18473.00,6182.00,16910.00,11218.00,8878.00,7403.00,2748.00,,3927.00
2021-11-14,2527281.00,619418.00,,86080.00,56944.00,18472.00,6375.00,16916.00,11205.00,8885.00,7409.00,2782.00,,3926.00
2021-11-15,2527175.00,620376.00,,86269.00,57625.00,18468.00,6525.00,17040.00,11232.00,8951.00,7413.00,2796.00,,3925.00
2021-11-16,2527046.00,621179.00,,86374.00,57825.00,18470.00,6664.00,17059.00,11213.00,8964.00,7419.00,2820.00,,3920.00
2021-11-17,2526885.00,621843.00,,86548.00,58024.00,18477.00,6898.00,17088.00,11218.00,8977.00,7428.00,2834.00,,3915.00
2021-11-18,2526814.00,622654.00,,86659.00,57904.00,18477.00,7146.00,17132.00,11227.00,9000.00,7426.00,2831.00,,3909.00
2021-11-19,2526746.00,623308.00,,86637.00,58239.00,18485.00,7374.00,17157.00,11241.00,9010.00,7434.00,2866.00,,3901.00
2021-11-20,2526622.00,623798.00,,86858.00,58774.00,18480.00,7685.00,17207.00,11250.00,9006.00,7447.00,2890.00,,3899.00
2021-11-21,2526223.00,624146.00,,86948.00,58915.00,18489.00,7842.00,17216.00,11264.00,9006.00,7448.00,2901.00,,3887.00
2021-11-22,2526139.00,624841.00,,87065.00,58780.00,18497.00,7921.00,17229.00,11267.00,9000.00,7453.00,2912.00,,3886.00
2021-11-23,2525989.00,625518.00,,87170.00,58840.00,18503.00,8030.00,17252.00,11273.00,8994.00,7456.00,2930.00,,3879.00
2021-11-24,2525803.00,625897.00,,86920.00,58912.00,18481.00,8122.00,16886.00,11289.00,8994.00,7450.00,2883.00,,3878.00
2021-11-25,2525671.00,626473.00,,87036.00,58790.00,18482.00,8234.00,16905.00,11304.00,8994.00,7453.00,2888.00,,3876.00
2021-11-26,2525532.00,627199.00,,87088.00,58671.00,18418.00,8269.00,16923.00,11326.00,8994.00,7451.00,2905.00,,3872.00
2021-11-27,2525322.00,627612.00,,87260.00,58463.00,18270.00,8626.00,16954.00,11339.00,9001.00,7457.00,2915.00,,3882.00
