Date,Ripple ($),Chainlink ($),The Graph ($),Render Network ($),Ethereum Name Service ($),UMA ($),Aragon ($),Livepeer ($),Gitcoin ($),Pyth Network ($),Bounce Finance ($),Arkham ($),Tornado Cash ($),Akash Network ($),Bittensor ($),Swarm ($),Kleros ($),Pocket Network ($),Impossible Finance ($),Instadapp ($)
6/11/2023,2377566257,544527603.5,115462452.9,148485048.7,41914686.52,13709602.25,17281626.27,13937848.69,5583152.53,,1184856.76,,2296420.53,1978083.61,802169,188056.94,78799.31,1144969.26,42519.25,120540.7
6/12/2023,924538107.4,137338811.8,43433741,74006316.01,16813526.64,6812373.06,6097209.71,7024939.95,2834233.61,,837264.65,,855685.86,1091366.08,798262.01,58819.57,104959.26,152419.51,8481.45,8654.14
6/13/2023,1366838192,136801791.5,43275892.92,63575987.47,14252410.63,5354324.92,6999070.41,6310541.73,2985340.93,,741413.98,,1098085.75,1388544.24,712467.75,139650.69,114067.46,198716.19,8483.09,18744.8
6/14/2023,2989624103,134316658.7,37980522.7,73040251.19,14797758.25,7905959.54,8331490.39,5898171.26,2706093.5,,2427286.93,,1300409.43,1427276.93,897735.23,69059.14,31493.49,569411.42,3339.06,15206.33
6/15/2023,1999231994,182928802.9,44444425.07,53200663.9,12994165.12,5265412.76,5546738.67,5705055.55,2570070.04,,1327010.28,,1134551.38,1590672.53,834385.46,161993,87041.06,1012863.42,9307.27,12931.66
6/16/2023,1290064407,148419252.2,47765517.26,56902759.82,18560922.5,4917790.09,9586134.77,5509126.31,3478703.8,,1070684.73,,2370199.43,1917207.06,968098.39,57822.59,104785.77,912303.1,9920.11,101418.32
6/17/2023,1314734497,110626459.1,32872206.37,43855184.6,14000128.95,4204346.62,10109063.1,4665150.55,3161650.58,,882762.68,,926474.08,2695166.45,733813.23,232665.28,33600.55,520228.91,15772.28,101847.03
6/18/2023,702204082.5,95284474.51,37020975.69,64778753.21,11080467.19,4049908.72,17201378.45,4518816.17,5466297.26,,814493.11,,937613.88,2366076.97,817700.43,167565.93,113080.95,262433.21,15205.28,6393.59
6/19/2023,823404499.6,98252945.72,32807155.29,50754990.3,8422771,3177958.85,13558975.21,3979711.08,2309117.98,,707127.1,,1580105.19,1686821.26,788189.53,69070.8,105138.36,589365.92,4685.33,5723.24
6/20/2023,833887969.4,111207828.7,25993089.93,40734352.26,8941344.74,2215306.12,20455086.44,4300390.51,2420559.43,,2598227.23,,999506.29,1444341.23,325393.17,68368.1,70364.23,355353.28,10285.45,2578.47
6/21/2023,863398470,147802264.4,29253169.79,55938832.5,9170364.62,4406001.14,27805873.82,4424591.84,2611743.11,,1168682.14,,1366458.94,1753053.53,192648.79,98780.27,442073.71,343632.43,51431.65,4923.38
6/22/2023,1047444064,187453762.1,38647438.46,107092951,16430673.98,4459762.13,27755394.67,5253934.88,3906193.1,,1155100.73,,1051694.28,2607359.05,245727.77,127837.48,47847.9,680769.25,21598.33,246087.84
6/23/2023,1203675449,197565575.4,50189572.67,65911535.65,18701984.87,5732685.74,19841150.46,6169858.43,2990124.6,,1923375.26,,1438149.51,1439451.76,296586.62,83680.72,24916.54,949349.86,21434.43,123751.21
6/24/2023,856055965.3,237864825.8,38229097.74,68365198.07,13267457.36,5033476.23,14386193.43,8262593.2,2741480.26,,1273495.86,,3706094.12,1685982.78,214737.87,76782.01,60054.64,755933.31,26946.48,10401.56
6/25/2023,519757792.5,140504647.2,32801658.64,45681220.27,11350783.96,4927362.32,12306998.19,3627323.68,2754703.07,,1152348.14,,1485582.55,1467182.56,183379.14,1390237.37,47193.4,497151.79,24430.28,59872.27
6/26/2023,520726839.5,153391581.8,36256224.23,33839504.02,12327750.21,16457048.18,8504983.11,5601274.63,2799954.69,,1341876.88,,1584394.33,1541531.61,127180.88,401263.59,65424.89,312977.48,11783.02,3744.82
6/27/2023,781825263.1,164844572.6,35223626.89,36793104.08,12975673.42,3805142.45,10313317.72,5657390.97,2870085.45,,1034471.72,,1003629.1,1458622.68,190454.48,303804.36,51982.29,526935.51,25224.24,133390.02
6/28/2023,696818986.8,150832786.7,19220918.39,31867836.12,9083254.53,2624847.76,9243645.46,6570667.89,2477520.1,,861377.92,,762778.37,1613598.06,254317.84,209131.6,80244.38,561759.93,21283.47,13052.3
6/29/2023,821278549.4,171975077.4,27543033.21,41219419.55,9136740.45,3531848.53,11316216.29,6378743.78,2830998.58,,974318.38,,1010020.52,2387999.65,200339.16,241649.84,36347.66,511688.8,15261.18,83134.11
6/30/2023,575213084.9,186088705.3,20611257.52,32035972.66,11029644.71,2896802.78,6853204.41,5311749.02,2254450.22,,939943.66,,1319187.9,1843225.31,276127.11,456139.68,43431.42,111229.64,9609.79,2692.92
7/1/2023,1016983989,337011306.7,45759039.71,58561748.78,23265895.29,4320868.12,11466800.11,27104781.33,3786396.12,,1204140.37,,1930459.66,2109407.21,414457.87,84906.97,44667.55,398701.64,19484.83,14041.36
7/2/2023,567687674.3,242446151.6,25504352.88,26341996.86,11896302.6,3422044.95,6601716.38,8063413.43,2684210.15,,917180.75,,1983993.44,1670590.2,380045.78,62433.82,17341.94,180424.57,15690.25,2501.23
7/3/2023,822937093,212622926.9,138346637.2,24402802.74,9808579.3,3424239.25,6151506.48,6182803.08,3003188.19,,1058681.44,,1193009.74,1349279.29,417616.64,140550.53,830057.71,269422.95,5378.32,6611.01
7/4/2023,893581246.7,180648613.9,242329044.6,46056110.86,16651253.3,4061237.8,8963113.62,8222261.65,3009388.18,,1189375.49,,1697877.08,795239.51,401167.73,410145.09,551083.87,581250.53,3413.59,15000.59
7/5/2023,704205207.5,149116199.4,101529232.5,46833545.93,10381699.74,4809444.11,7533603.79,5375165.2,3385334.7,,2307141.11,,2144207.95,1813124.97,409970.9,392612.68,449260.63,574228.74,14960.12,7880.9
7/6/2023,780909277.6,168397161.4,49668904.81,35713453.46,11353520.21,6195332.04,10616793.04,5867807.79,3444162.71,,1458953.16,,1371969.44,1315025.32,443063.79,378907.97,341801.61,426871.11,18029.43,8462.72
7/7/2023,772623038,171791300.9,49045656.09,32708799.31,24479626.91,4785366.08,18012186.24,5376304.02,3505806.6,,1445198.4,,1380324.2,1748499.24,431532.76,417428.17,344070.55,636949.36,28930.33,132311.13
7/8/2023,570272199.3,120085716.6,41301963.7,21329355.41,20026393.16,2462718.42,8248673.7,4185760.52,3361913.71,,1011052.67,,1156488.85,1406122.49,402378.77,399596.65,781755.78,399888.98,27446.67,33672.28
7/9/2023,330926326.2,89066588.12,22326229.29,14376741.96,8968241.84,3196044.34,5514464.64,3907246.07,3911784.51,,1163646.44,,1021523.59,1226574.46,417829.72,421231.73,403497.1,361260.52,9152.4,28562.1
7/10/2023,254714219.9,82627317.21,20997084.29,12236589.5,7066173.88,2963063.75,4741373.9,3242672,3553073.96,,4385007.79,,861853.48,1273324.24,422520.49,372462.88,341994.25,408504.41,9978.8,44657.09
7/11/2023,748189491.9,125884465.1,33619370.07,23612520.27,14935159.31,3708301.62,7411376.55,4904487.92,4750680.87,,5539378.53,,1080850.25,1384729.94,501274.74,395083.45,325742.23,428874.55,12140.64,7409.35
7/12/2023,566443960.2,78282835.69,20126582.27,22533847.6,11415546.38,10115514.28,5467333.22,2202939.57,3777892.59,,2173683.58,,1059353.35,1573574.12,511363.71,372787.41,398987.72,389009.48,12764.34,16526.51
7/13/2023,613551699.9,128526543.1,30624612.3,28114313.87,13979815.3,5392184.46,7435338.56,3938068.54,2887051.58,,1449495.7,,1021371.82,1380133.24,538512.01,401007.61,346970.39,422832.53,5199.98,10861.17
7/14/2023,11251096256,362491998,59766767.02,54281699.92,18388295.06,6688520.23,12347617.28,6256214.47,4651058.92,,1328044.67,,1269460.96,1606673.15,641374.72,393107.05,429955.31,432985.68,12038.15,30973.15
7/15/2023,5758002015,404545768.4,55393404.96,75100830.39,25386834.45,8768854.71,13453981.35,7023597.87,4112004.16,,1360989.78,,1585785.02,1639206.15,652697.75,435442.61,351697.06,515622.26,6751.06,49433.17
7/16/2023,2658605338,156234947.4,25583633.49,22073348.43,12697395.88,5216108.03,16219195.26,6003861.82,3666603.24,,7903656.36,,5884044.59,972819.75,609563.72,376206.51,399268.52,330535.42,3266.51,207376.81
7/17/2023,3239778454,167087856.8,26495716.95,19349179.1,11078236.79,4011122.11,9796578.63,4857560.83,3636136.93,,4987425.7,,2462299.54,929512.16,654634.93,350569,1400156.94,402699.54,7534.56,55913.06
7/18/2023,2262921798,434264697.9,34572840.11,26832892.99,16674607.47,3420754.43,15845636.37,4696002.65,3900610.7,,1651541.76,,2383516.46,953677.24,707899.07,361908.02,507792.49,358903.36,4105.17,2204.87
7/19/2023,2214761175,432602948,24890427.43,26260892.52,14445323.18,2843398.51,10652652.75,4714715.25,3197353.73,,1484484.19,172279576.8,2012058.89,1227789.5,862419.89,367314.83,392459.8,394395,6768.4,4340.96
7/20/2023,3583242003,242362055.1,20339055.48,26411071.27,12101403.92,3786127.14,9421715.28,9413122.43,2818355.1,,1117070.7,72664853.73,2076807.73,1501936.35,778042.42,381538.68,361144.74,399814.08,7144.63,6073.67
7/21/2023,2588946338,1422847115,38282698.94,23028791.47,14863071.36,8857568.91,9854733.58,8125073.92,3101266.88,,2139491.14,37992418.31,1895882.99,1394120.94,674700.06,396863.29,337268.02,306498.36,20002.66,10136.03
7/22/2023,1675530391,622112997.9,24862675.49,13807010.72,14354987.6,4928762.11,6651293.54,6155566.24,3033543.83,,6690393.5,47707935.7,1751107.25,2057245.86,857303.02,362042.47,354886.36,307236.59,9121.25,13482.65
7/23/2023,1389970269,384657338.2,16807435.43,12345201.33,10318225.77,4092339.62,5695960.99,6132200.8,2615798.51,,2314226.12,20677868.49,2227503.99,1800582.88,860192.03,371584.7,313598.94,307083.1,14915.09,6691.31
7/24/2023,1257404824,224037938.9,19266201.06,10812504.09,11144738.05,4436649.45,6648270.87,7288191.14,2889970.57,,3277765.52,16158640.64,988333.4,1748145.28,1137400.82,385617.72,341743.67,301405.09,18608.11,3704.1
7/25/2023,1941377513,338382767.8,37924321.46,27642739.84,15530003.34,5062829.98,9987414.35,9220169.33,3591000.54,,2307420.42,25450875.5,924234.57,1511934.16,965368.13,374327.2,460038.3,372119.58,16094.06,15185.22
7/26/2023,1530207989,218980018.5,19777265.23,22213208.08,11558496.61,3860022.05,10349743.8,7673139.84,4028091.65,,6099000.07,14037598.89,876915.38,1247840.93,788930.64,369860.91,335884.26,348334.08,4325.25,12167.37
7/27/2023,1495290293,347969260.4,25382602.3,22297814.54,10561532.79,4205486.87,8390682.61,5833463.41,3618978.35,,54155552.1,25625019.81,1062051.35,1345674.1,805609.67,365947.27,343653.17,366123.54,23347.35,1996.91
7/28/2023,1329392797,355635627.6,22958548.6,19530914.49,10487332.71,13645526.07,8573498.89,6829424.81,3838996.63,,205653478.4,36109568.01,1988825.37,1601590.93,726722.44,429011.33,1479505.26,474784.28,21346.32,65869.75
7/29/2023,943438023.3,196806025.8,17504512.47,16090886.27,7960514.31,21726740.2,14214791.93,4423319.73,5413476.96,,65767363.93,27643085.48,1767213.18,1711907.39,514509.84,373246.61,534874.95,371337.83,15984.06,41121.41
7/30/2023,642153174.3,139241488.7,16141301.15,11481255.14,6074070.64,6152607.64,8255774.69,6176421.37,2272259.89,,48633276.65,11390128.76,1074842.22,1497001.96,374364.76,357850.31,402648.55,352757.93,2548.26,2413.44
7/31/2023,1116791887,198782149.9,19967970.04,14734480.07,7803168.88,5559762.12,10117707.83,6316243.33,2200691.29,,18237192.07,13440047.95,948581.27,1282722.43,479498.87,367371.05,385209.94,326164.53,15026.74,2112.63
8/1/2023,1406177637,214881592.9,16402888.38,15563565.54,10942773.76,4075315.75,9279967.71,5964554.47,2381633.03,,13908810.27,12866969.1,1055594.41,1549232.38,750831.06,368285.9,333343.14,329302.7,3264.16,143724.85
8/2/2023,1521287463,251588141.4,25739869.13,17217528.88,16526695.74,3814211.4,13763951.22,7123752.75,2555088.02,,20886909.6,8827781.57,998088.75,1809253.94,515896.09,378308.13,350747.3,437483.33,5449.95,54720.83
8/3/2023,1053596026,270310508.1,24393863.73,16304886.28,19428405.57,4907911.08,12591388.03,8752096.43,2737317.19,,10081074.18,13159400.67,1468908.67,1424714.85,459148.72,403748.27,483109.64,444773.32,17314.55,89709.05
8/4/2023,1277296653,229914804.4,25895893.15,11811768.64,13391469.57,4679631.25,10240128.29,8364325.04,2190071.93,,9023754.36,11505732.41,1667043.17,1296045.01,511468.31,360504.01,372018.23,379483.59,2669.9,38413.9
8/5/2023,1200556083,210555884.7,31343747.66,11759360.38,13397240.64,4279868.67,14458500.52,7688395.27,2307436.38,,10799770.7,9808255.16,2187566.41,1293824.91,421073.71,378006.66,345765.62,338400.26,680.56,4855.88
8/6/2023,1002199104,137903300.9,39724698.12,27467869.98,7153486.53,5856893.21,9733386.79,7497253.19,2681111.73,,10265320.9,17616135.01,1674344.91,1298732,515249.2,373506.6,371782.24,372256.94,856.04,2087.54
8/7/2023,771069752.2,141675402.1,59769297.99,17908906.91,7308643.87,6287291.99,7355678.99,9348510.59,66096569.37,,8768380.91,15288264.99,1723057.98,1249170.36,456886.89,403183.23,337741.4,391070.96,3075.62,6416.97
8/8/2023,1327007615,232729909.2,63327987.78,25027744.08,9122736.46,12332088.27,15457697.7,246064625.7,26434802.93,,8947938.1,17204762.65,1368947.1,1740525.74,461369.18,383943.94,373029.56,359590.42,2462.15,36586.29
8/9/2023,1375092165,292734488.5,68233450.49,19500485.04,8270329.19,7365699.41,10782613.03,75659385.88,12736368.09,,6918812.26,13361085.43,948960.1,4035933.73,471770.49,408867.99,938885.54,447124.55,8024.08,37096.93
8/10/2023,1498394768,361331303.7,58328565.48,21533143.13,7627721.88,7044180.55,9754300.6,32190270.85,9825024.36,,4603468.48,17247692.74,1114030.49,3074503.54,511600.58,365641.94,395183.19,368587.02,11441.22,9093.62
8/11/2023,1063357974,224516024.1,56764124.38,30006896.5,6659070.71,6082092.1,9212288.74,25389160.02,4841609.94,,3701824.39,11097027.33,899346.33,7877443.23,483030.65,364465.88,409430.35,459753.97,2113.8,4939.42
8/12/2023,924970915.6,148454600.9,45312584.84,13731174.04,13747983.16,4250352.36,13618873.27,151583375.1,14968566.45,,6279032.6,7345897.56,890911.53,6501372.67,451486.54,349875.24,393978,413202.36,17089.8,2129.27
8/13/2023,502921367.2,117309616.8,30437523.17,7985510.42,5002345.33,4005266.13,17064346.63,127983579.8,5472312.26,,2535277.32,13790832.86,812584.19,8592521.76,477478.47,379615.42,406501.38,2012622.83,5773.62,12912.59
8/14/2023,620939907,148526924.7,40207062.87,10022215.52,6327439.56,6127772.97,25760120.84,235755820.9,6431794.85,,2538150.92,13591376.38,499664.89,4957074.51,481954.59,366178.76,315927.17,1462378.99,1722.07,2030.33
8/15/2023,967305278.6,241856951.7,49266453.49,23572203.14,7129558.72,4560205.84,21969066.08,142963860.4,8186926.63,,2532051.62,10001262.03,951127.78,4193125.01,420872.49,489232.9,347090.72,625854.82,7786.44,5328.39
8/16/2023,1200448874,287565278,55913297.71,21283568.94,10604103.04,5438077.96,15994843.39,68261693.07,17734848.76,,3966543.24,17003174.63,1233028.04,2517305.95,520649.54,430938.93,387563.22,507520.05,10906.37,100137.1
8/17/2023,1563955568,299376145.2,52985528.79,26424549.95,9902705.62,4858919.76,16622947.22,68462243.37,7982001.17,,3188323.18,16717363.37,1376523.17,3196887.71,416133.81,511149.84,377386.78,470430.54,9575.32,20701.86
8/18/2023,2195107422,457285098.4,56165522.3,38866501.41,15171263.51,4782443.39,20270081.9,60870478.03,16673025.62,,15945611.18,13129167.47,1798512.19,3722122.59,301782.32,498408.46,571970.89,705459.9,31480.12,76994.36
8/19/2023,1918958850,268760408.2,45307802.81,23128452.22,12330189.17,3338459.13,34638719.22,44275992.89,9538090.1,,13908433.1,17484044.2,1763615.04,6097210.48,267284.31,511390.39,412633.18,397255.94,17698.64,1841.97
8/20/2023,929698766,148183631.7,42360934.81,15440148.54,5630944.31,2536453.54,31033248.46,48976214.7,4252165.97,,3793850.46,10267381.56,908547.12,4596985.77,339229.42,460346.03,328195.97,382582.39,20482.67,1882.64
8/21/2023,1321763824,117283917.5,50662795.61,10850610.24,4612985.07,2460912.52,18531942.38,26344846.18,3196653.11,,2055053.2,8681464.38,1074164.03,7649371.07,206478.31,425629.8,345165.42,372127.78,25135.63,1805.19
8/22/2023,1352888174,195175297.2,34811843.32,17060244.42,6274344.65,3424403.71,22008548.86,33527637.07,3520402.89,,2707780.14,12203304.26,759069.67,4594425.03,210536.32,579526.83,431780.23,367434.31,5735.79,7748.84
8/23/2023,1118462920,210749994.5,33063814.48,16564415.58,7326760.56,4150198.59,16554765.09,35011226.26,4191957.97,,3330962.28,9246283.84,486089.51,5535511.83,179444.74,441500.72,332171.9,368740.91,3388.06,6398.48
8/24/2023,946910663.2,210708348.2,32456941.94,25097797.88,7965039.53,4100878.18,21398269.04,80317654.47,2756250.87,,2990991.83,15374126.84,644813.06,5504659.23,204805.67,367878.06,385293.54,412146.87,4888.41,31428.32
8/25/2023,769780632.5,174500082.1,35518695.9,36381258.58,8726075.4,3990924.76,14007749.72,78272688.2,7956926.9,,9665779.7,7829214.05,688124.35,4825042.63,211121.24,371704.59,438316.45,365994.46,18874.53,58247
8/26/2023,921620470.9,169096906.4,35608843.25,19875547.43,7929530.46,3942981.51,12605039.72,37717426.96,3366291.27,,2827491.34,8199183.7,601908.87,3819101.5,197807.58,458788.15,456481.69,402717.06,1425.75,9903.42
8/27/2023,463183659.2,105258077.2,25233532.3,11057313.05,6554516.81,2268729.11,7397419.46,52628830.86,1955374.81,,2776336.02,5643921.92,1214064.74,2841934.88,111637.32,487637.78,411278.45,409923.41,4087.14,2084.48
8/28/2023,512306936.8,89772847.62,26803743.62,8899080.85,5263757.8,3086335.08,7743185.96,59907140.5,1590157.2,,1673420.8,4655470.5,547602.25,2546551.51,172984.05,401540.33,515639.94,342542.65,743.37,2127.43
8/29/2023,782151358.5,160647627.9,29366411.6,12082976.74,6069655.41,3155195.89,13744245.22,38234655.68,3807658.01,,2066329.55,6029669.56,1178844.83,2495940.46,847863.55,521109.65,251983.01,380100.38,5056.97,19312.32
8/30/2023,1344613476,250307602.4,37641698.01,25752357.44,9900866.81,4616873.12,15063285.28,41346830.64,4923875.25,,2891119.94,18740079.27,1291627.34,3651956.72,865449.33,523875.87,225566.72,441616.13,13253.88,23339.62
8/31/2023,876424462.5,158046961.3,39395513.81,17916674.19,6844068.31,4206476.35,10890759.43,61319180.81,8645776.49,,2765890.79,48321032.69,4145432.64,3165223.56,1288994.54,453488.12,158186.42,422482.32,9388.05,22869.31
9/1/2023,1026735506,225661318.4,42452395.97,19817935.83,7231419.55,4162188.11,13129688.51,37513559.43,4254161.38,,4473241.79,17020592.11,1437707.31,2693803.92,964541.48,461909.23,135756.12,452575.47,22543.93,51649.08
9/2/2023,995544046.5,235869303.3,30593774.49,16314324.25,12575734.36,5451699.78,10431731.32,32007646.45,3177915.29,,6313697.73,96715465.66,1321487.6,2299260.49,1739236.97,472261.25,43497.88,737726.54,3697.86,30216.31
9/3/2023,569044737.5,155569801.7,25850478.42,8611871.05,8827448.15,7331863.93,12006828.26,36671291.94,7422612.95,,4116121.23,44887256.62,1167719.94,2415311.54,1164618.17,633020.92,77573.42,420548.8,4447.15,18469.2
9/4/2023,556630248.8,138057721,27388188.29,9356651.1,4911669.32,4263502.75,9312198.78,26022549.65,3030235.85,,23989617.27,12624074.63,1105283.45,2648365.93,679053.6,540205.68,64670.86,375765.87,8601.37,19777.02
9/5/2023,787064548.2,147545854.1,24063641.92,11862218.62,11952046.47,3039797.43,12157135.1,122158603.5,136057597,,7317000.32,13594403.3,2419584.91,1637620.23,521531.93,548394.58,71223.03,405197.22,1401.26,20065.26
9/6/2023,699401133.3,194569384.9,25962516.6,9135723.14,8425681.49,11435863.63,11862668.98,52526961.22,27777555.44,,3682869.28,8588052.91,1465594.79,2515618.15,1017735.69,511604.01,87433.95,400534.91,2473.14,25613.3
9/7/2023,739234158,305072988.4,16574512.26,11548555.2,8620314.66,3914451.68,11222565.64,34995219.18,10942964.37,,5342685.87,10144607.98,3145758.57,2709991.08,867849.45,610187.2,135553.22,466411.81,1949.25,18715.47
9/8/2023,653453346.5,172801501.9,15513106.28,29533291.36,8257673.12,3898587.6,10269890.16,49601429.73,6441867.84,,4105708.97,10286298.23,1742594.84,3250803.26,877151.53,463263.05,68278.78,470084.96,3750.36,20257.01
9/9/2023,652594366.6,196670411.5,15548785.74,20097729.4,5650287.14,4310738.25,9048240.76,36342893.73,5607221.1,,12076251.67,6646362.52,1701487.42,2015660.13,534422.41,428552.22,120131.01,404834.33,2687.82,17854.38
9/10/2023,311380781.5,112983353.5,12246847.16,11800214.68,5207807.57,15345387.08,9485374.73,25672770.88,13492151.75,,7875573.93,4850817.87,1585454.39,2010425.78,500143.09,467750.5,57289.87,396497.27,2645.98,20801.35
9/11/2023,456958421.9,168227905,21116690.8,22308224.7,7205578.12,6748219.54,8954104.33,24355576.41,5667230.18,,3573773.91,9459425.54,2641741.13,1333146.56,885870.04,461648.13,45597.28,639833.4,3015.63,18489.96
