Date,Aave ($),Compound ($),Venus ($),BENQI ($),Maple Finance ($),TrueFi ($),Morpho ($),Radiant Capital ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Gearbox ($),Notional Finance ($),Shoebill Finance ($)
2022-12-05,157619.70,55609.99,45567.97,4260.80,0.00,0.00,8660.73,10958.61,0.00,21923.08,40000.27,6713.94,1468.68,1269.41,
2022-12-06,160134.99,52468.18,45002.36,4496.70,5424.66,0.00,18217.43,11738.10,52835.69,20196.16,38901.92,6887.57,2433.05,31.13,
2022-12-07,157733.42,58158.30,45070.06,4287.72,138471.51,0.00,53908.12,11762.57,0.00,21569.81,29153.68,6491.69,3630.63,9.69,
2022-12-08,166876.39,57468.42,45441.10,4590.11,0.00,0.00,12628.33,14140.74,0.00,21088.01,24611.38,6222.76,1584.06,130.83,
2022-12-09,156688.83,53596.74,45165.37,4337.82,4719.48,0.00,15044.16,13460.14,82192.20,21719.16,19746.47,5863.10,1861.43,103.59,
2022-12-10,172159.57,53192.30,45200.43,4598.22,73295.70,0.00,60529.74,11634.22,0.00,21462.71,18133.40,5829.28,82.87,32.38,
2022-12-11,160892.25,55371.36,44626.18,4400.22,0.00,0.00,23026.98,12537.40,0.00,21410.11,20490.92,6275.77,373.77,35.87,
2022-12-12,164243.24,53036.37,44579.01,4051.12,17976.76,0.00,35701.72,12925.90,0.00,21514.27,19795.18,6081.69,366.59,144.95,
2022-12-13,166002.62,53668.63,47878.71,4567.08,800.55,0.00,30290.41,12506.32,0.00,24823.58,20269.27,6572.55,1264.79,0.53,
2022-12-14,161704.85,50767.00,45837.41,4355.66,0.00,0.00,33833.20,13071.51,0.00,26203.57,15765.56,6624.48,3597.18,0.00,
2022-12-15,162603.55,53552.62,46970.02,4441.86,0.00,0.00,12115.56,13066.92,180772.09,21179.77,17459.87,6394.79,1423.49,1869.02,
2022-12-16,161000.32,52589.46,47167.08,4375.03,25223.27,0.00,44917.87,12408.75,188507.34,20695.39,16426.71,6127.43,302.13,598.28,
2022-12-17,158039.53,50701.80,47025.14,4235.94,0.00,0.00,32299.73,12588.76,356.12,19973.57,16763.16,6001.87,1089.24,44.56,
2022-12-18,154397.69,53074.15,46771.69,4197.56,0.00,0.00,23855.32,12285.43,4.91,19381.54,12325.38,5838.36,134.13,8.47,
2022-12-19,181677.15,52072.58,45154.80,4459.75,0.00,4612.15,31413.38,12489.95,97111.72,18340.48,19686.44,6008.25,85.20,7.99,
2022-12-20,175481.38,53069.98,47172.15,3790.50,0.00,289906.90,30290.85,12444.10,0.00,24243.56,18293.63,5978.11,1113.89,96.53,
2022-12-21,179887.84,52690.35,45476.63,3942.00,312.87,0.00,29279.92,12460.88,0.00,22326.06,15970.03,5658.90,1114.65,984.17,
2022-12-22,172471.77,54365.57,44335.68,3937.51,3073.97,0.00,14952.33,12151.60,82193.26,24846.10,16671.25,5977.98,2.77,411.99,
2022-12-23,169156.21,52888.31,47368.90,3741.35,8405.07,0.00,47442.28,12251.31,82199.05,27806.19,15318.36,5892.64,3272.41,255.83,
2022-12-24,168725.61,52633.72,46645.58,4246.96,0.00,0.00,30922.79,11764.90,26.11,24837.76,14875.08,5947.29,1163.56,7665.27,
2022-12-25,165591.98,51442.52,46709.19,4267.71,0.00,0.00,25295.96,11891.25,0.21,26270.46,14808.73,5896.60,245.69,539.37,
2022-12-26,164743.79,56533.35,46901.34,4570.98,0.00,0.00,33512.28,12673.12,124983.64,24615.20,15668.39,5868.48,28.05,281.95,
2022-12-27,166008.49,53845.52,45630.21,4288.94,0.00,0.00,36904.65,12061.69,0.00,30829.93,16587.10,5698.08,3.83,1114.31,
2022-12-28,166086.40,54106.54,48525.49,4185.70,0.00,0.00,26576.68,11644.27,1.04,31415.96,15371.18,5367.22,622.69,333.39,
2022-12-29,161606.41,55020.47,48466.41,4100.54,0.00,0.00,19543.59,11911.47,214.41,31211.33,13213.29,4999.53,689.38,681.08,
2022-12-30,158497.72,52896.73,48906.16,4102.94,6170.22,0.00,42240.00,11124.41,1219.84,29828.31,10739.90,4987.48,679.72,69.25,
2022-12-31,160045.82,50806.13,44598.72,3942.08,0.00,0.00,15677.41,11442.12,7.42,29284.39,14816.63,4646.11,192062.39,73.26,
2023-01-01,159115.03,52250.55,43824.92,4046.02,0.00,0.00,44669.12,11138.65,563.26,31830.33,12736.26,4739.15,2300.64,107.57,
2023-01-02,167176.79,50588.72,45020.31,4008.80,0.00,0.00,28026.84,11627.19,30.09,30704.31,16452.51,4615.16,2028.35,84.85,
2023-01-03,162045.94,50682.79,44434.67,4543.06,0.00,0.00,14395.99,11884.42,32.30,33018.57,12139.05,4631.81,18.50,12.88,
2023-01-04,192660.14,52297.10,44642.03,4492.32,0.00,0.00,52779.76,11660.04,5.01,36125.81,15547.92,4364.64,1398.33,733.06,
2023-01-05,161334.92,50666.31,43764.30,4383.11,0.00,0.00,13381.46,12038.43,52839.38,34775.70,11946.28,4138.54,6852.77,73.90,
2023-01-06,166807.06,51845.34,44086.14,4504.53,0.00,0.00,52784.21,12115.06,66.36,39342.75,12131.08,3729.95,1010.04,0.06,
2023-01-07,161771.75,48804.84,44875.96,3890.58,0.00,0.00,33382.24,11967.93,82197.15,42854.17,13622.57,3489.07,0.00,8.23,
2023-01-08,162631.85,51116.64,44628.26,4265.62,0.00,0.00,30082.11,12080.08,0.00,38769.04,16239.66,3403.92,2602.93,35.46,
2023-01-09,166581.56,47870.17,46971.96,4627.55,0.00,0.00,13473.48,12508.56,0.00,40770.92,14072.36,3275.56,1291.87,337.20,
2023-01-10,168822.72,50656.64,44875.04,4403.14,0.00,0.00,23687.33,11959.20,1.81,41525.02,12131.19,3583.99,0.00,53.84,
2023-01-11,169192.27,54746.60,46009.54,4900.89,0.00,0.00,71986.33,12465.25,0.00,44779.99,14883.97,3787.54,2280.84,312.84,
2023-01-12,189717.56,49827.77,52722.64,4481.77,0.00,0.00,39527.38,12138.80,58.86,43829.55,14106.71,2981.07,9290.44,271.17,
2023-01-13,173357.28,53300.60,52418.58,4790.31,0.00,0.00,41059.92,12348.28,180604.93,45111.32,14722.95,2881.58,4332.18,78.18,
2023-01-14,188484.92,52289.79,70519.53,4925.87,0.00,0.00,18719.60,12370.07,154.27,48684.15,15899.61,2845.84,5236.20,315.72,
2023-01-15,208810.51,52481.63,71644.65,5014.54,0.00,0.00,66054.34,12446.01,53451.24,49753.13,16857.39,2840.74,2051.84,214.71,
2023-01-16,183696.08,56503.90,54794.82,4443.13,0.00,0.00,45930.37,13254.93,24342.27,48141.59,16186.39,3051.52,1132.61,325.25,
2023-01-17,182864.67,58864.21,61344.06,4544.43,0.00,801.03,14158.35,13603.16,83532.06,52027.29,17997.02,2944.76,170.40,297.20,
2023-01-18,188651.83,59800.97,58274.14,4417.78,0.00,0.00,66399.50,13996.19,97177.74,44819.55,18378.95,3393.61,3351.82,461.26,
2023-01-19,187611.36,56670.04,58848.08,4414.23,0.00,0.00,40021.22,15484.38,51424.84,45444.37,18823.97,3310.20,4846.45,0.00,
2023-01-20,191679.60,58253.37,53804.76,4914.21,0.00,0.00,20812.69,19438.83,9.08,47517.89,19119.18,6886.34,30.39,834.97,
2023-01-21,184923.28,58417.60,52888.22,4469.08,0.00,0.00,34952.11,21711.93,164403.16,51570.70,17573.65,8742.43,7844.17,138.41,
2023-01-22,188473.65,56972.78,54528.28,4712.62,3073.97,0.00,68681.12,20158.91,0.91,51179.68,17523.11,10052.84,3181.02,0.37,
2023-01-23,195229.51,59334.58,53840.61,4812.92,0.00,149178.08,34156.93,19714.98,0.00,57107.24,19805.37,11442.41,1711.86,496.00,
2023-01-24,187020.65,59521.86,56546.79,4602.24,0.00,0.00,40354.09,20817.39,0.90,48151.41,18729.83,12672.62,0.00,57.34,
2023-01-25,192242.82,62540.19,55527.53,4967.96,0.00,0.00,38592.22,21589.94,0.00,51477.31,17224.45,13662.37,0.61,72.36,
2023-01-26,186684.20,75293.80,60622.27,4848.93,0.00,2420.16,37796.06,21109.51,125041.81,52446.76,24971.49,13024.54,0.36,51.84,
2023-01-27,188021.95,74967.76,53658.44,5205.71,0.00,0.00,39326.02,21237.32,735.80,51372.87,18677.65,13488.60,0.00,186.77,
2023-01-28,188812.40,76584.75,53723.97,4955.40,0.00,0.00,46215.86,20574.88,10.90,47624.51,19465.13,13502.62,0.00,7.76,
2023-01-29,185544.46,78443.64,59082.40,5166.59,0.00,0.00,19005.32,21666.18,36.74,50355.38,21701.11,14068.84,0.79,189.29,
2023-01-30,191223.30,78570.10,79444.62,5103.89,0.00,0.00,58018.96,23180.42,439.36,47416.35,19318.46,10246.46,1078.45,331.40,
2023-01-31,186241.14,79195.17,71229.43,5014.67,0.00,0.00,34539.53,24623.17,15.96,48417.63,19562.84,11394.42,145.91,861.80,
2023-02-01,206387.81,76264.39,72792.51,5582.03,1921.14,0.00,24724.99,24505.51,168.58,44428.77,25231.88,12152.30,1590.62,434.54,
2023-02-02,240545.86,83046.99,75680.48,5382.05,0.00,0.00,56559.41,25161.69,0.04,53667.47,22766.31,11889.61,3892.07,102.59,
2023-02-03,197514.25,79736.98,78028.64,5819.78,0.00,0.00,15572.35,27813.49,17.68,51289.03,28348.92,12750.89,834.37,77.98,
2023-02-04,201104.44,82253.53,75807.93,5773.85,0.00,0.00,75155.43,28624.94,52848.99,55990.03,26467.45,12799.92,0.00,0.00,
2023-02-05,207306.56,81527.80,69685.32,5892.35,0.00,0.00,37579.44,31078.39,0.85,53425.08,25743.76,11812.88,212.53,93.71,
2023-02-06,219408.38,82270.30,70506.68,6035.47,0.00,0.00,15027.22,34975.63,111.32,54987.87,26056.20,11461.20,12.58,0.13,
2023-02-07,205815.10,78971.24,75833.35,5977.56,0.00,0.00,62390.21,46712.69,0.00,56938.17,28966.65,11919.94,0.00,0.00,
2023-02-08,206914.61,79749.89,91135.19,6090.36,0.00,0.00,28473.21,46836.80,82189.08,58966.33,32427.41,13751.77,587.54,5.46,
2023-02-09,232926.73,86654.46,85134.22,6042.54,0.00,0.00,20307.18,45363.28,95.90,57736.76,28232.52,14642.73,23349.41,468.66,
2023-02-10,197990.87,82347.29,75137.06,6207.21,0.00,0.00,83414.67,40122.93,232.60,62376.24,31659.74,12318.93,603.52,18.28,
2023-02-11,190514.75,81470.43,71251.67,6266.66,0.00,0.00,38131.12,38204.91,855.93,56126.01,34720.11,12585.13,3778.37,71.15,
2023-02-12,189734.72,82924.73,67084.45,6382.28,0.00,0.00,39497.30,40905.24,140.18,54957.52,29836.13,13640.72,16.68,1.95,
2023-02-13,213816.08,82022.38,89284.84,6306.46,0.00,0.00,18981.73,42323.41,83667.33,56930.31,22672.68,10297.96,1933.95,271.35,
2023-02-14,213784.42,83972.75,83066.22,6480.03,0.00,0.00,65644.42,44914.17,285718.55,58988.63,23379.96,3074.56,19508.18,234.22,
2023-02-15,218086.54,84557.80,75820.15,6862.20,29153.94,0.00,50769.55,40880.30,23629.68,63064.35,23613.96,4056.72,3465.41,680.30,
2023-02-16,245788.21,84980.98,75076.68,7069.98,0.00,0.00,46638.77,40899.96,0.00,61315.17,22092.95,5198.28,1964.40,113.09,
2023-02-17,204517.63,82836.41,83062.49,7311.17,0.00,0.00,19507.76,42139.68,98158.85,64499.53,21729.59,4652.92,0.00,127.43,
2023-02-18,209542.23,85528.84,83344.84,7379.17,0.00,0.00,42283.42,41925.94,40.25,66193.40,26795.07,5863.96,4160.02,95.62,
2023-02-19,206863.23,78610.55,83484.06,7745.60,0.00,0.00,69688.93,44343.18,8.17,65635.84,23693.22,6999.06,6996.79,64.10,
2023-02-20,204818.22,81248.48,80977.17,7915.45,0.00,0.00,45280.81,45110.73,82188.98,67357.82,23793.01,7902.25,0.00,47.20,
2023-02-21,208646.81,82988.85,100847.33,8441.85,0.00,0.00,46605.06,46937.49,82205.42,73563.28,27057.72,8842.02,842.66,385.27,
2023-02-22,212667.05,82603.39,90551.09,7893.46,0.00,0.00,53183.40,43551.15,0.00,64529.65,20423.43,9620.25,1893.89,168.70,
2023-02-23,210606.64,86680.44,82533.13,7970.70,0.00,0.00,49367.70,44722.86,102749.18,63816.26,21585.98,9968.26,0.00,244.35,
2023-02-24,215234.52,91169.69,85456.21,7699.78,0.00,0.00,57645.43,46537.50,22809.33,65015.26,21539.84,14015.14,1834.86,227.26,
2023-02-25,210410.67,89931.95,81810.03,7511.01,0.00,0.00,54715.13,46030.37,96.73,67863.64,23355.97,17558.57,1122.91,1.80,
2023-02-26,204719.10,85923.19,75795.20,7677.26,0.00,0.00,51290.86,50490.39,40.00,71085.13,18133.31,20479.09,2703.63,121.79,
2023-02-27,202436.92,91722.75,75311.76,7683.50,0.00,0.00,51905.48,53121.90,241.56,66095.77,24166.89,20431.37,2669.11,123.38,
2023-02-28,199459.52,92352.65,76419.75,7459.88,1745.32,0.00,57283.51,55066.83,222.94,63814.75,22929.26,23740.79,4602.70,440.39,
2023-03-01,215874.88,90645.50,75451.91,7677.53,0.00,0.00,50740.84,66009.77,0.00,73175.03,23830.07,23544.40,1888.92,192.86,
2023-03-02,214377.53,90867.26,89116.53,7361.29,0.00,0.00,21672.14,61474.03,0.33,67945.54,21643.10,25082.81,4854.84,534.73,
2023-03-03,210989.68,89587.57,82011.81,6897.39,0.00,0.00,94620.10,51245.91,0.00,64135.09,28132.91,26435.09,5.11,9.22,
2023-03-04,186978.23,89508.95,74634.78,5996.90,0.00,0.00,16805.05,53989.48,0.00,65914.82,20934.32,26860.55,3069.54,45.96,
2023-03-05,183444.29,88993.68,64395.15,5834.83,0.00,0.00,42934.73,54003.24,216.49,63689.84,37998.41,26010.75,591.44,9.20,
2023-03-06,183737.49,87901.14,73518.87,5848.58,0.00,0.00,84930.33,65034.69,52833.70,70512.30,23090.58,23775.69,0.00,10.78,
2023-03-07,188015.93,93557.46,65827.27,5973.35,0.00,0.00,15789.24,59839.47,31.69,69389.96,20748.69,25709.32,195.77,35.70,
2023-03-08,193719.00,79472.48,61271.34,5994.71,0.00,0.00,83890.96,58646.67,662.23,68924.13,37883.65,22448.53,0.09,7.49,
2023-03-09,183271.24,78836.70,67446.67,5572.12,0.00,0.00,47679.25,58158.97,82196.74,60081.40,27798.06,22719.72,81966.64,35.08,
2023-03-10,201705.82,78442.53,69823.02,5495.40,3452.34,0.00,50771.47,53235.18,109.43,58546.89,32185.10,20107.29,17333.86,3.83,
2023-03-11,893192.42,171040.33,159200.46,6429.51,0.00,0.00,109397.52,100038.68,3675.50,67986.76,59597.25,20891.54,71673.23,2599.53,
2023-03-12,1043184.94,198247.66,162679.34,6159.34,0.00,0.00,109996.56,92272.43,181.28,68079.30,64437.76,20571.40,8549.28,304.66,
2023-03-13,1098737.94,160383.27,138378.30,7147.22,0.00,0.00,92776.15,76562.84,168.31,71974.66,0.00,19885.69,21701.58,103.47,
2023-03-14,405322.72,90019.11,93069.94,6966.77,0.00,0.00,54044.84,58398.88,273.17,72796.30,0.00,18423.07,19275.35,14.97,
2023-03-15,309066.41,72180.41,88195.80,6325.82,0.00,0.00,48920.70,52695.43,65.98,71190.70,0.00,16332.96,0.00,1278.07,
2023-03-16,274842.45,68535.07,66883.52,6092.91,6349.96,0.00,44677.65,55016.23,134749.47,73139.80,0.00,18799.72,1995.78,1469.09,
2023-03-17,329393.29,70661.57,660769.03,6672.95,0.00,0.00,22875.57,61537.76,23630.41,80999.24,0.00,18826.29,1511.42,0.58,
2023-03-18,233847.93,70751.06,670743.14,5901.64,0.00,0.00,75806.60,62596.44,126.45,84774.59,0.00,18238.27,4754.95,174.24,
2023-03-19,235650.07,74313.79,762724.26,5899.26,0.00,0.00,21039.67,53669.56,8.80,83765.26,0.00,19351.24,4469.17,302.73,
2023-03-20,274072.34,86042.09,782784.88,5706.70,0.00,0.00,33207.29,77450.84,180051.21,87371.11,0.00,20437.74,10670.00,1522.90,
2023-03-21,252562.39,91883.02,768102.86,5936.26,0.00,0.00,101597.30,64118.75,150281.35,79316.25,0.00,20351.71,18860.83,993.11,
2023-03-22,240700.91,87987.50,197919.42,5933.36,0.00,0.00,39040.89,55798.11,82119.07,74080.66,0.00,20135.73,23263.90,2727.32,
2023-03-23,241141.51,89464.46,77481.81,6254.63,0.00,0.00,48866.14,42794.35,82658.93,76123.95,0.00,19253.82,0.51,47.12,
2023-03-24,233632.41,87899.77,74786.57,6052.76,0.00,0.00,45049.86,37283.46,567.58,72204.14,0.00,18313.17,43.09,1405.76,
2023-03-25,220107.81,85088.01,54341.22,6351.98,0.00,0.00,39456.67,30122.01,57.10,65414.97,0.00,18949.42,0.00,1488.34,
2023-03-26,212365.60,94569.77,56683.33,6149.85,0.00,0.00,21812.80,36315.42,125057.30,75673.20,0.00,18703.78,993.15,613.77,
2023-03-27,218167.43,90677.32,59078.29,6103.64,0.00,0.00,65484.54,69156.00,29.87,67613.21,0.00,17096.14,770.39,459.54,
2023-03-28,222444.26,92897.47,58871.40,5983.33,0.00,0.00,49278.49,35990.15,284.62,68344.22,0.00,15116.88,1.52,888.35,
2023-03-29,223245.17,89272.43,63000.96,5910.21,0.00,0.00,41980.42,43337.79,9.05,67053.46,0.00,16250.32,13624.57,56.11,
2023-03-30,236273.41,84512.58,68844.00,6014.12,0.00,0.00,14824.51,46896.14,40.84,68174.28,0.00,16071.02,3299.02,55.94,
2023-03-31,233090.69,81888.80,67678.77,6543.27,0.00,0.00,76211.59,52601.06,4.71,67568.06,0.00,16643.21,6945.89,68.15,
2023-04-01,223744.32,76022.07,65812.57,6795.33,0.00,0.00,16464.94,55828.00,4.29,70190.85,0.00,15974.15,0.00,75.76,
2023-04-02,229357.76,77916.30,67405.37,6338.38,0.00,0.00,43434.47,59728.41,3.50,70103.82,0.00,15564.33,652.08,5.32,
2023-04-03,233498.85,75610.78,75497.76,6826.58,0.00,0.00,66390.83,60531.80,27.13,69756.24,0.00,15193.03,0.00,16.64,
2023-04-04,243065.88,67769.83,68958.74,7014.76,0.00,0.00,44110.94,66033.70,51.83,63384.00,0.00,14797.59,843.34,36.78,
2023-04-05,238453.19,78082.55,81560.52,7126.97,0.00,0.00,39373.00,67731.00,233159.28,80937.54,0.00,14682.85,1906.07,56.76,
2023-04-06,229644.90,65069.28,79181.91,7195.98,0.00,0.00,49481.01,72043.99,45.31,70009.21,0.00,17334.95,1187.20,129.42,
2023-04-07,223041.12,66549.41,77221.11,6825.84,0.00,0.00,18109.45,62134.91,82259.33,66021.16,0.00,16857.66,0.00,3.50,
2023-04-08,227382.87,70197.82,77813.49,6802.25,0.00,0.00,72249.25,62771.39,301.21,68584.81,0.00,16636.46,1785.15,384.94,
2023-04-09,224018.28,70479.80,76338.32,7116.03,0.00,0.00,17784.98,73394.22,5.07,74316.49,0.00,17106.88,157.40,13.47,
2023-04-10,235836.63,73132.42,66612.95,6937.76,3093.99,0.00,97774.15,61855.59,0.08,70299.66,0.00,16252.49,1853.61,2.87,
2023-04-11,233439.45,71392.88,67356.22,7189.25,0.00,0.00,47854.57,73307.72,568.09,70775.76,0.00,15135.13,4689.95,7.58,
2023-04-12,241292.28,75552.51,83915.98,7169.83,0.00,0.00,47548.43,66068.30,28.05,72019.67,0.00,14620.65,2006.32,9.15,
2023-04-13,244353.90,74877.92,72450.66,7345.43,0.00,0.00,44401.11,68722.59,8.00,71675.12,0.00,16161.64,14734.90,0.01,
2023-04-14,307628.57,87309.50,68579.71,7832.78,7390.77,0.00,62350.04,77299.32,3.99,72338.21,0.00,15102.14,3527.94,0.20,
2023-04-15,257291.84,84413.07,55413.10,7747.39,0.00,0.00,53017.94,86982.69,51397.44,72473.32,0.00,16283.48,461.58,119.36,
2023-04-16,233556.45,87747.32,59471.70,8572.31,0.00,0.00,20489.54,94915.12,23597.94,68387.30,0.00,14632.26,5036.96,0.77,
2023-04-17,265965.36,90242.31,60882.47,8052.41,0.00,0.00,77820.83,91312.06,180395.00,70578.03,0.00,14430.21,47074.94,124.26,
2023-04-18,249292.66,89737.07,64708.89,8269.46,0.00,0.00,56348.83,89772.38,180506.36,66274.40,0.00,14634.65,0.03,0.21,
2023-04-19,243009.14,87991.52,64918.16,7971.41,0.00,0.00,58054.02,81372.90,0.00,61999.49,0.00,15439.90,4028.91,3.62,
2023-04-20,252862.28,83393.43,65481.69,7541.26,0.00,0.00,62798.95,92341.25,53529.03,60171.16,0.00,15228.44,5023.48,44.00,
2023-04-21,251814.59,87807.59,60404.75,7443.59,0.00,0.00,61141.03,85606.63,164554.07,58152.81,0.00,15552.27,13890.99,10.16,
2023-04-22,231141.78,79210.59,56598.67,6998.52,0.00,0.00,55446.19,83456.46,7.54,59611.62,0.00,15593.90,15873.35,0.00,
2023-04-23,248867.13,85264.39,662602.85,7104.07,0.00,0.00,54450.15,97796.77,11.40,47252.19,0.00,15176.15,0.00,11.70,
2023-04-24,241102.85,85018.33,780434.45,6858.10,0.00,0.00,58541.08,79662.55,2.98,47879.59,0.00,13750.56,175.45,167.14,
2023-04-25,236373.62,93487.49,935216.02,7180.16,0.00,0.00,57335.74,102146.32,25.88,43938.01,0.00,14246.41,249.03,56.58,
2023-04-26,240903.71,90104.47,904734.12,7237.19,2797.31,0.00,58550.12,83787.97,124952.42,44765.24,0.00,12219.87,439.14,220.97,
2023-04-27,235562.21,95321.57,943356.57,7283.88,0.00,0.00,60400.47,85693.57,276.44,45658.27,0.00,13363.77,5981.03,58.71,
2023-04-28,286481.21,94840.93,199480.29,6869.20,0.00,0.00,60161.63,85956.51,637.56,44329.99,0.00,12684.37,7.18,269.38,
2023-04-29,234974.67,97353.55,74315.50,6732.58,0.00,0.00,59117.77,73887.77,0.00,43699.14,0.00,12144.76,0.00,12.46,
2023-04-30,258973.88,93095.87,70982.18,7404.02,0.00,0.00,56922.24,78854.35,14.73,46427.08,0.00,12431.96,0.00,20.22,
2023-05-01,256249.63,93482.34,917038.13,6523.73,0.00,0.00,60817.28,89892.29,6.49,42524.32,0.00,12240.70,11932.08,69.53,
2023-05-02,250795.20,85205.68,1077951.34,6654.06,0.00,0.00,68288.01,85833.56,36.16,47568.98,0.00,11848.98,0.00,1.25,
2023-05-03,244825.79,90775.74,63112.55,6778.00,0.00,0.00,77563.27,73609.11,0.00,42126.54,0.00,12466.91,0.00,21.82,
2023-05-04,241352.78,87637.03,69784.11,6627.87,4965.66,0.00,71048.29,70252.36,83.57,42917.75,0.00,11934.04,0.00,136.91,
2023-05-05,230500.02,90704.30,65857.41,6842.01,0.00,0.00,28456.17,79308.96,52927.75,42408.85,0.00,12505.85,0.00,14.34,
2023-05-06,240255.34,85943.22,64521.71,6344.29,0.00,0.00,19750.70,78931.57,0.00,52086.16,0.00,12200.22,17042.88,0.00,
2023-05-07,231851.29,85140.61,53595.00,6364.78,0.00,0.00,209664.70,80867.33,48.83,43275.01,0.00,11091.84,0.00,0.00,
2023-05-08,290352.98,87892.29,64844.20,6780.25,0.00,0.00,32107.13,74671.38,288.88,43706.44,0.00,10876.50,0.00,58.01,
2023-05-09,238545.03,86896.00,62776.89,6063.96,0.00,0.00,135231.72,69645.64,0.00,46461.23,0.00,9980.40,121.51,18.75,
2023-05-10,255723.41,86007.66,63249.93,5970.69,3558.44,0.00,97484.26,70759.23,82200.00,46326.63,0.00,9834.74,75.92,0.34,
2023-05-11,253559.79,92679.72,47464.20,5867.75,0.00,0.00,81142.37,67661.13,0.00,45016.63,0.00,9956.49,9824.21,0.00,
2023-05-12,248840.02,89161.21,49110.31,5385.06,0.00,0.00,96990.35,66825.21,5.84,46623.98,0.00,9158.41,0.00,27.20,
2023-05-13,250941.50,73318.98,47225.91,5336.09,0.00,0.00,79375.58,66277.98,158.11,44122.54,0.00,8749.45,10217.67,21.07,
2023-05-14,245271.91,81093.46,48020.08,5082.84,0.00,0.00,63274.38,65851.30,11.05,43805.91,0.00,9387.23,0.00,0.00,
2023-05-15,242365.65,79791.08,74196.35,5668.24,0.00,0.00,16763.16,63764.52,104754.49,43685.49,0.00,9556.23,0.00,68.82,
2023-05-16,246186.57,75784.99,64199.78,5794.57,0.00,0.00,77021.36,62710.05,23619.52,44047.52,0.00,8981.88,2265.55,139.92,
2023-05-17,253781.34,82544.33,52232.67,5698.00,0.00,4402.14,74018.99,69786.14,263976.80,40158.35,0.00,9545.78,2578.61,0.00,
2023-05-18,252423.94,78789.93,45294.93,6093.02,0.00,0.00,78262.37,66607.99,2460.29,46520.46,0.00,8949.65,388.91,18.54,
2023-05-19,243806.39,78907.89,42956.70,5857.73,0.00,0.00,124679.00,64984.22,97100.36,44670.30,0.00,9834.48,0.00,62.05,
2023-05-20,248808.53,76782.17,42201.63,6122.82,0.00,0.00,65240.83,65692.34,57.45,42486.62,0.00,9104.75,3087.74,0.00,
2023-05-21,246406.11,76066.19,52066.74,5908.50,0.00,0.00,65589.76,63608.49,164424.77,41527.55,0.00,9452.40,10210.27,132.54,
2023-05-22,251259.15,81305.69,48926.46,6097.24,0.00,0.00,66486.64,64465.24,433.09,42259.60,0.00,9001.18,0.00,561.99,
2023-05-23,253777.97,82529.32,76707.52,5975.20,0.00,3514.39,68699.79,62616.70,1.42,40332.39,0.00,8816.39,433.55,105.57,
2023-05-24,252075.46,83208.56,62945.81,5709.63,0.00,0.00,28720.28,63484.48,4.77,44607.09,0.00,9170.01,0.00,0.00,
2023-05-25,250448.71,81592.31,47601.14,5793.50,0.00,0.00,112696.27,61571.63,124965.59,44975.64,0.00,8636.15,0.00,70.75,
2023-05-26,252510.43,84852.15,45147.73,5817.10,0.00,0.00,77445.57,60367.73,66.25,43749.40,0.00,8620.19,0.00,40.63,
2023-05-27,252497.62,82047.91,42848.99,5577.64,0.00,8442.10,64524.13,64132.37,0.00,41866.43,0.00,8363.57,19.65,383.90,
2023-05-28,300761.64,84468.39,68197.71,5938.81,0.00,0.00,73226.22,64153.31,4.06,44717.10,0.00,9150.05,22371.77,0.05,
2023-05-29,250426.59,75950.91,56814.36,5811.71,2797.55,0.00,72313.66,64305.54,0.00,42827.55,0.00,9258.47,0.00,146.96,
2023-05-30,249048.91,85917.45,53064.91,6238.03,0.00,0.00,71505.67,67327.36,0.55,42035.62,0.00,9486.19,24859.59,82.69,
2023-05-31,265552.83,76352.22,46779.28,5683.64,0.00,0.00,63816.41,66689.63,104.83,41508.82,0.00,9730.61,0.00,147.72,
2023-06-01,259088.05,75786.21,46481.23,5382.93,11425.23,0.00,73039.12,64969.58,135.66,42697.12,0.00,8796.16,0.00,3.07,
2023-06-02,289748.92,78668.93,50265.28,6058.53,0.00,0.00,68285.46,63232.28,90.95,40948.37,0.00,8453.05,0.00,2.98,
2023-06-03,271604.50,81029.07,45539.08,5721.51,0.00,0.00,72626.85,74063.48,40.13,45599.38,0.00,9167.68,0.00,42.56,
2023-06-04,269209.75,75297.84,43929.61,5937.86,0.00,71.12,63461.01,70814.30,52820.51,42789.14,0.00,8798.88,0.00,1.53,
2023-06-05,268194.65,84148.82,46509.05,5653.35,0.00,120604.89,64287.21,69083.15,169.39,39012.87,0.00,9906.27,0.00,0.24,
2023-06-06,291806.37,76979.81,43283.57,5687.06,0.00,0.00,65379.83,61364.05,210.38,40779.77,0.00,9211.68,4373.16,142.06,
2023-06-07,279739.16,86347.11,62976.03,5491.39,0.00,0.00,56302.64,57723.14,82245.81,41720.62,0.00,9244.24,7909.26,9.62,
2023-06-08,262439.71,77604.82,65669.36,5749.15,0.00,0.00,25242.50,65379.44,55.95,38317.12,0.00,10073.59,0.00,265.05,
2023-06-09,277254.92,86145.53,54990.55,5423.05,0.00,0.00,109958.21,63735.72,0.00,37319.81,0.00,10278.83,3168.22,162.76,
2023-06-10,301495.83,82092.84,46783.34,5207.66,1918.21,0.00,63955.75,61578.99,15.96,39244.74,0.00,10006.15,100.47,1.95,
