Date,Aave ($),Compound ($),BENQI ($),Venus ($),Radiant Capital ($),TrueFi ($),Maple Finance ($),Notional Finance ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Silo Finance ($),Morpho ($),Shoebill Finance ($)
2023-03-25,10424.32,22729.40,5225.83,3762.15,161141.59,9069.76,0.00,169.42,6238.69,28739.55,0.00,12027.11,0.00,0.00,
2023-03-26,10958.48,31327.06,7675.76,3635.87,167319.20,12560.74,0.00,2059.62,2960.95,16295.94,193.55,13185.66,132.86,0.00,
2023-03-27,10126.96,19852.37,6170.04,3565.23,173777.78,5620.49,0.00,909.72,5788.88,12664.72,0.00,32984.75,0.00,0.00,
2023-03-28,7315.62,35441.32,5698.20,3820.36,262315.40,11906.81,0.00,12363.27,1356.03,22027.45,100.76,10795.57,179.25,0.00,
2023-03-29,7069.14,12764.68,5037.77,5775.67,330644.53,11907.49,0.00,14502.57,9558.89,12791.75,0.00,15335.48,0.00,0.00,
2023-03-30,2072.59,22526.52,8041.18,7909.60,388519.43,9324.80,0.00,366.59,33550.11,9585.95,0.00,14200.88,59.87,0.00,
2023-03-31,15941.15,98309.90,18002.16,4640.33,275554.01,6226.65,0.00,3021.55,11318.91,21181.13,0.00,12117.75,1037.67,0.00,
2023-04-01,5027.81,35363.74,6742.05,2690.21,233366.74,12690.40,0.00,23312.09,6839.98,28274.36,0.00,34444.87,949.11,0.00,
2023-04-02,4534.82,9385.96,4031.80,39475.53,316977.33,10688.02,0.00,1499.81,8009.73,8662.07,0.00,11043.60,260.78,0.00,
2023-04-03,11246.25,86545.78,8564.17,5230.82,274417.27,8897.22,0.00,1031.55,2804.07,28681.82,0.00,16698.03,392.30,0.00,
2023-04-04,5937.87,44696.29,16063.41,3924.12,312141.71,9001.11,0.00,11828.75,16187.66,12618.78,134.94,13539.24,1287.62,0.00,
2023-04-05,5698.49,41670.43,27003.13,8019.35,285170.43,10343.91,0.00,22134.16,7834.07,15671.34,0.00,13797.91,829.51,0.00,
2023-04-06,8487.63,35125.67,5308.05,6029.44,233663.44,5917.20,0.00,2490.85,9869.39,20558.89,0.00,13196.68,199.79,0.00,
2023-04-07,4116.67,34367.16,4269.81,3417.61,179292.94,9272.96,0.00,7481.67,2218.42,19967.72,0.00,11813.75,2572.45,0.00,
2023-04-08,3247.48,8941.82,6281.58,3654.87,251328.14,9985.03,0.00,1560.19,2571.50,11819.99,0.00,11959.98,864.24,0.00,
2023-04-09,9450.60,10441.62,5586.98,73536.53,211330.63,7496.53,0.00,641.21,6486.39,21344.76,0.00,13213.88,396.98,0.00,
2023-04-10,7157.89,35398.91,32773.29,45684.42,308834.15,8711.03,0.00,591.60,6184.52,25185.86,0.00,15134.09,1292.96,0.00,
2023-04-11,15518.31,82302.51,7728.71,8338.76,206327.09,9309.79,0.00,1296.21,43272.62,22739.33,0.00,11784.78,2943.42,0.00,
2023-04-12,10635.96,39333.18,5117.26,6745.53,226926.34,9735.99,60.70,2761.54,2969.89,18329.73,2127.33,9908.17,3211.20,0.00,
2023-04-13,7006.85,47053.11,4828.20,151967.49,241323.38,3731.61,0.00,10664.05,1951.49,46065.86,1126.79,9668.75,18128.45,0.00,
2023-04-14,12031.08,29236.32,9317.87,19332.67,327568.40,13187.23,0.00,13131.25,11765.58,31949.16,1455.12,12341.32,681.70,0.00,
2023-04-15,7093.27,35695.29,4237.96,4715.18,443108.44,13107.97,0.00,3159.33,16785.84,24709.98,296.68,16706.93,1046.13,0.00,
2023-04-16,20112.37,16740.59,7475.92,11811.16,358051.33,6925.98,0.00,0.00,2723.02,30170.32,388.19,15383.95,2986.52,0.00,
