Date,Aave ($),Compound ($),Venus ($),BENQI ($),Morpho ($),Spark Protocol ($),TrueFi ($),Radiant Capital ($),Goldfinch ($),Euler ($),Fraxlend ($),Sonne Finance ($),Maple Finance ($),Gearbox ($),Silo Finance ($),BendDAO ($),Shoebill Finance ($)
2023-03-21,2521876798.29,819883488.26,774223577.18,37600957.50,276912284.94,,7722419.60,173624873.25,101192750.01,0.00,35413516.95,111479296.20,23753122.39,55936632.51,5816779.44,50638560.94,
2023-03-22,2490688125.94,823959498.78,630509436.08,37147894.44,271324316.53,,7727060.02,175388899.27,101253556.87,0.00,35761450.04,105143533.35,23558133.37,53442023.43,6080221.24,47865396.06,
2023-03-23,2521134472.43,824318443.53,473758229.38,38215178.32,277002817.32,,7728606.82,178158386.59,101273825.81,0.00,36246924.47,104312348.16,23931586.20,55760042.93,6625770.27,47529373.00,
2023-03-24,2470841562.28,826501908.06,461601017.46,37901998.75,270891024.25,,7732828.74,166394885.77,101329148.91,0.00,36244181.68,99702200.53,23636553.27,56233370.98,6883967.52,44320799.27,
2023-03-25,2414800530.38,825120226.58,465070228.20,38256535.38,270080005.97,,7732473.83,164926005.50,101324498.19,0.00,36534396.35,100319723.86,23612713.31,56521812.32,7560855.82,43456480.31,
2023-03-26,2401805916.16,827237825.52,469533605.10,38740661.06,273326660.47,,7733600.99,172564730.42,101339268.18,0.00,36801632.36,99851821.35,23770051.19,58123645.03,7865217.63,44326229.08,
2023-03-27,2426475733.89,846092694.29,465780491.52,38230626.02,270098043.82,,7731700.43,173228864.41,101314363.71,0.00,37335768.18,97472646.76,23498137.81,58952266.82,7905659.60,42607543.59,
2023-03-28,2381657259.24,857871540.96,466650676.78,37189856.69,277889884.20,,7734024.50,184478133.92,101344817.81,0.00,37255150.87,95196525.44,23771721.31,60192187.89,7920717.72,43983699.31,
2023-03-29,2388606614.05,861952813.55,472984683.77,37392397.79,276588673.41,0.80,7734020.63,201899519.34,101344767.14,0.00,37451686.10,95175898.14,23860489.53,58998545.24,8430432.55,44214855.89,
2023-03-30,2423209053.11,858488081.28,471712967.88,37538116.07,276584549.09,0.80,7734492.41,227932964.90,101350949.17,0.00,37651663.64,95337916.36,27575449.54,58668754.29,9046828.21,44232009.76,
2023-03-31,2475100940.07,810299554.62,477511274.45,40920018.37,274443126.87,0.80,7733966.65,249316379.73,101344059.76,0.00,37734284.49,94205937.10,27713548.30,58608400.46,9266177.36,44746444.71,
2023-04-01,2450638146.39,808592328.16,479572999.60,41057426.11,274041272.14,0.80,7734886.84,257915835.52,101356117.76,0.00,38155829.93,91853903.31,27712806.43,59575339.80,9129631.47,44961992.82,
2023-04-02,2426715486.94,807779101.79,477801813.45,40676379.18,274194387.88,0.80,7733442.67,262373373.38,101337193.65,0.00,38313765.17,90781351.30,27595847.53,58955163.49,9237161.34,44539676.93,
2023-04-03,2487060053.87,771886954.44,478234519.77,40696306.53,266843988.37,0.80,7734222.34,268762106.34,101347410.21,0.00,37253110.27,86907411.31,27675463.43,59178590.84,9056118.34,45117232.64,
2023-04-04,2507865569.79,777233670.11,479019203.43,41580755.63,277106489.49,0.40,7734028.37,279643893.24,101344868.49,0.00,37566243.19,85501586.05,28041739.60,59872161.60,9071924.48,46945728.88,
2023-04-05,2528889650.39,767863918.76,481068718.17,42653125.47,282987539.60,0.40,7731940.18,291192301.78,101317504.38,0.00,40249322.54,86213216.15,28227582.94,60372794.61,9222033.27,48111550.98,
2023-04-06,2504410371.48,731509171.26,478667864.26,42641008.75,276555662.79,0.40,7734461.47,290912899.40,101350542.78,0.00,41377035.42,87889791.77,28062873.79,59678223.78,9994266.67,47123874.12,
2023-04-07,2501567252.00,741196955.01,473712925.24,41878900.07,274982317.28,0.40,7734995.58,290642933.23,101357541.65,0.00,41198327.75,88301122.39,28045118.52,59965014.28,10524771.15,47014944.97,
2023-04-08,2485202124.47,747385925.80,476607209.39,41526415.40,274876903.57,0.40,7734407.34,295342287.47,101349833.36,0.00,41272904.05,87894342.20,27978312.88,59762677.58,9786538.89,46705421.15,
2023-04-09,2510129827.23,749743100.34,479547914.53,41954500.14,277822066.42,0.40,7733325.89,295064371.30,101335662.33,0.00,41530407.29,87273073.97,28030264.44,60654984.85,10231913.94,46968950.23,
2023-04-10,2555267127.66,753381492.40,487016105.56,42483802.82,283076790.26,0.40,7732682.65,300235704.60,101327233.48,0.00,44550110.74,83513503.38,26202785.27,60122314.85,11058333.91,47627647.61,
2023-04-11,2554378258.47,753410165.24,491447726.00,43157065.59,284067541.41,0.40,7732993.56,305326500.97,101331307.54,0.00,44637853.62,79684221.76,26139529.96,58454931.14,11511769.78,46714317.59,
2023-04-12,2607746812.07,755689618.80,490984833.09,43462122.11,295759467.12,0.40,7732111.03,302091784.60,101319743.09,0.00,45233232.81,82101920.36,28670363.28,58618307.41,11284708.41,47927212.49,
2023-04-13,2632894394.46,783618453.67,494565602.12,44700762.82,316651025.25,0.40,7734020.63,305221954.15,101344766.13,0.00,47057509.13,85555445.19,29085842.88,58057677.17,12111300.14,48062181.39,
2023-04-14,2686061156.75,801441972.62,499995190.19,47857254.99,325500729.87,0.40,7733771.99,316983777.84,101341507.89,0.00,48205109.92,87130952.32,29433087.66,59769948.51,12643789.32,48753524.88,
2023-04-15,2647443057.84,801928800.05,485741701.14,47831299.44,323768175.59,0.40,7733247.23,342170124.99,101334631.64,0.00,49791442.89,88725165.00,29406140.65,59051774.75,12354752.32,47233381.22,
2023-04-16,2654157176.95,808082779.07,479737728.65,49547708.53,316960755.96,0.40,7731700.43,358856887.70,101314361.92,0.00,50271028.12,88878095.73,29529576.88,58898847.59,12567429.92,46586394.76,
2023-04-17,2665978492.29,821449877.27,474588750.40,49194996.97,314975409.84,0.40,7732512.50,360513135.32,101325003.12,0.00,50556779.18,87976842.46,29343623.96,55192409.38,12849691.36,45160041.68,
2023-04-18,2681832081.10,819955639.83,477088554.74,49921720.41,317691022.68,0.40,7733788.15,371198369.23,101341718.92,0.00,50666232.87,90643290.63,29487813.06,57094895.56,13134384.73,45401559.28,
2023-04-19,2558977189.25,799906682.99,466825473.23,46914360.17,318442068.28,0.40,7733664.02,355534110.67,101340092.33,0.00,51118215.52,89087643.79,28691912.71,54102829.45,12255267.24,40700698.42,
2023-04-20,2558644481.55,806951761.07,463662767.16,46241966.02,319420045.03,0.40,7734794.04,354715713.53,101354899.81,0.00,50875304.95,88336639.15,28772349.13,53138570.37,12246862.30,39614404.18,
2023-04-21,2478839269.73,798279123.36,465869385.81,44350248.24,306146191.42,0.40,7734794.04,351782769.40,101354899.59,0.00,51274997.08,87113019.02,28664831.17,51540341.08,12374596.31,35741619.91,
2023-04-22,2467613501.20,805232878.88,539755643.52,44116184.37,321542720.90,0.40,7735049.26,342704397.12,101358243.97,0.00,51276881.34,83695195.82,28782852.92,50634053.02,12140270.09,33488667.41,
2023-04-23,2452969655.61,803120236.37,734806532.76,43117237.13,338725425.82,0.40,7734105.71,330386503.27,101345879.91,0.00,50361004.12,81788608.57,28724857.55,50464884.03,12146944.20,32029020.42,
2023-04-24,2454275714.64,808015075.54,752693905.96,42641266.72,333306802.45,0.40,7734020.63,331006995.64,101344765.12,0.00,50436314.29,80614306.89,28634099.70,50187420.51,12168783.17,31847804.44,
2023-04-25,2460693052.63,808474158.57,781541197.38,43683651.29,340023023.32,0.40,7733959.07,338197476.90,101343958.41,0.00,49257960.27,80145085.72,28760276.40,50002498.50,12374846.18,32247896.68,
2023-04-26,2473957575.99,819074159.17,776793373.57,43675856.60,344814902.91,0.40,7733222.25,348190329.60,101334303.29,0.00,50524636.37,80641841.67,28733398.05,49943232.90,12378310.64,31660854.78,
2023-04-27,2505840338.99,834724145.39,791037545.22,44259403.11,350635046.95,0.40,7734020.63,357569284.03,101344765.11,0.00,50024257.93,82618164.42,28962271.57,49696511.60,12332609.64,32242695.74,
2023-04-28,2500658236.98,827339682.30,630763925.88,43963570.51,350220074.58,0.40,7733776.08,369935858.00,101341560.59,0.00,50847591.32,76921399.03,28897850.57,49517019.85,12754314.68,32120975.24,
2023-04-29,2496899825.46,830901114.54,470272366.10,44143473.89,349201016.12,0.40,7734967.59,393985675.67,101357173.76,0.00,50503338.72,75706441.78,28972184.05,49678360.66,12994575.39,32251066.68,
2023-04-30,2511658446.93,824738228.61,535942299.43,43754222.43,345014885.30,0.40,7734716.70,391148223.78,101353886.14,0.00,51505244.11,75292786.59,28819822.21,49283223.50,13586416.34,31576547.07,
2023-05-01,2478710170.90,823870189.98,794846287.82,42169398.76,339934317.98,0.40,7735014.46,341124030.24,101357787.91,0.00,52177999.24,75231894.54,28651011.74,47733026.08,13575066.27,31004517.11,
2023-05-02,2463935811.71,823455566.77,806597862.91,42518406.74,350918727.69,0.40,7734020.63,340703964.77,101344765.11,0.00,52556258.42,75612941.34,28832557.16,48966251.39,14055154.56,31558705.69,
2023-05-03,2490363986.95,822255093.66,523954125.95,42909036.81,356363489.99,0.40,7733603.00,374534141.95,101339292.49,0.00,52574832.65,72824953.35,28966414.99,49283756.70,14642311.64,31942328.86,
2023-05-04,2491992096.27,817800778.80,471190620.95,42179949.35,360523709.79,0.40,7733958.76,396538873.75,101343954.35,0.00,53096061.39,69236613.43,28792096.48,49008207.83,16105146.00,31709756.49,
2023-05-05,2585478581.75,820297366.57,476231230.03,43270568.97,377345901.37,0.40,7734881.28,420878598.90,101356042.44,0.00,54447231.97,70023202.98,29342444.30,50344817.33,16634429.18,33721825.91,
2023-05-06,2550339211.10,811470188.78,471961188.36,42085220.00,366699416.78,0.40,7737865.76,423350776.35,101395150.37,0.00,54604892.67,69036236.26,28918859.46,48620896.75,15373285.62,32060466.84,
2023-05-07,2565567263.80,806547502.17,468692234.04,41512153.40,395283106.70,0.40,7736493.05,420075605.71,101377162.68,0.00,55107334.34,67126708.78,28805323.98,48340845.87,15348751.01,31722190.28,
2023-05-08,2550820000.57,801077999.19,464404627.02,39855716.78,391132660.15,2000.54,7736364.04,404134409.42,101375472.25,0.00,54977807.29,62555279.59,28697870.75,48057614.58,14374851.79,31397796.31,
2023-05-09,2521396520.70,796423085.93,462381622.02,39350874.35,390899105.38,102080.74,7732473.83,391089415.56,101324495.84,0.00,54820793.03,57234962.46,28689371.07,47938055.09,14103125.05,31094453.22,
2023-05-10,2525822776.01,803502760.21,458947761.64,39859447.51,389926660.41,403924.59,7734794.04,387133055.20,101354899.27,0.00,56762789.32,58841582.85,26641804.53,47812903.74,14378339.44,31291841.58,
2023-05-11,2513430595.83,820345965.41,438947921.39,38178136.55,385926812.21,403924.59,7734020.63,383351489.62,101344764.79,0.00,56348947.57,56838817.28,27987707.28,46232262.33,15488506.87,30582384.37,
2023-05-12,2516733282.46,791957584.34,431868851.02,35741112.86,393314473.87,403924.59,7734948.72,370047536.17,101356926.16,0.00,58428320.15,53597323.63,28047907.71,46347872.76,14869561.90,30447226.94,
2023-05-13,2529224699.64,772937917.34,431977425.08,35650872.35,391813940.30,818947.94,7734569.75,371850259.02,101351960.27,0.00,60262412.31,54686203.64,28001940.29,45154182.90,14561862.54,30211831.96,
2023-05-14,2549256111.60,775186319.38,431877181.26,35982988.70,390413380.52,818947.94,7733247.23,372207736.29,101334630.31,0.00,60448126.59,55662679.23,28018068.40,45179866.24,14538410.03,30311809.17,
2023-05-15,2567109814.07,773164744.86,446203397.25,36655761.21,393622501.78,819946.59,7732826.89,372149485.40,101329122.21,0.00,63105221.60,56218940.29,28116900.82,45379727.67,14898770.48,30531296.23,
2023-05-16,2558102092.14,773084226.35,443457710.80,37285628.68,394160756.08,828534.09,7733108.02,373438896.11,101332805.32,0.00,63140910.00,56441727.25,28145339.25,45407402.94,14676123.50,30258667.08,
2023-05-17,2577004545.89,767011309.37,432577173.14,37867246.93,393128280.09,840257.10,7733130.74,380266196.74,101334629.52,0.00,65064637.69,56876337.53,28145652.36,45097257.91,14577176.67,30045598.28,
2023-05-18,2575870227.11,762978186.80,423116267.38,37233063.40,390106029.00,840257.10,7733130.74,381845208.34,101334629.52,0.00,65282965.43,57203110.17,28060023.39,44649637.21,14277791.91,29573431.35,
2023-05-19,2580362473.35,761230489.28,422418945.71,37470509.10,395376821.33,923349.05,7732871.35,380400915.50,101331230.41,0.00,66134107.21,57367795.99,28114364.95,44749766.61,14552870.81,29467821.60,
2023-05-20,2593442953.33,760121338.05,423858119.13,37903672.95,396146105.23,923349.05,7732357.35,380951176.36,101324495.04,0.00,67099744.04,57562416.64,28145497.58,44532311.29,14738588.92,29351443.22,
2023-05-21,2592564178.48,761030907.24,422270273.88,37346465.38,394498672.62,935161.18,7733904.13,378018337.34,101344763.77,0.00,70457228.71,57253263.00,28098943.22,42841074.35,13773808.72,29157009.34,
2023-05-22,2609223691.97,773054813.43,421943299.88,37378908.98,397201843.11,935161.18,7733370.42,374774997.12,101337769.97,0.00,71365610.11,52046136.16,28158843.25,42955158.30,13957919.56,29398171.23,
2023-05-23,2625965592.98,772278428.18,437852725.66,37508964.61,400730440.54,1338759.96,7732731.31,371723580.80,101329613.74,0.00,70216970.65,53115952.95,28330250.39,43590337.45,14076026.98,29966623.29,
2023-05-24,2594243968.07,783652237.21,434604803.22,36410476.53,393976257.07,1350672.48,7734130.45,365892424.73,101347948.02,0.00,70180144.13,52170039.61,30370152.38,43083924.06,14078075.03,28970286.54,
2023-05-25,2598171876.64,780369960.59,421292995.97,36002554.03,397441927.14,1425708.39,7733672.68,363908707.02,101341949.42,0.00,68341512.81,50529696.83,32388532.13,43111387.89,14487912.85,28991534.92,
2023-05-26,2632608404.56,783616246.23,420920914.21,36119466.32,403088271.67,1975753.80,7733732.77,367540531.06,101342736.87,0.00,69759451.74,51201236.71,32499429.93,43332371.65,14729564.19,29198332.07,
2023-05-27,2648208364.68,783889310.92,420993472.12,36425211.42,404001872.87,2854295.06,7513704.80,367556266.91,101343648.97,0.00,69842826.41,51868337.70,32519036.38,43357844.02,14875351.09,28806346.22,
2023-05-28,2701242479.94,784701015.79,444113050.20,37135545.02,416341092.35,3681191.44,7514035.41,375356597.15,101348108.14,0.00,70006078.97,52508481.15,32891560.00,42629856.58,14131355.75,29711341.16,
2023-05-29,2681605222.63,780404369.26,445766230.52,36676729.40,413763396.66,4907728.01,7513637.18,373820927.31,101342736.87,0.00,70455672.76,56340738.13,29284731.24,42463308.67,13481231.55,29443059.45,
2023-05-30,2685023856.36,774030692.57,443300562.58,36738588.22,417095191.99,4907728.01,7513036.07,368700316.36,101334629.29,0.00,70449085.06,57393124.41,29330228.14,40792563.40,13890629.27,29538115.19,
2023-05-31,2690271668.54,770872806.68,440684971.76,36242926.99,434480074.70,5081704.97,7513105.58,373322791.88,101335566.73,0.00,70915761.28,57075177.59,29212410.96,40567638.77,14434440.89,29113387.89,
2023-06-01,2703299491.32,770716906.44,441266948.91,35932250.02,439222511.50,5147309.22,7513089.72,370930271.94,101335352.89,0.00,70974741.37,54907501.55,32529544.21,40735537.44,14313708.27,28927902.53,
2023-06-02,2793075908.89,780037076.17,443894960.16,36436667.20,442090869.22,5147309.22,7513036.07,379896091.26,101334629.29,0.00,73142025.27,53325119.92,32844244.24,41115188.42,14553381.41,29668035.58,
2023-06-03,2809821397.49,777918189.44,442356109.80,36657553.89,435845147.75,5147309.22,7513036.07,387208013.84,101334629.29,0.00,74062579.10,54649842.01,32777709.71,40985381.37,14380502.22,29324993.02,
2023-06-04,2808229206.92,780194296.32,442607216.22,37201996.71,434448698.15,5147309.22,9242201.85,390488956.17,101314523.18,0.00,74699189.83,56384325.97,32762418.81,40951736.01,14168861.74,29300474.26,
2023-06-05,2739377957.68,777094349.08,429537628.26,35706270.09,419427412.69,4699876.06,5648613.16,366049284.23,101334628.96,0.00,72375601.43,57335465.79,35420466.38,40305646.84,14013766.42,28101562.95,
2023-06-06,2798873847.13,771663522.92,421345386.16,36451917.60,429314424.63,4604695.75,5650443.50,364714866.09,101367464.67,0.00,75255494.51,57892371.64,35755598.91,40244921.54,14533217.34,29136407.39,
2023-06-07,2796674238.15,799162209.50,431980329.29,35477015.39,422926490.14,5148157.27,5648396.29,356307844.95,101330738.34,0.00,74638575.51,56992596.30,35991014.15,39128084.43,14298407.08,28376798.05,
2023-06-08,2787956146.16,800138364.77,432396831.35,35001567.58,431598782.15,5148157.27,5649460.54,359454746.26,101349830.68,0.00,74703760.51,57941972.71,36811227.10,39256934.82,14184398.37,28625868.54,
2023-06-09,2750211099.14,799991593.76,432088674.08,35163279.84,431363016.41,5151099.83,5649178.08,359447423.45,101344763.44,0.00,72938592.33,57214575.55,37036934.93,38576304.22,14210255.63,28494480.59,
2023-06-10,2628389403.79,793586093.50,412086001.22,31117584.81,415009001.19,5151099.83,5648750.78,340931972.37,101337097.72,0.00,61591351.54,54445909.70,34227870.65,37618422.42,13417193.07,27077313.33,
2023-06-11,2629272342.45,792416669.08,398380733.20,30253509.50,416392806.94,5129673.99,5648008.70,332574535.20,101323785.08,0.00,61642843.34,54594695.40,34221616.00,37180962.62,12973741.50,26942723.26,
2023-06-12,2635568668.51,770575471.12,398747119.99,29720513.65,416198332.43,5135933.00,5648700.44,324724077.96,101336194.74,0.00,62075349.09,54506467.78,34782968.15,37100045.92,12096490.57,26736104.01,
2023-06-13,2582969322.59,766929188.81,402074839.31,30200867.19,418835355.83,5138793.97,5649515.90,323378240.86,101350823.86,0.00,61730401.75,55685931.32,34978857.78,37052921.83,12088734.46,26556597.15,
2023-06-14,2534666236.57,757906672.13,460740649.57,29508814.10,405361920.92,5138793.97,5649743.00,295365024.07,101354897.91,0.00,56870050.13,55320379.04,34499035.63,36378177.41,12104374.34,25256684.83,
2023-06-15,2648031140.33,789345860.12,492458186.99,29218865.96,402189964.80,5138793.97,5650139.85,292264886.74,101362016.59,0.00,54141156.71,56154527.81,34578299.83,35659475.54,11829952.85,25475057.05,
2023-06-16,2667311080.87,814672521.44,506920025.95,29787427.91,393600752.69,5141656.32,5649858.81,301180387.09,101356974.69,0.00,53758689.87,52772920.79,35831488.86,36361812.09,12544625.34,26156009.21,
2023-06-17,2670575177.10,769028075.49,512442630.00,29970035.36,381704244.15,5141656.32,5649266.27,306682900.57,101346344.63,0.00,55180793.38,52403097.21,35887470.95,36446465.94,12853288.66,26310254.65,
2023-06-18,2644624674.34,772093586.07,505348541.23,29385911.63,381943428.36,5141656.32,5649395.24,306971803.76,101348658.33,0.00,55783117.19,51835729.71,35859387.30,36389083.79,12256403.77,25858838.90,
