Date,Silo Finance ($),Shoebill Finance ($),Morpho ($),Sonne Finance ($),Euler ($),BendDAO ($),Goldfinch ($),Notional Finance ($),Maple Finance ($),TrueFi ($),Radiant Capital ($),Venus ($),BENQI ($),Aave ($),Compound ($)
2023-09-22,-8434.78,,0.00,-4370.80,0.00,1250.48,-3138.28,-34.83,2338.39,0.00,-47309.47,36955.69,-1764.33,59352.52,-1375.04
2023-09-23,-5335.74,,0.00,-2831.14,0.00,-1556.36,-1467.44,-356.97,0.00,0.00,-49683.54,39410.59,-1299.67,53329.69,4660.08
2023-09-24,-3604.81,,0.00,-5405.82,0.00,-2276.18,-171.33,-1991.56,0.00,0.00,-81165.54,44299.68,-734.20,58451.34,2264.28
2023-09-25,-6691.49,,0.00,-4437.28,0.00,1954.29,-5217.56,-152.21,1187.70,0.00,-117781.60,33813.60,-2543.07,42078.90,-26907.82
2023-09-26,-13565.33,,0.00,-3626.48,0.00,743.47,-2084.18,0.00,0.00,0.00,-75134.77,36068.55,-2521.02,48059.22,7889.11
2023-09-27,-6132.20,,0.00,-4068.65,0.00,-4648.92,-1244.16,-3794.25,0.00,0.00,-61381.75,42298.34,-5458.03,72364.32,-1740.67
2023-09-28,-2973.29,,0.00,-5406.92,0.00,-4993.61,-565.72,-3072.62,0.00,0.00,-114376.28,43687.02,-4492.36,57326.39,-163293.40
2023-09-29,-8193.02,,0.00,-4790.40,0.00,-5526.86,-468.39,-0.16,8162.29,0.00,-79842.94,39354.05,-1027.56,44486.01,-27941.84
2023-09-30,-11351.78,,0.00,-4102.96,0.00,28.11,-335.54,-6489.01,0.00,0.00,-36039.53,26550.58,-2938.96,-94368.74,116.15
2023-10-01,-7636.64,,0.00,-4996.58,0.00,1172.50,-3329.49,-1303.59,0.00,0.00,-113549.88,43977.72,-3452.79,76491.48,-32236.86
2023-10-02,-5136.66,,0.00,-8741.51,0.00,2289.49,789.84,-19065.44,925.06,0.00,-135206.36,36469.90,-2616.38,53835.13,-115667.65
2023-10-03,-4432.05,,0.00,-3817.18,0.00,-927.13,-590.32,0.00,0.00,0.00,-195419.82,39865.70,-1127.57,46666.91,923.14
2023-10-04,-7630.83,,0.00,-4783.54,0.00,-5665.68,7512.07,-5845.20,1023.38,0.00,-69612.83,35673.63,-2281.68,51507.73,-16401.00
2023-10-05,-5547.13,,0.00,-4282.09,0.00,151.75,20834.36,-18.36,118.58,0.00,-67894.45,22318.18,-501.67,73146.82,-49446.28
2023-10-06,-6391.21,,0.00,-5556.04,0.00,116.31,-2865.20,-678.28,245.88,0.00,-65380.23,44435.34,-2599.36,29810.85,-13670.08
2023-10-07,115.45,,0.00,-4279.56,0.00,1393.81,-9870.09,-161.76,0.00,0.00,-57952.48,41309.86,-1258.57,64891.11,-7028.36
2023-10-08,-22076.29,,0.00,-5179.67,0.00,-2640.96,-1822.88,-72.23,0.00,0.00,-56270.84,41899.16,-2871.13,53760.48,4501.21
2023-10-09,-13659.98,,0.00,-3277.22,0.00,1858.85,-1284.74,0.00,5806.65,0.00,-109472.94,45024.74,-3306.01,56130.16,-2574.67
2023-10-10,-813.30,,0.00,-3988.28,0.00,2417.01,-22116.20,-828.78,486.61,0.00,-83166.81,30636.25,-2929.34,56382.61,-3947.15
2023-10-11,-3220.95,,0.00,-4545.02,0.00,-1209.93,4423.45,-4023.92,2221.35,0.00,-38792.70,39402.92,-650.50,49617.78,1809.08
2023-10-12,-7211.98,,0.00,-3591.10,0.00,-4063.09,3797.82,-336.62,5097.33,0.00,-33008.26,47795.24,-1935.69,55880.48,9962.01
2023-10-13,1554.18,,0.00,-3333.52,0.00,1576.49,1004.42,-6452.83,59.91,0.00,-73361.82,45312.30,-949.21,33756.78,-17988.49
2023-10-14,-2473.31,,0.00,-3149.38,0.00,2367.43,17567.61,0.00,0.00,0.00,-16741.41,40500.63,-561.07,40550.76,6189.24
2023-10-15,-428.07,,0.00,-2147.65,0.00,-369.46,-1790.84,-72.78,0.00,0.00,-30284.64,51430.70,-28288.80,57517.09,3238.95
2023-10-16,-8562.23,,0.00,-6288.65,0.00,-3459.01,7661.70,-8101.40,2332.19,0.00,-100903.31,43557.36,-2290.13,56177.64,-17976.22
2023-10-17,-5765.86,,0.00,-3982.39,0.00,-668.17,-3441.79,-1333.56,4620.75,0.00,-70535.14,45130.89,-3111.75,67537.15,-3858.68
2023-10-18,-4817.07,,0.00,-5374.97,0.00,-1235.01,7084.63,-9489.41,337.95,0.00,-87254.23,45568.25,-1076.16,55157.70,-11640.52
2023-10-19,-5396.00,,0.00,-4657.75,0.00,-5219.63,-476.03,-702.60,146.78,0.00,-42011.23,44500.40,-1967.86,54388.27,182.47
2023-10-20,-3671.67,,0.00,-5447.23,0.00,-11797.50,7910.35,-0.03,154.82,0.00,-249152.18,43704.52,-3132.48,-136903.81,7483.86
2023-10-21,-4398.00,,0.00,-2324.02,0.00,-11926.34,-687.76,-5140.03,0.00,0.00,-45921.49,50137.28,-1928.91,41594.21,-9086.88
2023-10-22,-1437.74,,0.00,-3433.59,0.00,894.99,-1890.66,-26.89,0.00,0.00,-43240.58,49907.48,-5532.25,52485.17,-23432.16
2023-10-23,-3148.34,,0.00,-5303.68,0.00,-4694.60,-21685.16,-19580.92,0.00,0.00,-109819.54,45687.80,-5985.42,69960.80,-150994.57
2023-10-24,-896.61,,0.00,-4046.45,0.00,-438.20,355.58,-162.99,563.55,0.00,-67323.53,36595.46,-4744.55,86050.67,-551.75
2023-10-25,-3591.79,,0.00,-3998.24,0.00,-1079.60,-140.33,-4780.18,724.01,0.00,-100747.48,26391.23,-2703.52,65715.77,2937.97
2023-10-26,-8586.87,,0.00,-4717.12,0.00,324.90,-3025.56,0.00,5466.27,0.00,-70126.83,49218.95,-9258.89,57596.67,-82573.28
2023-10-27,-3145.19,,0.00,-4208.69,0.00,95.00,-162.99,0.00,93.29,0.00,-125014.59,25549.08,-1159.79,62083.96,11006.71
2023-10-28,-1963.45,,0.00,-3487.87,0.00,-3551.21,-2034.39,-3870.47,0.00,0.00,-19297.11,7068.18,-2691.61,70605.32,10192.52
2023-10-29,-1462.44,,0.00,-2475.74,0.00,-5526.72,-327.85,-1113.61,0.00,0.00,-28133.00,8874.52,-1539.87,54244.09,12409.43
2023-10-30,-2950.15,,0.00,-4588.26,0.00,-5188.77,-821.67,-41.46,4517.24,0.00,-116282.47,8466.33,-6606.47,66313.45,-1604.43
2023-10-31,-2229.57,,0.00,-4584.78,0.00,2170.82,-1546.14,-8313.24,509.62,0.00,-93266.02,9716.10,-6206.11,45059.44,-123088.11
2023-11-01,-5163.74,,0.00,-3562.60,0.00,939.94,-3641.29,-20613.08,3.32,0.00,-89551.42,10011.88,-16304.01,59249.25,3481.27
2023-11-02,-14048.42,,0.00,-3212.71,0.00,1485.55,5411.02,-0.07,1074.35,0.00,-183495.65,11611.04,-2539.30,71342.79,-2847.57
2023-11-03,149208.51,,0.00,-3262.57,0.00,2034.86,-1355.64,-1794.24,388.48,0.00,-36816.49,-3798.49,-1297.80,61460.94,10280.06
2023-11-04,-1598.09,,0.00,-3631.93,0.00,801.73,-749.16,-551.42,0.00,0.00,-50254.44,7942.06,-3406.13,54616.70,7129.68
2023-11-05,-17829.25,,0.00,-4557.09,0.00,-5089.38,-1567.75,-1042.76,0.00,0.00,-112357.48,-10555.33,-5155.79,32055.46,-26662.15
2023-11-06,-6628.07,,0.00,-4808.75,0.00,2938.13,-372.48,-3637.70,0.00,0.00,-203170.71,-2124.11,-5848.95,21449.37,-11110.68
2023-11-07,-11186.63,,0.00,-4990.55,0.00,-832.24,-552.31,-6242.37,463.59,0.00,-63450.03,6486.99,-6428.00,20182.37,-14687.89
2023-11-08,-7959.88,,0.00,-4438.19,0.00,-7363.29,7899.67,-5938.50,6508.88,0.00,-238657.68,7789.24,-3489.04,21629.44,-12512.44
2023-11-09,-13673.35,,0.00,-4498.26,0.00,-5037.94,-3027.41,-7671.94,2560.65,0.00,-36634.82,6940.17,-12179.63,17272.73,-9959.57
2023-11-10,-5427.55,,0.00,-6461.05,0.00,2219.69,-1634.98,-136.38,4832.69,0.00,-111432.21,7405.71,-11847.34,18321.53,-12325.07
2023-11-11,-11130.36,,0.00,-4180.03,0.00,-6202.40,-3769.01,-153.67,0.00,0.00,-76814.33,6216.30,-7689.08,30198.61,-16769.26
2023-11-12,-4002.40,,0.00,-7986.39,0.00,-4825.33,1686.77,-1300.73,0.00,0.00,-68899.21,6429.25,-22585.35,47521.71,-1686.39
2023-11-13,-2354.59,,0.00,-4852.27,0.00,175.69,16825.59,-7631.27,10118.18,0.00,-126672.74,10594.14,-4355.80,425521.38,5436.50
2023-11-14,-9040.20,,0.00,-4093.92,0.00,-14586.89,5538.01,-1659.17,207.50,0.00,-34721.61,8976.36,-3457.85,97407.96,-7074.28
2023-11-15,4734.70,,0.00,-4797.42,-169.71,-19726.12,9719.69,-15.99,0.00,0.00,-36769.18,6144.89,-8689.73,80903.32,11553.61
2023-11-16,-5040.53,,0.00,-5636.93,0.00,-33011.03,-1133.01,-5822.82,755.39,0.00,-36233.59,8831.80,-14027.46,54851.91,16535.23
2023-11-17,-8970.24,,0.00,-2496.06,0.00,237.84,7422.66,-263.09,1144.64,0.00,-119717.81,8059.03,-5005.65,64372.69,19592.97
2023-11-18,-17434.30,,0.00,-2234.10,0.00,-20037.84,-3037.84,-5680.38,0.00,0.00,-37660.60,8722.78,-5263.98,66142.57,27021.59
2023-11-19,-9313.26,,0.00,-2557.59,0.00,2929.23,-2398.83,-1135.88,0.00,0.00,-212434.38,6169.28,-4031.38,76874.18,8454.51
2023-11-20,820328.17,,0.00,-3268.25,0.00,-5075.43,-3890.78,-4131.66,941.88,0.00,-102706.49,10202.26,-4614.80,67903.75,-14361.19
2023-11-21,-7812.16,,0.00,-3526.91,0.00,-5063.56,7157.72,-1339.47,0.00,0.00,-80537.69,6323.59,-6446.79,58522.74,6156.46
2023-11-22,-16893.10,,0.00,-3971.96,0.00,-5339.42,2857.15,-6476.68,2589.34,0.00,-22832.22,-9842.85,-4610.83,54149.90,-137565.25
2023-11-23,-7944.14,,0.00,-4448.71,-243.81,-7752.27,-60089.60,1.12,0.00,0.00,-74628.94,9347.49,-4746.89,74328.95,-25000.90
2023-11-24,-8779.00,,0.00,-4003.81,0.00,1854.04,-107920.14,-4236.58,180.48,0.00,-89652.39,6902.99,-2706.03,55750.34,-50591.91
2023-11-25,-4737.69,,0.00,-1150.41,0.00,-504.41,-88188.46,-498.14,0.00,0.00,-18982.64,9491.65,-8808.26,47572.87,-85798.55
2023-11-26,-6952.60,,0.00,-4174.96,0.00,406.29,-13133.93,-21188.69,0.00,0.00,-39267.00,-6390.13,-4079.88,60519.84,-37352.52
2023-11-27,-4320.48,,0.00,-2632.62,0.00,-8226.29,-14032.47,-1140.34,304.32,0.00,-53907.83,-409450.64,-11273.41,81716.17,-38087.86
2023-11-28,-1657.19,,0.00,-1649.90,0.00,-4994.10,-814.99,-1901.23,6984.88,0.00,-57349.84,-6759.69,-16367.88,45030.60,859.69
2023-11-29,-9064.31,,0.00,-1798.60,0.00,-1011.23,2715.84,-4076.85,5076.12,0.00,-206428.96,3445.65,-12507.91,67923.38,-56396.72
2023-11-30,-3446.23,,0.00,-1809.90,0.00,2129.75,-9111.16,-5087.10,77.49,0.00,-71070.88,5073.01,-3457.08,67184.90,-88101.87
2023-12-01,-21832.58,,0.00,-4282.02,0.00,-1075.83,-13411.31,-656.87,8129.35,0.00,-23329.70,-3967.60,-5121.05,84330.31,-26497.30
2023-12-02,-40142.14,,0.00,-2335.75,0.00,1113.50,-7723.39,-2500.50,0.00,0.00,-331865.52,5104.43,-5216.25,92449.27,9046.12
2023-12-03,-4499.32,,0.00,-2026.42,0.00,-1724.16,-7357.15,-11499.86,0.00,0.00,-85482.23,648.13,-2902.78,90094.04,1299.81
2023-12-04,-41092.57,,0.00,-4937.85,0.00,3110.22,-4794.60,-755.37,344.57,0.00,-116267.35,-231.39,-9633.01,63890.90,-31760.26
2023-12-05,-5170.54,,0.00,-1247.24,0.00,3751.87,5552.63,-4721.71,872.84,0.00,-74637.25,3752.66,-4380.84,74397.51,857.48
2023-12-06,-13685.76,,0.00,-3113.06,0.00,-949.14,-10314.74,0.00,0.00,0.00,-79365.37,-11826.99,-31105.55,71164.02,-6567.81
2023-12-07,-16867.18,,0.00,-4102.60,0.00,1077.19,-5036.81,-18.76,2391.94,0.00,-80159.22,-5330.29,-16494.14,77165.43,22619.59
2023-12-08,153690.47,,0.00,-4700.42,0.00,-1162.44,-402659.40,-2128.10,360.08,0.00,-103962.58,2389.09,-14431.63,93164.31,3422.36
2023-12-09,-22536.88,,0.00,-2736.82,0.00,-4567.85,-3171.11,-7805.30,0.00,0.00,-67317.47,4916.70,-30790.14,88680.06,5152.32
2023-12-10,-12613.02,,0.00,-1192.89,0.00,1847.73,-3540.49,-1599.92,0.00,0.00,-150561.30,794.39,-11766.99,74450.42,-1104.53
2023-12-11,-17705.94,,0.00,-5659.19,0.00,-12172.01,-3132.82,0.00,2347.42,0.00,-72540.58,1099.66,-100387.26,68130.23,-50763.35
2023-12-12,-26130.24,,0.00,-2536.08,0.00,-5057.25,2742.49,0.05,340.49,0.00,-90225.23,-5695.74,-50417.69,64543.39,11100.09
2023-12-13,-9956.75,,0.00,-3469.01,0.00,249.01,-5176.21,-354.60,2401.56,0.00,-28216.34,104917.44,-18521.91,104745.10,4802.91
2023-12-14,-6935.94,,0.00,-3467.45,0.00,2957.43,-112.46,0.00,5585.69,0.00,-136511.02,111704.92,-7166.08,104112.34,21308.52
2023-12-15,-20491.24,,0.00,-1477.62,0.00,1531.37,-739.45,-21928.92,254.24,0.00,-8783.77,109066.31,-4923.63,112570.01,32926.02
2023-12-16,-41564.81,,0.00,-2195.58,0.00,119.58,-1408.26,-437.58,0.00,0.00,-252191.53,102142.40,-4868.53,92625.92,4301.40
2023-12-17,-8151.93,0.00,0.00,-1521.43,0.00,3483.80,-10479.01,-40556.47,1175.82,0.00,-32402.44,112016.28,-252132.76,82952.65,32335.90
2023-12-18,-4057.46,2.79,0.00,-5038.68,0.00,-572.01,26109.42,-475.12,917.09,0.00,-162206.26,5169.06,-6118.07,104138.74,33002.21
2023-12-19,-965.32,24.83,0.00,-5186.63,0.00,-12650.14,8253.43,823.15,370.83,0.00,-135311.37,-224.25,-12652.79,100053.36,-316984.52
2023-12-20,-2401.00,33.98,0.00,-2237.39,0.00,-11804.05,-1538.87,-8408.26,2233.48,0.00,-74671.01,126296.06,-5606.51,110791.09,-3145.56
2023-12-21,163598.55,62.20,0.00,-3945.90,0.00,-15219.89,5539.72,-130.80,153.24,0.00,-94563.76,134474.43,-19838.14,91311.32,-125172.13
2023-12-22,4947.36,79.33,0.00,-5312.96,0.00,-1497.00,-2365.45,0.00,0.00,0.00,-140006.48,68471.99,-26063.93,2461993.65,-12839.00
2023-12-23,96.50,135.57,0.00,-4368.73,0.00,1066.90,-10775.79,-5146.84,0.00,0.00,-89448.22,134690.23,-50819.07,112145.28,-34657.72
2023-12-24,7272.51,396.71,0.00,-3814.50,0.00,-3903.63,-7988.64,0.00,0.00,0.00,-129193.85,137662.33,-35689.84,99806.18,-36421.64
2023-12-25,-2429.14,451.33,0.00,-5079.21,0.00,-1880.51,-9097.22,-2373.88,0.00,0.00,-88882.26,140614.58,-9284.22,99422.40,-33136.59
2023-12-26,-1707.56,383.50,0.00,-4069.66,0.00,-240.58,-1912.93,-4690.87,428.23,0.00,-45664.49,109390.83,-21057.57,64170.05,-60451.98
2023-12-27,7205.10,608.10,0.00,-5759.53,0.00,-24012.92,-6491.58,0.00,0.00,0.00,-54343.76,2519.34,-10729.37,103612.70,-196687.52
2023-12-28,-16984.69,835.69,0.00,-7926.98,0.00,-6179.28,8480.15,0.00,4516.99,0.00,-76951.38,108953.14,-12839.01,115978.72,-18091.65
2023-12-29,-28615.28,948.81,0.00,-3802.97,0.00,-6271.35,8016.80,-305.30,747.17,0.00,-93645.59,143508.18,-12735.24,122134.80,-63143.73
2023-12-30,-14616.00,1164.34,0.00,-3413.66,0.00,-17035.83,3427.80,-28819.23,0.00,0.00,-23322.99,155655.28,-8432.07,115223.93,-93664.18
2023-12-31,-8465.25,1246.98,0.00,-4929.99,0.00,-303459.10,10750.49,-5059.57,0.00,0.00,-86191.91,145616.68,-19203.47,68993.78,-17152.40
2024-01-01,-14060.89,1209.02,0.00,-3279.56,0.00,-51060.45,979.64,-246.18,0.00,0.00,-185560.64,141687.82,-14365.71,105476.73,6306.82
2024-01-02,-3979.96,1485.32,0.00,-10224.44,0.00,-105933.69,4976.73,-12867.45,10218.54,0.00,-203309.67,142651.59,-37652.35,91513.00,-14577.53
2024-01-03,-682.27,1239.42,0.00,-4167.69,0.00,-150551.02,-450.92,-1321.21,0.00,0.00,-78596.67,124757.57,-30890.73,129494.41,-207.89
2024-01-04,-4309.09,1334.11,0.00,-3392.16,0.00,-9556.50,-122905.90,-4312.83,9638.44,0.00,-152571.11,3356.36,-9926.10,64035.30,-15673.39
2024-01-05,593.36,1503.04,0.00,-3676.67,0.00,-217440.36,-1099.06,-2186.21,2949.39,0.00,-120519.10,111004.02,-7169.51,94985.19,-5262.76
2024-01-06,-2783.16,1626.07,0.00,-1675.26,0.00,-4490.09,-2605.26,-3187.31,0.00,0.00,-122502.46,127856.63,-7195.80,73717.43,-1546.31
2024-01-07,1653.09,1831.92,0.00,-3107.69,0.00,1465.22,-1800.88,-4877.20,0.00,0.00,-64694.86,143272.88,-6314.42,80799.10,3513.63
2024-01-08,253514.22,1975.05,0.00,-3197.28,0.00,1322.74,-6219.81,-5409.40,0.00,0.00,-11698.75,125121.27,-14370.27,109171.88,-16968.79
2024-01-09,-1286.54,1605.95,0.00,-4869.28,0.00,-13639.98,-22713.85,0.00,0.00,0.00,-179019.22,4707.38,-7832.30,67149.66,22762.17
2024-01-10,-21230.66,1843.28,0.00,-7007.98,0.00,2966.07,-1954.32,-8566.93,332.51,0.00,-76492.11,5499.16,-13007.45,94084.36,1957.69
2024-01-11,-3216.55,1978.00,0.00,-4843.46,0.00,-28303.44,-34060.87,-8834.53,55.02,0.00,-73145.54,7135.38,-24296.90,119141.84,-29619.82
2024-01-12,-10780.83,2085.45,0.00,-3620.83,0.00,-14024.95,-73158.27,-408.36,19.88,0.00,-66117.69,9660.08,-27352.10,108531.87,30890.48
2024-01-13,2578.65,2101.18,0.00,-6601.08,0.00,4907.29,-45213.00,-4196.40,0.00,0.00,-30458.00,-797.80,-9442.09,80666.52,27103.60
2024-01-14,22.08,1998.11,0.00,-2103.50,0.00,1755.62,-15181.66,-1308.78,0.00,0.00,-55599.83,3376.13,-5881.49,90798.57,17526.67
2024-01-15,-2896.17,1863.22,0.00,-3626.68,0.00,-206.02,-125878.80,-6385.05,867.68,0.00,-79790.21,8090.59,-33969.52,86222.68,10800.24
2024-01-16,44.41,2052.11,0.00,-4838.05,0.00,-2680.95,-18757.63,-89.35,0.00,0.00,-23824.57,208433.27,-9822.97,95784.03,21843.18
2024-01-17,-683.04,1999.05,0.00,-4724.20,0.00,318.23,-6088.84,-5054.80,0.00,0.00,-81869.55,213639.12,-4793.03,96088.34,46165.64
2024-01-18,-3770.74,1946.37,0.00,-3370.07,0.00,2617.35,8593.42,-4287.76,2688.92,0.00,-3237.89,11112.34,-4361.55,75084.79,43695.75
2024-01-19,6994.42,3068.75,0.00,-2699.02,-2443.26,-521.31,3584.35,-1701.73,1083.28,0.00,-209231.33,135351.82,-18562.43,128419.22,20470.66
2024-01-20,1825.82,2868.17,0.00,-1674.69,0.00,5252.80,-6618.60,-1509.10,0.00,0.00,-56760.19,131454.01,-4639.61,111839.87,18981.85
2024-01-21,-2910.18,2716.71,0.00,-2970.92,0.00,3806.74,-40681.27,-7336.85,0.00,0.00,-50226.82,117570.65,-4488.85,38303.70,18039.14
2024-01-22,623.50,2182.82,0.00,-3818.38,0.00,-2375.26,-12423.43,-5.52,0.00,0.00,-43535.63,121239.09,-9129.93,116752.76,34337.25
2024-01-23,-4363.75,1721.04,0.00,-4022.18,0.00,1827.61,-9474.71,-377.37,953.67,0.00,-82354.94,119502.59,-10263.15,109959.86,29106.12
2024-01-24,-10874.36,1742.74,0.00,-4459.61,0.00,3138.16,-23332.88,107.02,346.11,0.00,-42697.67,120420.63,-4371.63,72517.82,31571.54
2024-01-25,-1236.96,1481.16,0.00,-2948.04,0.00,4337.04,-4555.38,0.00,48.15,0.00,-145273.10,4542.56,-4489.64,71914.40,37373.33
2024-01-26,518568.33,1447.95,0.00,-2639.76,0.00,288.83,-5189.51,0.00,60.44,0.00,-19108.40,3848.53,-6246.50,66201.00,48588.45
2024-01-27,-3710.97,1676.82,0.00,-2820.16,0.00,735.68,-11988.48,-1688.44,0.00,0.00,-19708.51,4877.34,-4551.51,63002.64,33093.35
2024-01-28,-9788.07,1471.40,0.00,-2242.87,0.00,4269.06,-25026.65,-1440.88,0.00,0.00,-115816.21,2823.30,-19140.99,70209.09,23800.86
2024-01-29,-1888.81,1491.76,0.00,-3298.85,0.00,-1292.51,-7714.04,-3226.46,0.00,0.00,-176187.35,794.87,-6779.99,62572.34,25602.57
2024-01-30,-9833.97,1436.90,0.00,-1430.60,0.00,5454.67,-6127.85,-3445.95,245.32,0.00,-85874.57,6525.82,-18279.59,70865.33,-29533.09
2024-01-31,1809.06,1398.83,0.00,-1395.65,0.00,3312.33,6667.77,-13223.32,62.85,0.00,-93826.22,7295.35,-13254.17,94226.78,46361.49
2024-02-01,-14877.25,1496.84,0.00,-4913.14,0.00,-154.22,-2325.93,-8855.82,7472.08,0.00,-43303.67,5148.39,-4969.16,71738.04,38413.14
2024-02-02,-4299.01,1658.59,0.00,-2544.65,0.00,5678.35,-1051.53,-1180.68,16494.94,0.00,-14184.81,7381.54,-5780.55,76310.83,12492.36
2024-02-03,-4757.50,1537.39,0.00,-5490.84,0.00,6091.30,-1059.68,0.00,0.00,0.00,-69323.18,6703.02,-8863.70,60886.56,30153.66
2024-02-04,-7935.34,1471.21,0.00,-2414.48,0.00,5235.13,-9426.83,-985.40,0.00,0.00,-67322.32,4527.46,-38806.21,67141.07,34822.13
2024-02-05,-5922.59,1474.09,0.00,-3800.16,0.00,3887.85,2103.94,71.18,0.00,0.00,-54524.79,4478.48,-14247.34,89646.97,32461.13
2024-02-06,-3857.89,1527.26,0.00,-2840.85,0.00,5873.04,-787.14,0.00,246.75,0.00,-91244.29,1399.75,-9777.78,60292.26,-38505.68
2024-02-07,-11642.96,1546.75,0.00,-4158.96,0.00,3161.99,-19.17,-4772.42,65.63,0.00,-167849.11,5793.43,-6085.85,74368.47,26340.85
2024-02-08,-17221.13,1495.02,0.00,-2486.81,0.00,-3046.00,-178.11,0.00,0.00,0.00,-124469.54,2606.13,-10958.14,85410.03,13627.69
2024-02-09,-12806.00,1490.54,0.00,-1960.19,0.00,1805.98,7010.10,27.07,0.00,0.00,-115240.27,70427.85,-58762.45,108706.68,23497.72
2024-02-10,-4619.59,1809.29,0.00,-2900.59,0.00,5577.32,476.21,0.00,0.00,0.00,-17162.39,86395.03,-3602.25,88392.28,29154.88
2024-02-11,-6008.16,1628.39,0.00,-3470.93,0.00,3797.60,-22609.33,0.00,0.00,0.00,-41229.38,100429.72,-2532.41,110237.12,19050.47
2024-02-12,-10145.01,1716.13,0.00,-2389.67,0.00,5233.75,12415.44,-912.76,8915.75,0.00,-93919.10,101895.91,-7550.88,120520.37,32524.07
2024-02-13,-10140.64,1766.92,0.00,-1906.43,0.00,3288.81,-580.78,-2155.04,0.00,0.00,-141423.25,95195.87,-3972.90,94713.96,23083.59
2024-02-14,-20075.62,1620.52,0.00,-1463.11,0.00,5723.37,-8520.06,0.00,113.53,0.00,-538991.38,97424.33,-5225.22,105035.17,-53940.96
2024-02-15,-3179.54,1543.63,0.00,-3558.43,0.00,6078.93,-1406.01,-7989.90,0.00,0.00,-38602.13,97376.55,-5424.53,118766.76,-10270.68
2024-02-16,-51989.47,1716.35,0.00,-2201.87,0.00,5077.40,-6160.25,-17325.80,1074.68,0.00,-75745.18,82277.15,-7352.77,166534.92,9546.42
2024-02-17,-1332.82,1634.15,0.00,-638.97,0.00,-12617.97,-12621.21,-12904.84,0.00,0.00,-56967.31,84449.51,-6320.33,106677.56,18200.14
2024-02-18,1033.79,1519.39,0.00,-1742.48,0.00,3381.86,-3059.67,0.00,0.00,0.00,-109938.59,94211.74,-11551.67,106150.04,20821.66
2024-02-19,657346.28,1803.36,0.00,-4801.48,0.00,4186.64,-2018.20,-360.56,6546.28,0.00,-274336.14,10618.58,-6509.44,102993.21,4353.15
2024-02-20,-25344.67,1691.91,0.00,-4940.23,0.00,-9189.96,8625.08,-7469.05,-92.08,0.00,-35411.69,5715.60,-4090.05,117764.76,13687.89
2024-02-21,-14438.24,1591.32,0.00,-1896.37,0.00,-5974.93,6891.62,-0.31,1735.75,0.00,-67823.57,8306.31,-14833.38,100928.69,-41789.77
2024-02-22,-7872.21,1684.95,0.00,-1685.82,0.00,5104.13,-10955.66,-317.60,0.00,0.00,-28254.02,106890.03,-6243.57,96878.53,31787.55
2024-02-23,-8928.96,1683.28,0.00,-1482.23,0.00,6143.69,-10713.15,-867.52,0.00,0.00,-42706.01,143814.32,-1401.21,108568.85,19054.03
2024-02-24,-16467.44,1759.85,0.00,-921.68,0.00,5046.19,-9265.96,-1797.92,0.00,0.00,-112893.19,144806.83,-24729.95,100658.35,37108.84
2024-02-25,-16724.19,1808.93,0.00,-1576.19,0.00,1752.71,-26.20,0.00,0.00,0.00,-72167.41,144351.35,-4951.01,93469.95,13701.35
2024-02-26,-12731.22,2053.03,0.00,-2316.95,0.00,8695.72,-425.13,-11480.92,2723.84,0.00,-171433.44,110568.59,-7321.22,101809.24,-45895.15
2024-02-27,-16505.64,1975.04,0.00,-3186.72,0.00,636.16,-131.59,-4582.31,0.00,0.00,-270014.19,118728.57,-17286.31,136398.55,14047.61
2024-02-28,-9701.89,2206.25,0.00,-22333.32,0.00,13898.79,0.00,-1.00,5227.25,0.00,-99711.14,141575.92,-66883.36,133110.42,-53427.42
2024-02-29,-42680.34,2146.61,0.00,-2606.15,0.00,3147.50,-16734.41,24.71,421.49,0.00,562.12,15620.34,-18579.22,2043126.20,-252567.89
2024-03-01,-8590.83,1732.26,0.00,-4220.08,0.00,8218.64,4491.26,18.98,12844.54,0.00,-98240.84,14394.93,-5156.98,140558.38,-50606.00
2024-03-02,-10136.69,1821.62,0.00,-5136.88,0.00,7368.31,132.29,0.00,0.00,0.00,-32675.14,7141.30,-31840.83,171839.08,-46556.98
2024-03-03,-7540.63,1773.59,0.00,-2780.99,0.00,4246.56,-2413.59,-18749.63,0.00,0.00,-74119.39,13303.73,-10940.01,177420.38,54639.27
2024-03-04,221.25,1776.18,0.00,-2181.13,0.00,-762.82,38.52,-56.63,1046.09,0.00,-120229.04,12303.91,-9835.99,194853.64,63904.70
2024-03-05,-6527.06,1812.67,0.00,-2170.13,0.00,-40035.45,10921.62,146.13,221.08,0.00,-91360.98,17526.67,-9503.87,187693.53,32056.09
2024-03-06,-4936.44,2208.57,0.00,-5091.64,0.00,370.09,-31220.83,-6963.79,0.00,0.00,-111395.01,17081.68,-8113.29,147242.28,69043.34
2024-03-07,-8437.74,2086.18,0.00,-3699.50,0.00,6079.09,35.85,-18960.07,0.00,0.00,-11864.58,13404.95,-6235.76,166193.25,28516.81
2024-03-08,-13889.18,2208.42,0.00,-3965.83,0.00,5744.62,-2937.99,345.09,0.00,0.00,-93842.02,100427.73,-15086.16,206906.63,28621.85
2024-03-09,-4372.76,2037.66,0.00,-2489.39,0.00,7211.68,-10767.68,-15422.32,0.00,0.00,-90698.02,136363.10,-9207.42,104950.39,25385.77
