Date,Synthetix,dYdX,GMX,Gains_Network,ApolloX,MUX,Lyra,Perpetual_Protocol,Solv Protocol ($),Vertex ($),Opyn ($),Level Finance ($),IPOR Protocol ($),HMX ($),Premia,Deri_Protocol,Hegic ($),Pika Protocol ($),Mummy Finance ($),Holdstation ($)
3/12/2024,866250972.4,404098085.9,462165034.5,38046913.59,31644856.83,86690519.52,403084.61,7888655.05,114625112.5,79974611.26,16012089.37,15016927.3,7776727.1,33876500.56,1013532.76,382540.76,12869865.97,592535.25,2157907.69,15197484.23
3/13/2024,914463036,411295043.2,459661516.1,38044322.79,31993007.44,83916475.54,403055.77,7773664.67,109872402.1,83044976.79,16126270.61,15215467,7799851.36,33876500.56,1026014.12,378595.17,13018471.02,591435.54,2204197.98,15068437.88
3/14/2024,988664053.8,422055807.9,442947934.5,37933351.68,32157330.38,79764987.16,401969.4,7756205.76,110793722,79899829.7,15597913.67,14885871.24,7594384.64,33876500.56,995842.08,385762.88,12771139.24,591005.91,2240432.15,15084661.32
3/15/2024,948262097.1,405250100.5,427594664.9,38377885.98,31697641.73,77633014.46,401915.44,7692217.1,109497989.7,77779170.96,14766854.4,14617871.13,7440401.38,33876500.56,965279.05,384916.84,12589566.79,590928.07,2242745.02,15127182.98
3/16/2024,872232820.3,406017714.3,417045680.1,38677550.71,31523590.3,74936551.5,401944.79,7616522.22,105171156.7,80373832.68,13900569.75,14063815.14,7285253.17,33876500.56,913575.31,378018.45,11865859.78,590849.99,2187462.51,15146304.71
3/17/2024,812423081.7,403571364.8,418734721.3,37888846.58,31660919.8,75463065.77,401876.77,7555105.29,102171349.2,80839573.41,14382920.31,14434147.57,7052616.27,33876500.56,938834.07,374720.54,12292868.87,590372.04,2300779.05,14973131.02
3/18/2024,824728555.2,403550551.2,410611936.9,37815113.36,31614170.16,73991069.37,401750.71,7456109.43,104071721.5,79183495.42,13598324.18,14155969.54,6995715.25,33876500.56,914760.28,372528.9,11924695.6,590117.39,2360164.93,15022743.99
3/19/2024,800820881,386365529.5,396014796.1,38331866.44,31737975.99,69424317.24,401313.08,7322469.08,103514160.5,72846028.93,12200117.92,13409697.04,6757865.58,33876500.56,847149.83,372248.01,11029992.56,588732.06,2383120.89,15122149.84
3/20/2024,731516700.5,387524434.2,409355698.7,37472682.51,32123407.17,73525093.31,401186.6,7268804.11,111180338.7,79798764.59,13253653.51,14204355.49,6908447.37,33876500.56,908935.38,375097.35,12317075.97,588398.99,2524037.01,15106354.65
3/21/2024,826708688.2,385789357.3,409902222.6,38046253.28,31880324.85,69902431.04,400964.58,7226950.25,117491941.6,80184876.5,13170525.72,13990306.69,6875396.81,33876500.56,901885.41,373412.18,12167637.42,588197.88,2511811.73,14970415.27
3/22/2024,898394341.4,382079970.7,407402864,38785971.64,31506633,68406373.3,399960.79,7367187.65,114799099.9,77691620.19,12493114.38,13665372.6,6780973.58,33876500.56,869829.69,372455.8,11721485.94,588077.3,2588241.64,14971471.87
3/23/2024,871802174.5,376421190.9,406931660.4,38478257.59,31594219.05,68198895.68,399937.37,7358858.87,109130021.6,78198525.81,12562407.49,13684538.66,6783666.97,33876500.56,867412.56,373800.34,11697993.84,587787.18,2597454.06,14995486.81
3/24/2024,897338407.4,376865767.3,407687800.6,38564837.99,31996908.98,70097076.84,398721.92,7411100.3,110431056.9,79838898.81,12982974.73,13987801.84,6786879.6,33876500.56,894242.56,370058.6,11990610.86,583388.36,2773592.57,15011001.6
3/25/2024,915924294.9,386978249.7,412126879.4,38676910.65,32352251.43,70383378.62,398813.02,7456027.35,112857908.8,83934951.43,13406392.83,14301301.32,6865320.7,33876500.56,925936.39,371847.99,12355226.96,582228.53,2867815.96,14815303.79
3/26/2024,1008594198,388870542.7,411136651.8,38458782.89,32385812.82,67715870,398826.72,7408246.66,113440398.5,83916495.87,13354922.46,14262092.36,6529823.5,33876500.56,922543.07,372216.77,12264904.56,582200.73,2752829.06,14616863.25
3/27/2024,977631371.6,392031468.8,398791603,37343905.4,31933616.71,69209434.13,398500.57,7374836.52,113269218.6,83661528.16,13069391.56,14098777.63,6355278.9,33876500.56,900269.05,372567.19,11964898.75,581777.02,2756790.75,14618844.03
3/28/2024,963942765.5,395116263.3,399192656.7,37181809.52,32059410.17,67538414.49,398476.76,7244928.59,112219699.9,84823585.72,13323032.66,14180561.22,6379299.13,33876500.56,914410.28,371936.77,12039365.92,581595.32,2800737.78,14646404.36
3/29/2024,1020373481,392477137.8,398149278.2,36019751.03,31559210.51,67437585.65,398443.19,7252728.94,113821804.7,86004509.35,13141965.04,14073610.14,6343005.52,33876500.56,902823.96,374014.99,11851495.43,581245.67,2757744.87,14458514.85
3/30/2024,963301200.9,392843985.7,393437776.8,35886319.35,31897952.32,67304534.34,396964.43,7236029.52,113417362.8,85858152.65,13118902.33,14026536.6,6341644.49,33876500.56,899946.28,373930.57,11830855.76,581165.05,2739575.43,14469567.65
3/31/2024,919546985.6,396053514.8,393140858,34102320.22,32208349.94,68896497.73,396231.96,7266636.45,113073729.7,87581904.97,13615704.66,14273917.76,6394556.6,33876500.56,928659.21,374568.08,11511751.98,575422.23,2792170.03,14464080.25
4/1/2024,939704685.5,395032136.6,384300212.4,31645064.65,32199411.29,67106454.47,396081.24,7238699.85,114575151.3,87171186.14,13140545.4,13996594,6331307.49,33876500.56,896514.81,375003.16,10441866.27,570289.64,2831419.91,14532506.48
