Date,dYdX ($),Synthetix ($),GMX ($),Gains Network ($),Level Finance ($),Vertex ($),Perpetual Protocol ($),MUX ($),Hegic ($),ApolloX ($),Cap ($),SynFutures ($),HMX ($),Mummy Finance ($),Holdstation ($),Pendle ($),Pika Protocol ($),Solv Protocol ($),Thales ($),Metavault.Trade ($)
11/3/2021,1699591.13,66472.7,30746.88,2402.21,,,,,,,,2389.19,,,,,,5.91,,
11/4/2021,1340093.57,21544,55990.53,3300.18,,,,,,,,3808.19,,,,,,1.21,,
11/5/2021,1201353.06,18659.8,27216.71,1904.09,,,,,,,,3888.03,,,,,,0,,
11/6/2021,1176100.37,2151.73,55855.62,2837.46,,,,,,,,4699.23,,,,,,0,,
11/7/2021,1167753.99,7895.15,39363.79,1231.66,,,,,,,,4413.48,,,,,,1.35,,
11/8/2021,2125612.1,14240.16,61831.37,2720.93,,,,,,,,5328.01,,,,,,450.78,,
11/9/2021,1949747.8,14549.64,23435.24,3081.84,,,,,,,,4246.63,,,,,,149.07,,
11/10/2021,2929699.63,204286.65,59114.56,3964.34,,,,,,,,4102.04,,,,,,117.01,,
11/11/2021,1384153.57,87757.09,21990.89,3467.62,,,,,,,,4847.41,,,,,,24.83,,
11/12/2021,1804704.89,29415.03,100842.5,2343.32,,,,,,,,4237.82,,,,,,19.77,,
11/13/2021,835723.44,41553.57,12022.42,1446.02,,,,,,,,4227.3,,,,,,0.53,,
11/14/2021,946300.85,27466.39,48354.74,1356.03,,,,,,,,5155.73,,,,,,4.03,,
11/15/2021,1564698.8,20401.43,40766.73,4141.61,,,,,,,,4609.3,,,,,,3.01,,
11/16/2021,3119763.09,60894.83,98737.34,4043.91,,,,,,,,3863.16,,,,,,45.44,,
11/17/2021,2158937.38,113013.66,24559.01,2333.39,,,,,,,4.29,4189.58,,,,,,2.59,,
11/18/2021,2171684.22,42889.18,51579.97,2921.19,,,,,,,2209.41,3747.57,,,,,,0.05,,
11/19/2021,1378475.73,53830.93,15400.69,2846.61,,,,,,,2279.83,3536.18,,,,,,0.17,,
11/20/2021,1015996.95,18861.24,26737.5,2570.69,,,,,,,2607.79,4582.53,,,,,,345.84,,
11/21/2021,1396544.16,117296.99,13300.31,1681.27,,,,,,,381.17,4261.49,,,,,,2402.51,,
11/22/2021,3408105.78,156343.86,24442.91,1842.23,,,,,,,1715.21,4905.86,,,,,,3082.26,,
11/23/2021,5421638.84,55665.29,30111.51,1775.49,,,,,,,2052.85,4827.29,,,,,,172.56,,
11/24/2021,1608105.32,58106.2,34439.05,1927.44,,,,,,,2035.52,6265.68,,,,,,170.21,,
11/25/2021,1429951.48,94448.55,42834.84,1967.92,,,71734.5,,,,2535.99,7604.18,,,,,,99.95,,
11/26/2021,2757139.15,20976.05,70249.74,2281.84,,,132830.24,,,,11373.75,5782,,,,,,102.03,,
11/27/2021,999592.05,14010.69,26509.62,1292.68,,,79986.55,,,,9500.68,4058.1,,,,,,157.87,,
11/28/2021,1310740.64,25006.97,28536.8,1552.93,,,100584.5,,,,5269.41,5366.27,,,,,,171.19,,
11/29/2021,958163.72,49771.26,37805.48,1434.14,,,53183.47,,,,2931.68,5502.84,,,,,,133.34,,
11/30/2021,2018250.3,23572.17,45155,2893.79,,,93446.13,,,,10397.14,3575.38,,,,,,52.56,,
12/1/2021,1554796.82,75240.82,45648.7,3438.31,,,79520.4,,,,3347.04,2850.14,,,,,,179.95,,
12/2/2021,1552465.56,16414.36,53065.14,3315.5,,,61026.51,,,,2970.21,6345.15,,,,,,21.01,,
12/3/2021,2034874.6,329008.01,84673.53,7168.59,,,91862.23,,,,7580,6243.77,,,,,,57.98,,
12/4/2021,2577381.71,26985.16,99560.68,7201.15,,,201113.81,,,,27790.26,8536.21,,,,,,32.24,,
12/5/2021,1231010.67,23734.48,21798.04,6742.88,,,126751.58,,,,7358.39,6825.56,,,,,,66.3,,
12/6/2021,1682681.93,75316.92,27586.45,6267.47,,,148063.67,,,,9115.73,7182.41,,,,,,207.42,,
12/7/2021,604378.47,51042.4,19945.15,6612.76,,,88728.84,,,,3290.47,6683.33,,,,,,25.78,,
12/8/2021,762896.29,85950.03,38228.32,3154.16,,,103685.59,,,,2220.87,7034.49,,,,,,136.74,,
12/9/2021,1076900.14,8006.89,27565.4,6806.29,,,113101.48,,,,4131.38,7268.62,,,,,,51.48,,
12/10/2021,1213836.39,92229.24,26629.84,6762,,,100805.13,,,,17052.87,6283.62,,,,,,141.93,,
12/11/2021,834496.95,74664.64,17787.58,3950.87,,,70131.36,,,,5373.47,5212.65,,,,,,95.66,,
12/12/2021,504704.41,23281.05,25077.09,4049.46,,,37551.55,,,,1339.87,5785.05,,,,,,36.48,,
12/13/2021,1403605.17,102596.7,50471.37,4964.8,,,99617.77,,,,12237.57,7684.9,,,,,,2886.76,,
12/14/2021,865326.91,114447.76,28146.3,4029.83,,,86297.42,,,,6734.17,8376.9,,,,,,1034.77,,
12/15/2021,1377599.02,12622.53,45379.69,3938.45,,,90937.56,,,,7485.96,5341.82,,,,,,949.4,,
12/16/2021,945706.3,17396.16,27296.42,3757.34,,,57988.8,,,,2380.33,7226.04,,,,,,836.78,,
12/17/2021,1271115.41,58740.39,36996.71,5842.85,,,98579.13,,,,11008.64,5242.9,,,,,,651.45,,
12/18/2021,703228.84,18309.58,23514.31,4782.2,,,71012.54,,,,7550.13,5767.33,,,,,,754.87,,
12/19/2021,794048.15,16190.42,22394.41,4420.41,,,46466.8,,,,4838.66,4521.06,,,,,,265.47,,
12/20/2021,1569116.9,24052.1,33937.25,3727.65,,,71167.42,,,,16195.01,7050.4,,,,,,3883.28,,
12/21/2021,1246176.26,16185.01,17701.83,12033.7,,,51664.89,,,,8797.1,7927.39,,,,,,1928.24,,
12/22/2021,715725,16218.47,21792.39,16487.61,,,69434.59,,,,6085.19,6616.07,,,,,,1678.23,,
12/23/2021,820650.24,23983.9,44907.18,13639.35,,,76460.93,,,,18934.74,7066.12,,,,,,1382.1,,
12/24/2021,728434.54,30701.2,18378.78,11475.29,,,58558.12,,,,2132.89,5819.89,,,,,,139.86,,
12/25/2021,596752.42,3401.32,12270.79,4996.85,,,39896.14,,,,3343.82,6546.62,,,,,,631.17,,
12/26/2021,594708.97,26984.86,14152.25,8099.88,,,44219.45,,,,2376.94,5572.11,,,,,,1658.92,,
12/27/2021,661374.48,13823.08,20485.21,7952.68,,,51197.71,,,,906.56,6016.8,,,,,,1271.52,,
12/28/2021,1175299.81,13617.33,59046.15,6355.61,,,99858.27,,,,10445.6,7317.54,,,,,,1663.94,,
12/29/2021,1180594.18,73589.21,49702.64,7099.65,,,83602.26,,,,4446.44,5547.4,,,,,,1539.79,,
12/30/2021,735237.87,69902,18052.56,4738.37,,,63609.77,,,,838.12,4747.59,,,,,,44.71,,
12/31/2021,946800.34,22710.31,30284.73,10120.68,,,66972.86,,,,1684.5,3199.4,,,,,,40.82,,
1/1/2022,650478.65,4258.12,20797,2293.81,,,43129.78,,,,156.68,2842.98,,,,,,8.02,,
1/2/2022,662035.72,2110.19,17769.22,7257.65,,,46998.54,,,,41.8,3406.91,,,,,,2244.58,,
1/3/2022,664818.48,47650.53,80389.22,9433.94,,,74908.43,,,,2425.11,2870.66,,,,,,921.48,,
1/4/2022,878223,17271.94,61903.16,5210.29,,,72783.45,,,,305.73,1491.48,,,,,,3948.88,,
1/5/2022,1357673.89,50748.68,159259.15,3711.14,,,118731.62,,,,17323.48,1040.41,,,,,,3720.73,,
1/6/2022,1120344.41,86143.43,96363.24,4537.39,,,107764.36,,,,5896.95,2111.61,,,,,,1920.51,,
1/7/2022,1409895.29,40470.04,124028,10704.21,,,143508.03,,,,16915.26,4149.07,,,,,,1580.98,,
1/8/2022,815866.44,27930.86,82717.73,8422.2,,,94532.99,,,,12084.37,4362.99,,,,,,5097.37,,
1/9/2022,585728.73,13652.39,51700.29,5737.64,,,61976.7,,,,116.17,3132.78,,,,,,2036.04,,
1/10/2022,987662.02,15917.05,122415.53,10742.58,,,104713.66,,,,7198.08,5034.99,,,,,,3694.41,4,
1/11/2022,601605.81,49229.5,122343.67,11874.82,,,57736.04,,,,23.36,4885.59,,,,,,1979.19,265.49,
1/12/2022,538072.39,58377.39,98952.74,12107.39,,,51562.71,,,,56.2,4354.4,,,,,,3274.16,209.47,
1/13/2022,753505.74,29533.39,78035.12,16979.33,,,75372.13,,,,173.52,6533.59,,,,,,2472.9,369.56,
1/14/2022,628420.81,33652.34,86408.88,21274.34,,,65051.82,,,,400.96,4387.72,,,,,,1429.08,448.19,
1/15/2022,293211.7,5192.34,80894.32,11418.26,,,39646.69,,,,1062.5,3981.69,,,,,,3168.39,314.49,
1/16/2022,317202.7,4596.99,70474.92,7479.39,,,38141.85,,,,112.86,3357.86,,,,,,2764.89,21.14,
1/17/2022,1290045.89,61521.68,151376.2,17348.04,,,53404.42,,,,1831.93,4775.98,,,,,,2322.94,384.09,
1/18/2022,2207580.67,18338.65,127101.39,18443.33,,,67655.64,,,,779.41,5368.21,,,,,,2442.41,21.14,
1/19/2022,351438.3,18971.88,82158.42,16395.08,,,58476.9,,,,208.08,2921.03,,,,,,1166.59,49.23,
1/20/2022,384205.34,19048.81,137110.34,17831.02,,,57196.51,,,,8635.17,4502.26,,,,,,1923.62,295.37,
1/21/2022,1029340.19,127633.43,256992.93,12304.97,,,178486.7,,,,23270.65,3551.89,,,,,,198.96,186,
1/22/2022,848511.38,48950.1,182908.23,18462.18,,,259576.69,,,,26209.2,4574.16,,,,,2.35,22.21,103.01,
1/23/2022,434322.9,22547.19,96269.22,14148.44,,,129205.88,,,,4520.2,4739.07,,,,,0,2586.16,12.19,
1/24/2022,766635.08,56406.93,193735.66,30111.45,,,198108.71,,,,26783.49,5585.97,,,,,0,1114.9,93.11,
1/25/2022,339091.47,17527.5,138141.03,7083.22,,,90465.85,,,,12245.31,4330.84,,,,,59.42,861.71,60.65,
1/26/2022,539437.34,125339.55,144083.5,20058.97,,,119200.79,,,,8868.88,2854.89,,,,,363.06,1814.24,0,
1/27/2022,459297.03,44323.94,77396.18,8116.63,,,99469.91,,,,6119.74,2855.31,,,,,233.86,1757.15,76.65,
1/28/2022,319799.56,84588.16,88262.02,11951.84,,,80808.47,,,,6962.27,3028.38,,,,,314.43,2714.87,57.59,
1/29/2022,224155.01,103171.97,66347.71,15738.18,,,47354.42,,,,1026.84,4022.65,,,,,376.98,1633.4,77.17,
1/30/2022,166097.31,8387.05,41318.51,7619.64,,,49662.36,,,,1179.51,3914.01,,,,,241.67,3356.61,15.55,
1/31/2022,282086.73,136403.78,89881.62,20819.41,,,65827.5,,,,1946.5,3707.65,,,,,481.85,776.36,55.26,
2/1/2022,280078.09,88986.67,113883.53,19577.37,,,59302.31,,,,810.62,3368.82,,,,,479.13,1353.78,282.67,
2/2/2022,307591.7,19789.94,126252.33,16044.11,,,61846.93,,,,2477.37,4297.83,,,,,622.59,516.47,189.81,
2/3/2022,265427.56,17163.38,56871.78,22663.13,,,60189.01,,,,1917.24,4394.54,,,,,323,823.42,95.12,
2/4/2022,406956.28,71620.07,110464.49,13623.99,,,56357.4,,,,4888.37,4494.24,,,,,987.39,816.16,263.98,
2/5/2022,261499.25,77403.53,76320.28,16378.56,,,48724.56,,,,1221.12,4000.05,,,,,830.48,1499.17,174.92,
2/6/2022,197842.67,15013,37692.41,13728.4,,,38550.92,,,,672.93,2907.92,,,,,373.67,466.47,683.03,
2/7/2022,440221.86,93533.76,128776.32,15448.9,,,55170.87,,,,1019.12,3569.22,,,,,832.72,600.61,180.49,
2/8/2022,655633.89,35361.37,90981.6,11490.2,,,80932.54,,,,654.73,4425.1,,,,,880.35,5823.68,471.04,
2/9/2022,486607.19,34466.8,60828.89,9271.26,,,41810.08,,,,5684.45,3826.04,,,,,847.71,2559.5,26.76,
2/10/2022,769811.23,46508.69,130185.75,18063.71,,,74116.85,,,,81.73,4005.85,,,,,1166.44,2353.28,38.66,
2/11/2022,917773.84,66894.33,116568.84,9757.73,,,73855.54,,,,30.64,4538.16,,,,,1404.6,2392.94,59.41,
2/12/2022,537799.25,56887.02,65711.55,6886.21,,,52108.75,,,,0,3183.09,,,,,1501.99,2308.94,56.55,
2/13/2022,770395.42,8565.74,59735.15,5094.08,,,36129.96,,,,0,3389.22,,,,,246.22,1931.45,38.15,
2/14/2022,1134286.87,36449.64,61141.17,6716.42,,,44011.53,,,,0,3701.42,,,,,820.58,1987.76,75.67,
2/15/2022,3395609.58,83427.95,44888.82,9941.45,,,41473.76,,,,0,3146.42,,,,,392.14,2254.76,198.65,
2/16/2022,418373.59,27777.48,42080.76,10970.07,,,43569.3,,,,0,3756.72,,,,,721.37,1547.58,98.28,
2/17/2022,617147.42,42712.83,28572.22,8100.16,,,65887.94,,,,0.03,3050.78,,,,,1552.84,16717.41,39.68,
2/18/2022,473434.22,62897.71,24528.52,6031.73,,,57668.34,,,,0,3863.56,,,,,979.72,5158.22,58.35,
2/19/2022,235821.8,19947.96,24587,3186.07,,,33980.15,,,,0,4034.08,,,,,558.22,5679.82,26.38,
