Date,dYdX ($),GMX ($),Deri Protocol ($),Synthetix ($),Vertex ($),Perpetual Protocol ($),Gains Network ($),Kwenta ($),MUX ($),ApolloX ($),Voltz ($),SynFutures ($),Level Finance ($),HMX ($),Holdstation ($),Pendle ($),Cap ($),Polynomial Protocol ($),IPOR Protocol ($),Mummy Finance ($)
2/24/2024,245833039.5,152958822.6,0,35557679.36,318182309.4,7331883.31,52474320.11,33193226.41,224180753.7,211444102.7,0,3704526.98,12153970.28,33490312.6,69714163.19,91495757.96,448120.41,1021041.24,569214.04,248395.7
2/25/2024,384700332.2,450713277.8,16.52,73367751.9,471738602.1,15155979.71,52979062.23,71530413.37,616785614.2,243681421.4,0,4736112.23,31787691.22,51928175.08,65798033.56,77547347.51,1342284.9,1187022.99,34833.01,145482.5
2/26/2024,573500669.9,444788966.4,0,244240807,1032527638,19572210.41,213899141.9,241598481.1,322601646,243727688.7,0,6260657.19,6479431.76,50999424.56,91738171.17,89892805.14,667860.64,1478924.37,0,438178.23
2/27/2024,697488407.3,552669136.6,0,134127015.8,939202169.3,29021739.71,265798875.4,123973584.1,377727092.9,278347710.3,0,7049789.3,11590050.88,45948517.89,89994921.49,60658908.78,2810039.99,3308017,18084.81,307931.98
2/28/2024,1470228676,907649766.1,0,442536020.9,795643212.5,46042775.58,240972796.8,433515095.7,666849335.3,838740393.3,0,3982988.35,30299697.69,58720328.97,84766021.59,97433641.91,3356924.83,3001535.14,1784064.9,1908519.01
2/29/2024,970394434.9,684293179.9,0,466763656.7,473756109.4,19786778.31,162749349.8,459888817.3,593475026,1717915958,0,1319877.73,1962295.59,103266446.3,83267746.11,159422800.4,3749268.83,1503329.25,3337904.88,28428.01
3/1/2024,455780983,224859335.6,0,182865232.9,230146998.7,11892383.99,81858602.93,178820796.3,76182428.84,242884578,0,567888.74,606287.81,148071267.5,11027977.35,121359942.5,710902.15,2076804.1,0,443786.1
3/2/2024,274243616.2,134724704.4,3548.25,138384383.5,152693249.3,9184439.3,47989589.55,131402017.5,129500210.8,100734286.5,0,541296.22,23099897.77,143041355,7352485.5,145760284.7,858774.21,3515786.42,0,444889.75
3/3/2024,402858980.4,179584788,0,120048078.1,326713091.1,13620923.67,59444066.49,112993097.6,94418530.8,131309161.3,0,606991.85,345082.95,130206568.6,8192026.08,101370771.2,327206.11,2427786.75,120797.38,970602.89
3/4/2024,882075057.1,667195992.9,7935.24,303971703.8,709592381.9,23535150.04,218088368.3,298838242.9,283692762.8,222414959,0,776661.48,4305136.92,225415829.8,77334671.58,96870570.03,5039666.37,2677487.06,0,570214.08
3/5/2024,2259903994,1239034380,4594.67,575220420.7,738641202,19177360.18,225173793.3,556287288.6,901846691.3,297759098.7,0,0,13097360.34,296278852.1,69861592.63,112938950.9,8513147.58,3768014.85,50,3815039.56
3/6/2024,991664092.8,627948750.8,0,263508831.8,316811487.7,9872798.93,157511742.4,243155628.7,336976623.9,248162423,0,0,12336231.39,115029331.2,71057713.66,118698313.2,2966528.78,2649510.24,0,3492449.99
3/7/2024,650631322.3,308986143,117.86,212980830.7,322790553.8,6663702.98,173833249.2,202482120.2,233008666,186258222,0,0,824850.6,135844811.7,78631625.24,97505018.41,3991029.09,2194525.44,1964823.64,1267268.59
3/8/2024,758218343.4,466027730,0,344517498.4,284936495.2,11808198.74,151928721.6,340878159.9,122427982.1,865193372.6,0,0,2034959.69,228138148.2,91288257.37,60268243.15,1106711.81,781536.02,24411.94,1545402.52
3/9/2024,186003910.2,150693674.6,640.79,107485895.7,121993170,3825490.98,37048697.72,105890031.4,24709186.99,690970266,0,0,1488293.31,32903745.15,62875273.2,54142069.78,146766.15,303729.28,0,364744.24
3/10/2024,390331950.9,345678357.8,0,167013272.9,200065415,6929130.88,73236688.77,163803324.6,97286366.5,645073307.2,0,0,5531777.8,164987539.9,59117437.58,60435096.57,398674.37,2085621.45,1479.94,518936.91
3/11/2024,963101280.9,644714848.6,5556.54,299750860.2,311338373,9058084.37,99646946.39,297429959.2,152987243.2,325923017.5,0,0,246460.26,200452648.2,73297098.67,62137248.94,1454244.11,628469.32,11544.73,2227810.74
3/12/2024,900495233.7,366621959.7,0,263942236.3,349915050.9,8996128.77,151682918.9,258669778.7,308615243.6,363004049.8,0,0,31118503.49,670477527.9,83074547.55,156405760.2,970541.11,1924332.27,14844574.84,1320821.6
3/13/2024,588926057.2,241020174.2,4137.59,134462641.3,404176381.3,7015603.01,89497175.85,128790692,117843192.2,640446611.9,0,0,7306964.53,250767852,70993293.16,106547664.9,1232493.79,1346309.29,5082423.29,502387.18
3/14/2024,1004913526,369104624.1,0,257415288.9,488928690.4,9951773.95,112372084.9,251587823.5,230543710.4,357117236.5,0,0,12441497,327740662.1,66926900.42,118131926.7,2067382.36,1669605.2,0,2203530.84
3/15/2024,1353421201,633256261.9,0,240178630.3,564278481.8,20772942.42,106378449.8,230546881.2,147420340.3,629551113.6,0,0,11264725,454414474.2,82776815.52,121788033.7,1397189.21,767447.89,25,4125371.26
3/16/2024,745954131.1,215050619.2,0,129401324.8,403528023.4,12838553.53,54965875.53,128468456.9,48438785.34,275476795.9,0,0,401077.23,104016676.1,52987202.99,144791346.6,360330.2,320689.19,0,1638688.69
3/17/2024,565625224.7,230775766.7,0,104029514.7,306319168.3,8345159.94,37007495.76,100698412.3,43151309,212205103.3,0,0,422339.6,150986549.6,79393404.94,181256372.9,956090.25,603562.59,7024.68,1130889.32
3/18/2024,542480822.8,249980118.1,319.7,98921478.22,361288999.9,8392989.63,68128871.92,95881758.67,195516134,501157131.3,0,0,20472958.9,233816908.1,85665285.81,234723454.5,160097.8,739318.55,1402.21,740279.16
3/19/2024,1122721811,596679176.6,484.34,167329229.2,516066785.6,15210125.68,260810418,162300748.1,100288407.1,798243873.5,0,0,4416379.51,310346593.3,60489764.88,208024444.2,389394.52,1833007.07,1273.26,3856506.33
3/20/2024,1125142416,580741034.1,0,242574655.6,554930534.5,14421436.61,132417876,230582490.9,247153862.3,452362050.3,0,0,3599719.62,260238063.8,72604340.56,273213808.2,480483.82,5131156.19,650664.45,4791392.37
3/21/2024,566109223.3,253795357.1,0,97940749.65,456399664.5,7588814.26,130848460.8,95004856.07,262484154.3,217354061.1,0,0,27183449.63,150105645.2,79245561.73,243165190.5,318523.65,505835.72,17341.18,1425975.89
3/22/2024,563394168.8,342281362.9,0,85638608.37,497592028.1,9806437.55,66355754.91,81152096.42,253086506.7,504003955.5,0,0,19124736.48,158449582.8,93418729.14,205568742.1,722173.64,2239690.17,8140953.46,1528311.49
3/23/2024,308299338,180682441.7,0,52788001.79,315712587.1,6018382.19,24337377.27,51346626.72,133303998.5,269939550.2,0,0,7121925.12,127617472.8,70693270.11,296363141.4,262335.86,969234.86,0,538878.78
3/24/2024,248774790.1,181996939.1,0,72001234.2,316745511.5,4962499.12,20143464.94,68070267.86,22906414.65,272998558.7,0,0,1360595.93,197280500.2,77953374.68,183531919.5,670234.62,617637.67,0,918042.31
3/25/2024,499414039,258952573,0,137894383.6,402815881.8,5033555.02,134958008,130071955.5,368390452.8,866687231.4,0,0,12244502.89,340794300.4,111160796.6,296983581.8,612895.78,757928.08,3593226.29,612705.41
3/26/2024,413248322.4,248126643.1,0,103821446.4,380052965.3,4575608.93,274900182.9,98073441.93,542897827.7,378609515.7,0,0,41208814.16,288572680.7,114268071.9,286031628.3,1329453.27,1064064.84,0,898292.07
3/27/2024,468553765.9,312165002.7,0,114804975.5,442169203.4,5625962.46,118520113.5,111285165.7,56658269.49,277235050.5,0,0,3285811.38,201530355.2,114964081.5,256944424.4,2675396.82,816603.02,1556.4,1300354.91
3/28/2024,352839973.7,182181399.6,0,56626895.81,310789373.4,3768386.11,156942291.3,51533664.68,203325374,205123190.9,0,0,74963915.6,322402585.7,117644582.3,203034222.5,1076051.55,2603825.18,9301.86,1108464.1
3/29/2024,247153157.2,156862277,0,45075881.62,279130496.1,2564420.51,50057912.78,43606277.39,82604930.13,283929199,0,0,34693989.08,176524590.6,105741384.6,215612402.9,923300.87,1167011.06,0,558845.37
3/30/2024,189445411.9,84963874.19,0,30829520.02,244014305.6,1530320.05,15585991.83,29486736.28,6530250.87,255619967.2,0,0,499586.85,75757622.93,85024466.24,167810190.8,686673.53,669726.03,0,553997.85
3/31/2024,286717608.5,119114353.6,0,71684573.76,259444503.1,1772075.09,15647993.88,68158534.99,30329751.4,544278184.6,0,0,441903.14,100168556,91730262.38,152524325.2,2483046.55,149394.69,0,311513.78
4/1/2024,455634807.6,231285742.1,0,124191091.9,482168713.5,4293002.1,92568185.95,119002168.5,84363996.77,1172680804,0,0,1332077.15,348701084.4,129139734.4,232135112.2,956708.56,1472506.17,0,730521.79
