Date,dYdX ($),GMX ($),Synthetix ($),SynFutures ($),Perpetual Protocol ($),Lyra ($),Gains Network ($),MUX ($),Level Finance ($),Kwenta ($),Vertex ($),Premia ($),ApolloX ($),Hegic ($),HMX ($),Holdstation ($),Cap ($),Mummy Finance ($),Dopex ($),Metavault.Trade ($)
11/28/2022,142003.45,1166452.67,68012.1,247364.91,11167.7,88495.97,32136.22,17497.73,,60866.43,,12812.66,,12568.34,,,731.87,,215.52,1082.1
11/29/2022,139637.1,719093.98,66139.36,226669.68,9504.65,82401.78,23236.73,9313.74,,44382.12,,8357.24,,2234.99,,,14.39,,16590.01,1805.91
11/30/2022,230005.58,777920.46,48491.31,240326.13,15424.14,91918.27,41761.76,16350.1,,28245.16,,10681.62,,1291.58,,,539.01,,721.13,3418.84
12/1/2022,138281.63,230576.23,18021.17,242801.13,9752.44,95275.08,41351.74,4429.62,,4535.78,,6678.62,,737.8,,,690.56,,7151.22,2987.48
12/2/2022,139721.02,166090.76,30127.5,224414.4,8833.71,97864.63,12435.26,2234.38,,9995.52,,34563.87,,1919.57,,,153.98,0.06,3307.17,2313.31
12/3/2022,95278.79,280397.76,17519.02,160861.23,7445.03,81334.97,7477.56,2798,,9098.97,,3712.21,,2916.53,,,1287.53,0,14757.45,3152.8
12/4/2022,103324.27,129072.79,17352.43,134434.83,8951.24,93388.75,7733.88,4074.27,,4552.77,,11038.26,,6081.06,,,46.75,0,633.97,2579.89
12/5/2022,169533.91,316346.65,25936.1,199123.17,13303.3,75431.17,25428.26,10670.27,,16024.38,,4340.92,,8615.34,,,67.59,0.35,1881.07,1954.23
12/6/2022,121146.83,130190.96,14557.11,204584.71,12132.09,68991.16,15701.3,2781.7,,8161.16,,5787.83,,1884.42,,,613.23,5.01,878.76,2495.34
12/7/2022,144883.76,218966.66,20776.61,90865.72,11496.38,98246.67,17827.7,1266.61,,7073.8,,3595.34,,295.23,,,466.16,15.88,2055.08,1545.28
12/8/2022,142691.32,448966.38,22047.88,167283.25,11651.67,85456.74,21284.17,2115.31,,8635.71,,6919.37,,4266.52,,,175.18,0.56,641.94,1236.6
12/9/2022,144964.85,323787.24,22688.47,143167.59,9355.35,105206.13,18785.35,6954.57,,6219.75,,33265.77,,3900.87,,,134.06,2.35,752.9,3050.62
12/10/2022,60623.92,253087.54,11457.75,123763.68,5434.47,122683.21,6862.01,3197.99,,4394.16,,4563.76,,3478.44,,,0,0,3183.28,513.13
12/11/2022,62305.09,331025.02,18511.59,104505.1,6108.23,135151.97,11549.81,4952.69,,9140.2,,2772.19,,10280.78,,,5.05,0,365.83,803.29
12/12/2022,131323.67,202692.42,16262.17,111835.11,10963.81,97476.14,31155.72,2707.51,,6547.29,,3384.02,,4209.27,,,227.29,0.28,4523.19,1039.41
12/13/2022,260920.97,1114722.94,59182.53,116144.11,22872.31,163366.01,46797.21,9439.51,,41539.52,,12013.84,,23412.76,,,2553.07,8.44,12397.8,6471.11
12/14/2022,247113.58,485572.38,50777.18,180030.16,16270.38,128701.4,28156.3,5281.62,,36176.22,,5856.83,,4632.55,,,294.59,16.61,15191.32,2804.28
12/15/2022,175429.57,262655.65,29175.03,166443.89,10827.41,118341.81,31357.52,15861.79,,16975.15,,5826.1,,16665,,,371.32,5.33,47.79,3482.27
12/16/2022,309335.9,692596.27,76345.04,168104.22,20797.98,150032.43,38733.74,9944.87,,54915.51,,36768.62,,11265.85,,,4226.68,3.11,5451.6,9293.44
12/17/2022,114907.35,192619.46,14626.61,185376.3,11272.42,115740.89,12153.4,12195.19,,7668.17,,15620.24,,2742.89,,,34.12,0.2,248.77,311.25
12/18/2022,123893.23,189340.85,9364.28,209769.24,8879.76,79898.33,11092.86,7805.95,,3665.95,,6693.24,,53479.99,,,99.48,0.32,221.27,264.24
12/19/2022,187123.63,316435.73,14988.75,218310.99,13030.89,84807.61,20795.35,4356.97,,9111.72,,3928.56,,155.06,,,142.28,32.52,521.6,1630.87
12/20/2022,224450.65,312803.19,25428.96,273219.93,15792.12,91231.27,24010.84,15105.16,,10619.77,,5942.91,,5660.55,,,166.48,95.34,96.01,1558.31
12/21/2022,100861.8,263818.49,91572.8,197874.16,8742.9,76533.79,8871.64,4446.17,,6904.99,,8955.71,,4990.18,,,0,2302.56,398.89,251.43
12/22/2022,160712.18,234803.73,12477.04,251396.03,11097.71,84591.6,16967.15,1169.68,,6022.06,,5198.75,,30750.78,,,1378.69,10095.33,1647,3741.49
12/23/2022,108345.24,465187.42,22338.92,266660.58,8818.84,101502.54,14175.96,663.21,0.42,6623.34,,29786.8,,16575.74,,,0,2041.46,655.07,2244.8
12/24/2022,43534.82,49543.58,8415.54,236183.22,3962.24,81449.04,4379.05,625.03,1.37,5215.08,,3675.4,,2085.75,,,0,2854.77,4.46,45.38
12/25/2022,81776.26,107355.92,14876.75,266012.81,8008.41,85502.86,3440.33,301.96,0,6706.71,,4857.15,,6856.85,,,1485.1,727.31,10.53,3464.37
12/26/2022,72250.63,58316.79,11599.31,274341.78,5842.88,82544.36,5002.33,365.33,33.57,5310.37,,5956.32,,13120.46,,,0,1000.09,34.82,654.57
12/27/2022,126161.91,150404,28945.02,236547.46,8793.89,74752.88,9253.03,1952.68,6.26,16574.32,,3444.24,,20866.42,,,0.53,2325.43,88.48,199.97
12/28/2022,178904.91,228675.7,35030.21,217509.11,13313.19,100225.6,18450.91,2432.13,30.16,11834.32,,6939.09,,2897.29,,,803.45,2900.51,119.86,1017.72
12/29/2022,179492.33,111815.91,22184.45,244456.44,10812.24,74477.44,16317.3,1611.78,120.96,13775.98,,8455.81,,8698.59,,,432.07,2141.82,57.67,367.74
12/30/2022,142677.37,190902.8,18319.49,246781.8,9346.04,67971.76,16053.16,741.44,17.28,5647.38,,58747.88,,15729.07,,,0,1605.53,12988.79,658.79
12/31/2022,76533.67,68109.7,9457.91,165124.93,5506.41,61359.48,8327.45,282.39,15.89,4208.45,,2103.52,,2798.64,,,0,2108.39,16159.86,363.43
1/1/2023,64233.72,77858.04,7548.68,129612.32,4522.06,49569.96,6336.75,320.59,5.67,2740.02,,1808.09,,6414.26,,,0,897.1,4179.46,140.29
1/2/2023,124401.46,150226.23,22348.33,180840.84,10440.16,92609.19,13163.36,776.87,25.67,10345.89,,6757.31,,5981.67,,,1559.57,2005.81,6406.66,754.11
1/3/2023,149921.27,103958.08,41209.19,193183.59,9787.29,83806.63,18708.44,890.22,53.97,30567.96,,10177.41,,8797.94,,,0,3094.22,9744.51,166.35
1/4/2023,255183.77,384455.33,62752.98,201110.31,18634.42,118542.01,26426.22,1079.62,257.29,19095.86,,9650.7,,10845.13,,,716.76,2980.81,2116.63,3794.67
1/5/2023,138205.45,115228.62,22204.11,192755.91,11200.72,101330.3,15909.25,849.52,751.05,8744.75,,9342.68,,47957.86,,,15.01,2371.32,1150.83,141.05
1/6/2023,196595.37,237376.98,26427.06,125546.05,14388.55,97380.05,24980.07,5322.8,2022.16,10221.95,,30118.42,,22213.09,,,377.76,2569.32,1743.22,316.04
1/7/2023,68232.23,47950.99,15969.65,100432.68,8877.11,89188.47,7971.83,1021.38,675.69,8600.81,,4511.93,,1803.53,,,0,2067.15,68.84,264.57
1/8/2023,123499.87,199662.15,24482,99100.6,13390.8,98314.86,20631.6,2166.99,2426.25,10375.37,,7477.17,,5324.58,,,7144.53,2366.36,2606.48,1825.18
1/9/2023,365243.22,2744329.91,54110.05,91472.09,32130.3,149157.07,49112.53,5625.74,6526.25,32938.48,,6273.3,,26086.59,,,806.74,4866.69,2141.15,1461.63
1/10/2023,278590.65,341339.92,45860.2,107726.75,18584.83,131504.31,16334.9,2988.46,2436.42,30512.03,,4964.02,,5517.79,,,41.6,1637.23,5170.66,1994.34
1/11/2023,324423.95,548530.33,37900.39,69834.19,21656.3,147098.94,40729.08,6429.62,4274.77,13990.82,,6664.07,,8304.47,,,2050.5,1999.08,3303.78,4893.6
1/12/2023,607361.98,1017360.41,83963.33,150546.73,35282.37,242548.53,78329.65,7525.28,6219.66,39863.81,,9441.6,,81825.19,,,6526.66,7032.11,16666.72,5066.13
1/13/2023,547333.02,690790.92,56812.63,141586.39,27855.29,262969.58,50289.13,6607.4,2679.37,25356.2,,9702.03,,70928.99,,,1459.3,6583.81,29115.64,1944.6
1/14/2023,658450.14,886509.54,61371.43,158260.7,60453.51,273050.25,66673.86,10284.39,7618.22,27340.51,,22104.5,,150534.87,,,6606.89,10158,3239.28,13795.14
1/15/2023,293330.29,200510.72,47401.69,174789.27,19699.87,258445.8,42297.82,2938.56,9785.95,24420.67,,3657.36,,11677.66,,,1500.12,5742.08,5105.26,1967.24
1/16/2023,372879.13,298172.82,108099.49,127577.08,23436.7,304175.65,49048.28,4221.74,10966.58,78390.45,,19918.32,,23852.99,,,2711.88,2449.24,2921.82,3535.53
1/17/2023,315313.95,300594.11,60950.84,115437.79,20891.45,308190.96,66614.65,8921.1,13446.31,26522.78,,4400.31,,11480.42,,,2106.2,2158.71,19987.73,2842.46
1/18/2023,468022.06,582755.71,113730.4,95315.12,27844.99,77820.59,142610.98,14542.81,29614.6,69404.01,,4785.33,,33553.84,,,7614.29,5085.98,11810.4,5316.18
1/19/2023,183927.3,209984.24,23932.93,167201.15,12012.34,26774.3,56577.79,4498.54,12153.09,14711.02,,2765.83,,28490.84,,,1590.86,4420.03,947.01,695.74
1/20/2023,287438.6,423507.67,52112.52,107659.35,23791.3,86071.87,91129.16,6751.19,41953.42,20048.88,,41020.91,,6515.29,,,7459.68,27735.61,916.66,4436.53
1/21/2023,337425.4,325512.33,33289.91,120192.8,17998.7,19551.57,79168.97,5517.56,21582.02,15306.01,,5049.16,,13297.86,,,2609.3,3801.2,2579.38,5185.24
1/22/2023,244043.5,296931.62,20548.85,119365.5,14957.34,8700.1,80401.7,10893.36,45567.58,16758.82,,4571.22,,75836.22,,,2092.27,10065.62,16341.27,2526.25
1/23/2023,245435.72,273255.98,15778.6,177173.8,16693.07,24451.74,57401.43,11144.71,13058.09,8186.03,,3792.65,,1954.93,,,1980.37,10055.82,6003.06,2912.06
1/24/2023,280651.57,458718.98,31898.21,122228.72,21829.38,16309.72,85949.59,6613.22,16111.14,27966.79,,5643.88,,9435.71,,,6334.09,9242.77,52.42,4182.37
1/25/2023,338831.75,404447.39,71411.3,115859.83,22833.88,24864.31,166056.17,5165.35,14409.02,22811.59,,7348.68,,57000.76,,,3307.02,13837.48,525.41,4534.9
1/26/2023,256384.54,242173.17,19392.57,135120.36,20960.55,8115.61,106109.33,8166.64,10072.52,14203.67,,8202.2,,11380.55,,,1836.94,21972.86,19.19,4960.45
1/27/2023,260760.81,550059.81,29828.96,120009.01,19959.26,37364.79,162540.76,18529.65,23730.04,12056.85,,32290.1,,24391.14,,,3522.02,9915.59,26354.61,1690.56
1/28/2023,151980.46,156898.8,8822.97,123955.69,13634.75,22458.83,63259.99,18112.88,6962.19,6358,,17968.36,,23155.97,,,1133.4,3584.53,6817.21,463.42
1/29/2023,251062.77,610630.06,23895.28,126128.75,19881.8,44797.7,55750.66,26566.46,32573.83,16461.93,,5867.95,,42188.26,,,3612.45,11229.3,2952.54,1239.25
1/30/2023,274725.2,414994.29,25107.97,120090.82,23935.11,24978.78,65306.24,27766.28,25743.81,20430.98,,11461.8,,42527.79,,,2574.68,12087.09,25265.28,2532.6
1/31/2023,193235.37,380067.29,23412,139990.29,20173.09,28186.99,62873.44,28386.52,12844.87,11496.08,,4153.97,,64245.07,,,2873.46,26822.22,1622.82,3290.32
2/1/2023,355885.51,504108.75,40370.08,65268.44,20893.59,50853.06,89105.01,32479.71,17879.94,25892.05,,9278.05,,12398.99,,,2930.83,29921.18,17533.42,2336.57
2/2/2023,435129.97,667274.91,34326.78,40547.94,28554.56,85833.26,124583.5,37000.26,23478.68,22695.13,,10358.47,,89052.88,,,2293.69,24970.28,12611.58,6288
2/3/2023,312801.72,312423.2,29787.08,27431.68,20930.78,74762.14,81108.15,8585.54,31049.24,9977.98,,9732.23,,1507,,,1906.03,27411.86,4336.27,2067.13
2/4/2023,148094.26,278118.97,7665.63,24729.83,13190.59,9685.46,52913.55,8655.87,18344.4,5641.97,,8580.6,,1591.06,,,1719.61,10328.2,9177.09,2112.58
2/5/2023,193161.83,342931.94,68501.31,18985.96,19667.37,26253.29,47018.83,10640.09,30458.25,64552.96,,5566.13,,30508.75,,,1073.62,12746.76,2416.71,1716.51
2/6/2023,234439.2,279100.24,139730.06,16063.69,21773.56,18763.85,49875.54,5778.83,34190.51,136282.03,,4017.52,,33089.28,,,1333.43,10514.57,467.9,706.75
2/7/2023,280025.78,632654.49,19411.98,14815.44,24020.22,41378.31,81504.87,5146.28,28358.44,14620.37,,3058.57,,23485.01,,,2035.87,20870.6,560.57,1507.08
2/8/2023,258602.81,348079.97,29512.3,13487.23,24726.2,35542.71,103608.1,4768.57,29788.57,17251.31,,8518.94,,14110.96,,,2272.37,12877.21,123.96,3956.8
2/9/2023,358847.28,748553.27,101663.27,12368.96,29878.72,60180.13,160173.18,16413.62,61989.44,61538.03,,9824.2,,9823.98,,,11441.33,21713.86,783.89,13025.56
2/10/2023,227699.32,5659728.37,58163.32,11091.53,23575.63,70077.27,81998.05,10905.4,27142.39,16993.63,,8878.99,,15526.71,,,1660.57,19803.73,2873.88,6369.74
2/11/2023,93617.75,268759.49,10440.69,10475.48,11207.18,11050.07,98736.46,24949.41,76862.82,9800.72,,11403.26,,32453.11,,,686.1,17448.28,3865.67,223.99
2/12/2023,148203.76,233777.72,49519.55,9833.96,15080.3,12767.91,57897.74,8340.41,81587.34,47409.33,,7867.43,,48422.96,,,1314.92,13354.17,621.81,662.87
2/13/2023,310430.71,534856.9,28055.96,9293.03,26345.58,58365.66,112785.9,8228.7,64823.65,22461.24,,2832.16,,20969.21,,,1464.58,18772.18,8282.51,2554.15
2/14/2023,315267.46,805087.08,38319.3,8123.88,19971.74,76591.37,109751.61,7665,89646.33,30597.01,,7437.8,,10573.18,,,1875.49,25317.47,5651.37,13105.34
2/15/2023,331064.95,621038.07,32619.44,6074.86,19971.16,56269.96,76802.42,5588.8,139544.98,15161.43,,24977.78,,37843.2,,,1628.37,22614.89,19940.46,7358.42
2/16/2023,446074.06,834594.64,64529.96,5170.23,34964.23,131427.54,160922.45,12111.12,223011.01,24021.95,,10557.98,,6945.93,,,3344.7,31889.07,675.19,12671.9
2/17/2023,382845.67,658180.97,61548.05,3447.64,27105.87,57041.34,105957.95,7158.14,185614.58,20817.52,,9149.02,,76019.86,,,1795.58,11962.13,2960.82,8670.27
2/18/2023,130048.65,257828.14,25797.77,26.61,14674.52,13521.82,45169.59,6280.16,110556.04,23847.78,,6861.31,,52850.35,,,3034.89,7494.18,823.13,2528.13
2/19/2023,231539.53,361625.29,9800.51,17.05,20520.76,25611.77,39436.46,3287.28,126382.92,6856,,23848.21,,23881.25,,,2673.2,10897.17,740.74,2235.35
2/20/2023,296130.8,564127.53,50178.7,54.45,23117.18,25503.4,44042.73,5458.66,217324.93,18680.15,,4463.03,,151.8,,,2681.73,12687.83,2190.04,1650.12
2/21/2023,366724.22,423205.71,36052.65,31.1,26413.66,38004.82,76443.67,5087.33,170992.82,19557.39,,4838.76,,19249.74,,,3190.13,16216.34,1036.13,2596.65
2/22/2023,339768.92,544665.97,40125.17,30.99,28760.26,49281.48,108547.7,5959.82,118208.35,21750.14,,9328.25,,75531.85,,,4494.51,19790.54,836.89,2891.32
2/23/2023,339336.22,636377.71,30574.59,49.58,26124.5,34071.4,77424.03,4402.63,135124.99,27268.87,,8321.68,,49110.46,,,2517.61,12808.6,616.33,1277.3
2/24/2023,779256.28,1336386.49,23325.95,37.65,27423.42,71681.66,87551.18,6423.48,129393.05,15591.36,,26937.59,,3619.64,,,3990.03,10296.78,4430.49,3279.13
2/25/2023,332110.04,317171.44,24387.51,28.99,17286.76,35997.4,45126.65,11975.41,81313.52,21376.24,,30063.37,,11737.47,,,515.06,4161.9,1084.56,1866.47
2/26/2023,169780.85,246257.57,30713.02,52.84,14432.84,21237.43,36796.43,7444.54,144374.22,24115.31,,4331.3,,14335.12,,,761.3,3112.55,2776.72,867.93
